agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Cumberland,2001,Rhode Island,RI,32162,RI00403,RI0040300,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,7,7,0,6,1,6,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
East Providence,2001,Rhode Island,RI,49180,RI00404,RI0040400,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,55,44,11,42,13,35,7,9,7,0,2,3,0,1,1,2,2,0,1,2,2,0,6,7,5,4,1,1,1,0,1,0,0,1,1,2,0,1,0,0,2,0,0,1,0,1,2,1,1,0,0,0,0,33,11,0,0,7,4,0,0
Johnston,2001,Rhode Island,RI,28480,RI00405,RI0040500,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,25,21,4,22,3,18,4,3,4,0,1,0,1,2,0,1,2,0,3,0,0,1,1,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,20,1,0,0,3,1,0,0
Lincoln,2001,Rhode Island,RI,21109,RI00406,RI0040600,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,2,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
North Providence,2001,Rhode Island,RI,32739,RI00407,RI0040700,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,20,17,3,16,4,14,2,3,2,0,1,1,0,0,0,0,0,1,2,1,0,1,3,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,15,2,0,0,2,1,0,0
Pawtucket,2001,Rhode Island,RI,73696,RI00408,RI0040800,44,007,44007,local police department,"cities 50,000-99,999",new england,non-suburban,109,86,23,90,19,72,17,14,17,1,2,2,3,3,7,9,5,5,3,5,0,1,11,6,10,6,8,0,3,0,0,0,0,0,3,1,1,1,1,1,0,1,1,1,3,2,0,2,1,0,0,0,0,63,23,0,0,14,9,0,0
Providence,2001,Rhode Island,RI,175374,RI00409,RI0040900,44,007,44007,local police department,"cities 100,000-249,999",new england,non-suburban,178,131,47,129,49,98,31,33,31,0,0,3,10,11,7,8,6,7,5,5,4,4,14,22,8,5,6,0,1,1,2,1,1,7,1,4,2,2,5,2,4,0,0,0,6,3,3,4,1,2,0,0,1,73,52,6,0,26,21,0,0
Scituate,2001,Rhode Island,RI,10428,RI00410,RI0041000,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,6,5,1,6,0,5,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Smithfield,2001,Rhode Island,RI,20821,RI00411,RI0041100,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,6,5,1,5,1,4,1,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0
Woonsocket,2001,Rhode Island,RI,43661,RI00412,RI0041200,44,007,44007,local police department,"cities 25,000-49,999",new england,non-suburban,62,53,9,53,9,46,6,7,6,1,0,1,3,0,2,2,1,5,4,3,2,2,3,7,4,7,3,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,40,13,0,0,7,1,1,0
Foster,2001,Rhode Island,RI,4317,RI00413,RI0041300,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Glocester,2001,Rhode Island,RI,10049,RI00414,RI0041400,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Smithfield,2001,Rhode Island,RI,10725,RI00415,RI0041500,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Burrillville,2001,Rhode Island,RI,15956,RI00416,RI0041600,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,10,8,2,10,0,8,2,0,2,0,0,1,0,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0
Dept. Of Environmental M,2001,Rhode Island,RI,0,RI00417,RI0041700,44,007,44007,special jurisdiction,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brown University,2001,Rhode Island,RI,0,RI00423,RI0042300,44,007,44007,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narragansett,2001,Rhode Island,RI,16526,RI00501,RI0050100,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,14,12,2,13,1,12,1,0,1,0,0,0,0,0,1,2,2,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,2,0,0,0
North Kingstown,2001,Rhode Island,RI,26592,RI00502,RI0050200,44,009,44009,local police department,"cities 25,000-49,999",new england,suburban,14,12,2,12,2,11,1,1,1,0,0,0,1,0,0,0,1,1,0,0,2,0,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,2,0,0,0
South Kingstown,2001,Rhode Island,RI,28205,RI00503,RI0050300,44,009,44009,local police department,"cities 25,000-49,999",new england,suburban,5,3,2,4,1,2,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1
Westerly,2001,Rhode Island,RI,23198,RI00504,RI0050400,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,15,14,1,15,0,14,1,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,2,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1,0,0,0
Richmond,2001,Rhode Island,RI,7295,RI00505,RI0050500,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hopkinton,2001,Rhode Island,RI,7915,RI00506,RI0050600,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Charlestown,2001,Rhode Island,RI,7938,RI00507,RI0050700,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
New Shoreham,2001,Rhode Island,RI,1020,RI00509,RI0050900,44,009,44009,local police department,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent-hope Valley State P,2001,Rhode Island,RI,0,RI302SP,RI302SP00,44,003,44003,state law enforcement agency,"msa cnty under 10,000",new england,suburban,7,4,3,6,1,3,3,1,3,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,3,0,0,0
Newport-portsmouth S P,2001,Rhode Island,RI,0,RI303SP,RI303SP00,44,005,44005,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence-chepachet S P,2001,Rhode Island,RI,0,RI304SP,RI304SP00,44,007,44007,state law enforcement agency,"msa cnty under 10,000",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington-wickford S P,2001,Rhode Island,RI,6106,RI305SP,RI305SP00,44,009,44009,state law enforcement agency,"msa cnty under 10,000",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Providence-lincoln Woods,2001,Rhode Island,RI,0,RI306SP,RI306SP00,44,007,44007,state law enforcement agency,"msa cnty under 10,000",new england,suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0
Narragansett Tribal,2001,Rhode Island,RI,0,RIDI003,RIDI00300,44,009,44009,local police department,"cities under 2,500",new england,non-suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
Providence(ri Sp Hdqrts),2001,Rhode Island,RI,0,RIRSP00,RIRSP0000,44,007,44007,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Barrington,2002,Rhode Island,RI,17162,RI00101,RI0010100,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Bristol,2002,Rhode Island,RI,22928,RI00102,RI0010200,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,15,13,2,10,5,8,2,5,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,13,0,0,0,2,0,0,0
Warren,2002,Rhode Island,RI,11592,RI00103,RI0010300,44,001,44001,local police department,"cities 10,000-24,999",new england,suburban,11,10,1,7,4,7,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0
Coventry,2002,Rhode Island,RI,34355,RI00201,RI0020100,44,003,44003,local police department,"cities 25,000-49,999",new england,suburban,22,12,10,20,2,10,10,2,10,0,0,2,1,4,3,0,0,2,0,0,0,1,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,10,0,0,0
East Greenwich,2002,Rhode Island,RI,13212,RI00202,RI0020200,44,003,44003,local police department,"cities 10,000-24,999",new england,suburban,6,2,4,4,2,2,2,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
Warwick,2002,Rhode Island,RI,87560,RI00203,RI0020300,44,003,44003,local police department,"cities 50,000-99,999",new england,non-suburban,49,41,8,39,10,31,8,10,8,0,0,2,1,3,2,2,2,0,4,2,1,1,6,1,6,1,1,3,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,1,1,1,0,1,0,0,0,37,3,1,0,8,0,0,0
West Warwick,2002,Rhode Island,RI,30185,RI00204,RI0020400,44,003,44003,local police department,"cities 25,000-49,999",new england,suburban,35,25,10,31,4,22,9,3,9,0,0,3,1,2,3,5,2,0,1,3,3,0,3,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,23,2,0,0,10,0,0,0
West Greenwich,2002,Rhode Island,RI,5189,RI00205,RI0020500,44,003,44003,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamestown,2002,Rhode Island,RI,5737,RI00301,RI0030100,44,005,44005,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middletown,2002,Rhode Island,RI,17688,RI00302,RI0030200,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,9,9,0,6,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0
Newport,2002,Rhode Island,RI,27013,RI00303,RI0030300,44,005,44005,local police department,"cities 25,000-49,999",new england,non-suburban,67,58,9,55,12,48,7,10,7,0,2,3,0,2,0,5,3,1,1,4,5,3,8,2,8,2,2,1,1,1,1,0,0,2,0,0,0,0,0,0,0,3,0,1,0,1,1,2,2,0,0,0,0,37,19,0,2,5,4,0,0
Portsmouth,2002,Rhode Island,RI,17500,RI00304,RI0030400,44,005,44005,local police department,"cities 10,000-24,999",new england,non-suburban,12,7,5,10,2,6,4,1,4,0,0,1,0,1,2,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,4,1,0,0
Tiverton,2002,Rhode Island,RI,15572,RI00305,RI0030500,44,005,44005,local police department,"cities 10,000-24,999",new england,suburban,4,3,1,3,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0
Little Compton,2002,Rhode Island,RI,3667,RI00306,RI0030600,44,005,44005,local police department,"cities 2,500-9,999",new england,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Central Falls,2002,Rhode Island,RI,19315,RI00401,RI0040100,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,38,34,4,29,9,26,3,8,3,0,0,1,1,1,0,2,1,3,2,2,1,1,4,5,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,1,0,1,1,0,0,0,0,0,0,25,9,0,0,4,0,0,0
Cranston,2002,Rhode Island,RI,80887,RI00402,RI0040200,44,007,44007,local police department,"cities 50,000-99,999",new england,suburban,48,40,8,39,9,33,6,7,6,0,0,1,2,2,1,1,0,2,4,3,0,4,4,5,7,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,1,1,0,0,1,0,0,0,36,4,0,0,7,1,0,0
Cumberland,2002,Rhode Island,RI,32490,RI00403,RI0040300,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,7,5,2,6,1,4,2,1,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
East Providence,2002,Rhode Island,RI,49683,RI00404,RI0040400,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,46,34,12,34,12,28,6,6,6,0,0,2,2,2,0,2,0,1,0,2,1,0,2,5,6,4,2,1,1,0,1,0,0,2,2,2,0,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,0,27,6,1,0,5,7,0,0
Johnston,2002,Rhode Island,RI,28771,RI00405,RI0040500,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,29,20,9,24,5,17,7,3,7,0,0,3,0,2,2,2,2,0,2,0,2,0,1,2,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,18,2,0,0,9,0,0,0
Lincoln,2002,Rhode Island,RI,21325,RI00406,RI0040600,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
North Providence,2002,Rhode Island,RI,33073,RI00407,RI0040700,44,007,44007,local police department,"cities 25,000-49,999",new england,suburban,31,29,2,23,8,21,2,8,2,0,0,0,0,1,1,1,0,2,1,3,0,1,1,2,4,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,1,0,0,1,0,26,3,0,0,2,0,0,0
Pawtucket,2002,Rhode Island,RI,74448,RI00408,RI0040800,44,007,44007,local police department,"cities 50,000-99,999",new england,non-suburban,78,52,26,61,17,41,20,11,20,0,4,2,3,6,5,3,3,1,1,2,5,2,2,8,5,5,3,0,1,0,0,0,0,2,0,1,3,0,0,0,1,1,1,0,0,1,2,3,2,0,0,0,0,31,21,0,0,19,7,0,0
Providence,2002,Rhode Island,RI,177162,RI00409,RI0040900,44,007,44007,local police department,"cities 100,000-249,999",new england,non-suburban,132,110,22,107,25,91,16,19,16,0,0,4,4,4,4,5,10,4,6,3,6,4,18,10,13,4,4,1,2,0,1,0,2,2,2,0,0,0,0,1,0,0,1,1,4,5,2,1,2,1,1,0,0,55,47,8,0,8,9,5,0
Scituate,2002,Rhode Island,RI,10535,RI00410,RI0041000,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,6,6,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2,0,0,0,0,0,0
Smithfield,2002,Rhode Island,RI,21034,RI00411,RI0041100,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,10,6,4,9,1,5,4,1,4,0,0,0,2,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0
Woonsocket,2002,Rhode Island,RI,44107,RI00412,RI0041200,44,007,44007,local police department,"cities 25,000-49,999",new england,non-suburban,73,52,21,56,17,41,15,11,15,0,1,5,3,3,3,1,1,4,2,2,0,0,11,7,4,5,4,0,0,0,0,0,0,0,1,3,2,1,1,1,1,0,1,0,1,1,1,2,1,0,0,0,0,42,7,3,0,16,5,0,0
Foster,2002,Rhode Island,RI,4361,RI00413,RI0041300,44,007,44007,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Glocester,2002,Rhode Island,RI,10152,RI00414,RI0041400,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,11,7,4,11,0,7,4,0,4,0,0,0,1,0,3,0,1,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0
North Smithfield,2002,Rhode Island,RI,10835,RI00415,RI0041500,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,6,4,2,6,0,4,2,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0
Burrillville,2002,Rhode Island,RI,16119,RI00416,RI0041600,44,007,44007,local police department,"cities 10,000-24,999",new england,suburban,17,13,4,15,2,11,4,2,4,0,0,0,1,0,3,0,2,0,0,1,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,0,0,0,4,0,0,0
Dept Of Environmental M,2002,Rhode Island,RI,0,RI00417,RI0041700,44,007,44007,special jurisdiction,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brown University,2002,Rhode Island,RI,0,RI00423,RI0042300,44,007,44007,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narragansett,2002,Rhode Island,RI,16695,RI00501,RI0050100,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,11,10,1,10,1,9,1,1,1,0,0,0,0,1,0,0,0,3,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,1,0,0,0
North Kingstown,2002,Rhode Island,RI,26864,RI00502,RI0050200,44,009,44009,local police department,"cities 25,000-49,999",new england,suburban,11,9,2,8,3,6,2,3,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,1,0,0,2,0,0,0
South Kingstown,2002,Rhode Island,RI,28491,RI00503,RI0050300,44,009,44009,local police department,"cities 25,000-49,999",new england,suburban,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0
Westerly,2002,Rhode Island,RI,23435,RI00504,RI0050400,44,009,44009,local police department,"cities 10,000-24,999",new england,suburban,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Richmond,2002,Rhode Island,RI,7369,RI00505,RI0050500,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Hopkinton,2002,Rhode Island,RI,7996,RI00506,RI0050600,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,8,7,1,7,1,6,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,1,0,0,0
Charlestown,2002,Rhode Island,RI,8019,RI00507,RI0050700,44,009,44009,local police department,"cities 2,500-9,999",new england,suburban,8,7,1,7,1,6,1,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0
