agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Wicomico,1995,Maryland,MD,50805,MD02300,MD0230000,24,045,24045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delmar,1995,Maryland,MD,1930,MD02301,MD0230100,24,045,24045,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fruitland,1995,Maryland,MD,3936,MD02302,MD0230200,24,045,24045,2,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Salisbury,1995,Maryland,MD,22363,MD02303,MD0230300,24,045,24045,58,30,28,52,6,27,25,3,25,0,2,9,2,6,6,3,4,3,1,2,3,1,2,3,3,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,10,20,0,0,8,20,0,0
Salisbury State Universi,1995,Maryland,MD,0,MD02304,MD0230400,24,045,24045,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Worcester,1995,Maryland,MD,20192,MD02400,MD0240000,24,047,24047,11,10,1,8,3,8,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,3,0,0,0,1,0,0
Berlin,1995,Maryland,MD,3072,MD02401,MD0240100,24,047,24047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocean City,1995,Maryland,MD,6604,MD02402,MD0240200,24,047,24047,20,9,11,18,2,9,9,0,9,0,0,1,1,3,4,4,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,2,0,0
Pocomoke City,1995,Maryland,MD,5067,MD02403,MD0240300,24,047,24047,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Snow Hill,1995,Maryland,MD,2791,MD02404,MD0240400,24,047,24047,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ocean Pines,1995,Maryland,MD,1567,MD02405,MD0240500,24,047,24047,3,1,2,3,0,1,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Allegany State Police,1995,Maryland,MD,38935,MD301SP,MD301SP00,24,001,24001,12,6,6,11,1,5,6,1,6,0,0,0,3,2,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,6,0,0,0
Anne Arundel State Polic,1995,Maryland,MD,0,MD302SP,MD302SP00,24,003,24003,20,8,12,20,0,8,12,0,12,0,0,0,4,3,5,0,0,0,0,2,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,9,0,0
Baltimore State Police,1995,Maryland,MD,0,MD303SP,MD303SP00,24,005,24005,13,8,5,12,1,7,5,1,5,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,0,2,3,0,0
Calvert State Police,1995,Maryland,MD,0,MD304SP,MD304SP00,24,009,24009,14,4,10,12,2,4,8,0,8,0,0,0,2,5,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,9,1,0,0
Caroline State Police,1995,Maryland,MD,0,MD305SP,MD305SP00,24,011,24011,5,2,3,4,1,1,3,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0
Carroll State Police,1995,Maryland,MD,109747,MD306SP,MD306SP00,24,013,24013,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cecil State Police,1995,Maryland,MD,61861,MD307SP,MD307SP00,24,015,24015,25,9,16,25,0,9,16,0,16,0,1,3,2,5,5,1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,16,0,0,0
Charles State Police,1995,Maryland,MD,0,MD308SP,MD308SP00,24,017,24017,9,7,2,8,1,7,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,0,0
Dorchester State Police,1995,Maryland,MD,0,MD309SP,MD309SP00,24,019,24019,10,4,6,8,2,4,4,0,4,0,0,0,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,6,0,0,0
Frederick State Police,1995,Maryland,MD,0,MD310SP,MD310SP00,24,021,24021,19,3,16,16,3,3,13,0,13,0,3,3,1,2,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0
Garrett State Police,1995,Maryland,MD,0,MD311SP,MD311SP00,24,023,24023,12,3,9,11,1,3,8,0,8,0,0,4,0,3,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,2,0,0
Harford State Police,1995,Maryland,MD,0,MD312SP,MD312SP00,24,025,24025,16,12,4,10,6,9,1,3,1,0,0,1,0,0,0,0,0,0,2,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,5,0,0,2,2,0,0
Howard State Police,1995,Maryland,MD,0,MD313SP,MD313SP00,24,027,24027,2,0,2,2,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Kent State Police,1995,Maryland,MD,0,MD314SP,MD314SP00,24,029,24029,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Montgomery State Police,1995,Maryland,MD,0,MD315SP,MD315SP00,24,031,24031,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Prince Georges State Pol,1995,Maryland,MD,0,MD316SP,MD316SP00,24,033,24033,6,4,2,6,0,4,2,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0
Queen Annes State Police,1995,Maryland,MD,0,MD317SP,MD317SP00,24,035,24035,18,10,8,14,4,9,5,1,5,0,0,0,0,3,2,2,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,0,0,4,4,0,0
Saint Marys State Police,1995,Maryland,MD,0,MD318SP,MD318SP00,24,037,24037,11,7,4,8,3,6,2,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0
Somerset State Police,1995,Maryland,MD,0,MD319SP,MD319SP00,24,039,24039,5,3,2,4,1,3,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0
Talbot State Police,1995,Maryland,MD,0,MD320SP,MD320SP00,24,041,24041,6,5,1,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,1,0,0,0
Washington State Police,1995,Maryland,MD,0,MD321SP,MD321SP00,24,043,24043,6,2,4,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
Wicomico State Police,1995,Maryland,MD,0,MD322SP,MD322SP00,24,045,24045,20,12,8,18,2,10,8,2,8,0,1,2,2,2,1,3,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9,0,0,5,3,0,0
Worcester State Police,1995,Maryland,MD,0,MD323SP,MD323SP00,24,047,24047,8,6,2,6,2,4,2,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0
Msp Statewide,1995,Maryland,MD,0,MD324SP,MD324SP00,24,005,24005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baltimore,1995,Maryland,MD,712209,MDBPD00,MDBPD0000,24,510,24510,2954,1323,1631,2704,250,1173,1526,150,1526,5,87,383,379,364,313,135,125,94,81,56,72,49,183,179,110,55,19,10,3,2,0,0,7,28,27,19,19,4,15,8,5,4,10,3,43,39,14,3,1,0,1,0,0,178,1145,0,0,149,1482,0,0
Allegany,1996,Maryland,MD,0,MD00100,MD0010000,24,001,24001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cumberland,1996,Maryland,MD,24215,MD00102,MD0010200,24,001,24001,8,5,3,8,0,5,3,0,3,0,0,1,0,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0
Frostburg,1996,Maryland,MD,7859,MD00103,MD0010300,24,001,24001,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Westernport,1996,Maryland,MD,2356,MD00107,MD0010700,24,001,24001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frostburg State Universi,1996,Maryland,MD,0,MD00108,MD0010800,24,001,24001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annapolis,1996,Maryland,MD,35631,MD00201,MD0020100,24,003,24003,52,31,21,44,8,27,17,4,17,0,0,3,3,6,5,2,0,2,1,0,3,1,3,8,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,10,21,0,0,4,16,1,0
Anne Arundel Police Depa,1996,Maryland,MD,426557,MD00202,MD0020200,24,003,24003,185,87,98,172,13,77,95,10,95,0,2,62,7,15,9,12,6,3,0,3,3,2,15,12,14,5,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,3,0,0,2,1,0,0,0,44,43,0,0,40,58,0,0
Natural Resources Police,1996,Maryland,MD,0,MD00205,MD0020500,24,003,24003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland General Service,1996,Maryland,MD,0,MD00207,MD0020700,24,003,24003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baltimore County,1996,Maryland,MD,0,MD00300,MD0030000,24,005,24005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baltimore,1996,Maryland,MD,721218,MD00301,MD0030100,24,005,24005,1091,597,494,956,135,513,440,84,440,3,15,92,107,118,108,83,62,41,33,15,24,16,84,56,42,34,14,5,2,1,1,0,2,17,11,13,8,5,3,3,1,1,2,5,27,21,8,2,2,3,1,0,0,180,416,1,0,166,326,2,0
Md Port Auth Balt County,1996,Maryland,MD,0,MD00303,MD0030300,24,005,24005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Univ Of Md-balti County,1996,Maryland,MD,0,MD00304,MD0030400,24,510,24510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Towson State University,1996,Maryland,MD,0,MD00305,MD0030500,24,005,24005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Md Transportation Auth,1996,Maryland,MD,0,MD00401,MD0040100,24,510,24510,19,16,3,15,4,12,3,4,3,0,0,0,0,1,2,0,0,0,1,1,0,0,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,15,0,0,2,1,0,0
Univ Of Md-at Baltimore,1996,Maryland,MD,0,MD00402,MD0040200,24,510,24510,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Md Port Auth Balt City,1996,Maryland,MD,0,MD00403,MD0040300,24,510,24510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan State University,1996,Maryland,MD,0,MD00404,MD0040400,24,510,24510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Baltimore,1996,Maryland,MD,0,MD00407,MD0040700,24,510,24510,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Maryland Gen. Serv- Balt,1996,Maryland,MD,0,MD00409,MD0040900,24,510,24510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coppin State University,1996,Maryland,MD,0,MD00410,MD0041000,24,510,24510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calvert,1996,Maryland,MD,62998,MD00500,MD0050000,24,009,24009,19,15,4,17,2,13,4,2,4,0,0,2,2,0,0,0,0,1,1,0,0,2,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,9,0,0,4,0,0,0
Caroline,1996,Maryland,MD,18990,MD00600,MD0060000,24,011,24011,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Denton,1996,Maryland,MD,3643,MD00601,MD0060100,24,011,24011,11,5,6,10,1,4,6,1,6,0,0,5,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,5,1,0,0
Federalsburg,1996,Maryland,MD,2684,MD00602,MD0060200,24,011,24011,3,2,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
Greensboro,1996,Maryland,MD,2073,MD00603,MD0060300,24,011,24011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgely,1996,Maryland,MD,1239,MD00605,MD0060500,24,011,24011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carroll,1996,Maryland,MD,0,MD00700,MD0070000,24,013,24013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampstead,1996,Maryland,MD,3208,MD00701,MD0070100,24,013,24013,3,2,1,3,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Sykesville,1996,Maryland,MD,2603,MD00705,MD0070500,24,013,24013,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Taneytown,1996,Maryland,MD,4275,MD00706,MD0070600,24,013,24013,6,6,0,4,2,4,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Westminster,1996,Maryland,MD,14702,MD00708,MD0070800,24,013,24013,13,8,5,10,3,5,5,3,5,0,0,3,2,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0,0,4,1,0,0
Springfield Hospital Ctr,1996,Maryland,MD,0,MD00710,MD0071000,24,013,24013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cecil,1996,Maryland,MD,1562,MD00800,MD0080000,24,015,24015,6,5,1,6,0,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Elkton,1996,Maryland,MD,9937,MD00804,MD0080400,24,015,24015,9,6,3,8,1,6,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0
North East,1996,Maryland,MD,2156,MD00805,MD0080500,24,015,24015,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rising Sun,1996,Maryland,MD,1355,MD00807,MD0080700,24,015,24015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles,1996,Maryland,MD,103849,MD00900,MD0090000,24,017,24017,43,15,28,39,4,14,25,1,25,0,0,3,6,3,13,3,1,1,2,0,2,0,2,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,5,0,0,12,16,0,0
La Plata,1996,Maryland,MD,6884,MD00901,MD0090100,24,017,24017,5,3,2,5,0,3,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0
Dorchester,1996,Maryland,MD,17196,MD01000,MD0100000,24,019,24019,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Cambridge,1996,Maryland,MD,11825,MD01001,MD0100100,24,019,24019,16,3,13,15,1,3,12,0,12,0,2,3,4,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,0,0
Hurlock,1996,Maryland,MD,1799,MD01003,MD0100300,24,019,24019,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Frederick,1996,Maryland,MD,117268,MD01100,MD0110000,24,021,24021,19,10,9,17,2,10,7,0,7,0,0,4,2,0,1,2,1,1,0,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0
Brunswick,1996,Maryland,MD,5261,MD01101,MD0110100,24,021,24021,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
