agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Roosevelt,1998,New Mexico,NM,7292,NM02200,NM0220000,35,041,35041,5,3,2,5,0,3,2,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Portales,1998,New Mexico,NM,11308,NM02201,NM0220100,35,041,35041,7,4,3,6,1,4,2,0,2,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0
Eastern New Mexico Univ,1998,New Mexico,NM,0,NM02202,NM0220200,35,041,35041,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sandoval,1998,New Mexico,NM,22661,NM02300,NM0230000,35,043,35043,3,2,1,3,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Bernalillo,1998,New Mexico,NM,7717,NM02301,NM0230100,35,043,35043,2,0,2,2,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cuba,1998,New Mexico,NM,991,NM02302,NM0230200,35,043,35043,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
Corrales,1998,New Mexico,NM,6055,NM02303,NM0230300,35,043,35043,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Rio Rancho,1998,New Mexico,NM,48236,NM02306,NM0230600,35,043,35043,16,10,6,15,1,10,5,0,5,0,0,1,3,0,1,0,0,0,0,1,1,3,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,1,0
San Juan,1998,New Mexico,NM,53491,NM02400,NM0240000,35,045,35045,50,15,35,45,5,15,28,0,28,2,5,5,4,4,10,4,1,2,2,2,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,28,0,0,7
Aztec,1998,New Mexico,NM,5941,NM02401,NM0240100,35,045,35045,8,5,3,7,1,4,3,1,3,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,2,1,0,0
Farmington,1998,New Mexico,NM,38578,NM02402,NM0240200,35,045,35045,69,69,0,68,1,68,0,1,0,0,0,0,0,0,0,7,6,8,4,4,3,3,12,5,6,6,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,4,0,34,0,0,0,0
Bloomfield,1998,New Mexico,NM,5929,NM02403,NM0240300,35,045,35045,7,3,4,6,1,3,3,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0
Las Vegas,1998,New Mexico,NM,16572,NM02501,NM0250100,35,047,35047,22,15,7,19,3,12,7,3,7,0,0,4,2,1,0,1,1,0,0,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0
New Mexico Highlands Un,1998,New Mexico,NM,0,NM02503,NM0250300,35,047,35047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Fe,1998,New Mexico,NM,68385,NM02601,NM0260100,35,049,35049,28,26,2,26,2,24,2,2,2,0,0,0,0,1,1,5,2,1,1,0,2,0,5,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,1,2,0,0,0
Sierra,1998,New Mexico,NM,4326,NM02700,NM0270000,35,051,35051,2,0,2,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Socorro,1998,New Mexico,NM,7592,NM02800,NM0280000,35,053,35053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Socorro,1998,New Mexico,NM,8724,NM02801,NM0280100,35,053,35053,26,21,5,21,5,16,5,5,5,0,1,1,1,1,1,0,0,0,1,0,0,2,1,7,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,0,0,0,5,0,0,0
Taos,1998,New Mexico,NM,13310,NM02900,NM0290000,35,055,35055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taos,1998,New Mexico,NM,5421,NM02901,NM0290100,35,055,35055,10,4,6,9,1,3,6,1,6,0,0,0,0,2,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,6,0,0,0
Red River,1998,New Mexico,NM,435,NM02903,NM0290300,35,055,35055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torrance,1998,New Mexico,NM,11719,NM03000,NM0300000,35,057,35057,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Clayton,1998,New Mexico,NM,2248,NM03101,NM0310100,35,059,35059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belen,1998,New Mexico,NM,8224,NM03201,NM0320100,35,061,35061,13,11,2,11,2,10,1,1,1,0,0,0,0,1,0,2,3,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0
Grants,1998,New Mexico,NM,8476,NM03202,NM0320200,35,006,35006,24,10,14,21,3,9,12,1,12,0,0,1,4,6,1,3,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,11,0,0,3
Los Lunas,1998,New Mexico,NM,7573,NM03203,NM0320300,35,061,35061,11,7,4,11,0,7,4,0,4,0,0,0,2,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0
Milan,1998,New Mexico,NM,2324,NM03204,NM0320400,35,006,35006,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Acoma,1998,New Mexico,NM,3096,NM03206,NM0320600,35,061,35061,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bosque Farms,1998,New Mexico,NM,5492,NM03207,NM0320700,35,061,35061,3,1,2,3,0,1,2,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Cibola,1998,New Mexico,NM,15233,NM03300,NM0330000,35,006,35006,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
New Mexico State Police,1998,New Mexico,NM,0,NMNSP00,NMNSP0000,35,049,35049,16,13,3,13,3,10,3,3,3,0,0,2,0,0,1,3,2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,8,1,0,4,2,0,0,1
Bernalillo County,1999,New Mexico,NM,106826,NM00100,NM0010000,35,001,35001,93,70,23,85,8,64,21,6,21,0,3,6,9,2,1,2,6,2,2,0,5,2,17,10,10,3,4,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,69,0,0,1,23,0,0,0
Albuquerque,1999,New Mexico,NM,420169,NM00101,NM0010100,35,001,35001,245,180,65,224,21,163,61,17,61,0,9,6,12,12,22,13,17,10,4,9,8,11,29,24,20,12,2,3,0,0,1,0,0,0,2,0,2,0,3,0,1,0,0,2,4,2,3,0,0,2,0,0,0,160,11,0,9,57,3,0,5
University Of New Mexico,1999,New Mexico,NM,0,NM00102,NM0010200,35,001,35001,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Catron,1999,New Mexico,NM,2850,NM00200,NM0020000,35,003,35003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raton,1999,New Mexico,NM,7479,NM00401,NM0040100,35,007,35007,6,5,1,6,0,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Angel Fire,1999,New Mexico,NM,96,NM00405,NM0040500,35,007,35007,3,1,2,3,0,1,2,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Curry,1999,New Mexico,NM,11048,NM00500,NM0050000,35,009,35009,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Clovis,1999,New Mexico,NM,32448,NM00501,NM0050100,35,009,35009,46,31,15,42,4,27,14,4,14,1,0,2,6,4,2,5,2,3,2,1,1,2,4,1,4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24,7,0,0,9,6,0,0
Melrose,1999,New Mexico,NM,734,NM00502,NM0050200,35,009,35009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texico,1999,New Mexico,NM,1136,NM00503,NM0050300,35,009,35009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Baca,1999,New Mexico,NM,2393,NM00600,NM0060000,35,011,35011,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dona Ana,1999,New Mexico,NM,80220,NM00700,NM0070000,35,013,35013,7,5,2,7,0,5,2,0,2,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
Las Cruces,1999,New Mexico,NM,76230,NM00701,NM0070100,35,013,35013,82,30,52,77,5,29,46,1,46,2,5,10,11,10,10,8,7,1,1,1,2,1,1,1,4,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,1,0,0,51,1,0,0
New Mexico State Univ,1999,New Mexico,NM,0,NM00704,NM0070400,35,013,35013,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Sunland Park,1999,New Mexico,NM,9607,NM00706,NM0070600,35,013,35013,2,0,2,2,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Eddy,1999,New Mexico,NM,16283,NM00800,NM0080000,35,015,35015,2,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Artesia,1999,New Mexico,NM,10991,NM00801,NM0080100,35,015,35015,4,4,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Carlsbad,1999,New Mexico,NM,26359,NM00802,NM0080200,35,015,35015,51,27,24,48,3,24,24,3,24,0,4,5,0,8,7,3,0,2,1,4,1,0,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27,0,0,0,21,3,0,0
Grant,1999,New Mexico,NM,12902,NM00900,NM0090000,35,017,35017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silver City,1999,New Mexico,NM,12084,NM00901,NM0090100,35,017,35017,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Santa Clara,1999,New Mexico,NM,2109,NM00903,NM0090300,35,017,35017,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Vaughn,1999,New Mexico,NM,607,NM01002,NM0100200,35,019,35019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harding,1999,New Mexico,NM,753,NM01100,NM0110000,35,021,35021,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mosquero,1999,New Mexico,NM,148,NM01101,NM0110100,35,021,35021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hidalgo,1999,New Mexico,NM,3230,NM01200,NM0120000,35,023,35023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lordsburg,1999,New Mexico,NM,2990,NM01201,NM0120100,35,023,35023,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Eunice,1999,New Mexico,NM,2847,NM01301,NM0130100,35,025,35025,3,0,3,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Hobbs,1999,New Mexico,NM,27202,NM01302,NM0130200,35,025,35025,84,74,10,77,7,68,9,6,9,0,1,4,2,1,1,8,18,2,5,2,2,1,16,2,3,3,4,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,61,13,0,0,9,1,0,0
Jal,1999,New Mexico,NM,2275,NM01303,NM0130300,35,025,35025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovington,1999,New Mexico,NM,9858,NM01304,NM0130400,35,025,35025,5,2,3,5,0,2,3,0,3,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
Ruidoso,1999,New Mexico,NM,6075,NM01401,NM0140100,35,027,35027,9,2,7,9,0,2,5,0,5,2,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,3
Carrizozo,1999,New Mexico,NM,1444,NM01402,NM0140200,35,027,35027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruidoso Downs,1999,New Mexico,NM,1229,NM01403,NM0140300,35,027,35027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Alamos,1999,New Mexico,NM,18375,NM01501,NM0150100,35,028,35028,15,1,14,12,3,1,11,0,11,0,1,6,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0
Deming,1999,New Mexico,NM,14541,NM01601,NM0160100,35,029,35029,25,14,11,22,3,11,10,3,10,1,0,0,3,0,7,2,3,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,11,0,0,0
Mckinley,1999,New Mexico,NM,39285,NM01700,NM0170000,35,031,35031,19,3,16,18,1,3,15,0,15,0,0,4,5,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,14
Gallup,1999,New Mexico,NM,20154,NM01701,NM0170100,35,031,35031,27,16,11,23,4,14,9,2,9,0,0,3,1,1,4,1,3,0,0,1,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,9,1,0,0,10
Zuni Tribal,1999,New Mexico,NM,8232,NM01703,NM0170300,35,031,35031,10,3,7,10,0,3,7,0,7,0,3,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
Mora,1999,New Mexico,NM,4521,NM01800,NM0180000,35,033,35033,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alamogordo,1999,New Mexico,NM,28359,NM01901,NM0190100,35,035,35035,25,9,16,20,5,8,8,1,8,4,2,2,1,2,1,2,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,15,1,0,0
Tularosa,1999,New Mexico,NM,2794,NM01902,NM0190200,35,035,35035,6,5,1,5,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Cloudcroft,1999,New Mexico,NM,617,NM01903,NM0190300,35,035,35035,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tucumcari,1999,New Mexico,NM,5835,NM02001,NM0200100,35,037,35037,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Rio Arriba,1999,New Mexico,NM,15561,NM02100,NM0210000,35,039,35039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Espanola,1999,New Mexico,NM,9009,NM02101,NM0210100,35,039,35039,19,12,7,19,0,12,7,0,7,0,0,0,2,3,2,1,2,1,0,0,0,2,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0
Chama,1999,New Mexico,NM,1147,NM02102,NM0210200,35,039,35039,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Roosevelt,1999,New Mexico,NM,7340,NM02200,NM0220000,35,041,35041,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Portales,1999,New Mexico,NM,10875,NM02201,NM0220100,35,041,35041,10,8,2,9,1,7,2,1,2,0,0,0,0,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0
Eastern New Mexico Univ,1999,New Mexico,NM,0,NM02202,NM0220200,35,041,35041,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sandoval,1999,New Mexico,NM,22352,NM02300,NM0230000,35,043,35043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernalillo,1999,New Mexico,NM,7583,NM02301,NM0230100,35,043,35043,19,8,11,16,3,7,9,1,9,0,3,0,2,3,1,1,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,11,0,0,0
Cuba,1999,New Mexico,NM,993,NM02302,NM0230200,35,043,35043,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
