agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,robbery_tot_arrests,robbery_tot_adult,robbery_tot_juv,robbery_tot_male,robbery_tot_female,robbery_tot_male_adult,robbery_tot_male_juv,robbery_tot_female_adult,robbery_tot_female_juv,robbery_male_under_10,robbery_male_10_12,robbery_male_13_14,robbery_male_15,robbery_male_16,robbery_male_17,robbery_male_18,robbery_male_19,robbery_male_20,robbery_male_21,robbery_male_22,robbery_male_23,robbery_male_24,robbery_male_25_29,robbery_male_30_34,robbery_male_35_39,robbery_male_40_44,robbery_male_45_49,robbery_male_50_54,robbery_male_55_59,robbery_male_60_64,robbery_male_over_64,robbery_female_under_10,robbery_female_10_12,robbery_female_13_14,robbery_female_15,robbery_female_16,robbery_female_17,robbery_female_18,robbery_female_19,robbery_female_20,robbery_female_21,robbery_female_22,robbery_female_23,robbery_female_24,robbery_female_25_29,robbery_female_30_34,robbery_female_35_39,robbery_female_40_44,robbery_female_45_49,robbery_female_50_54,robbery_female_55_59,robbery_female_60_64,robbery_female_over_64,robbery_adult_white,robbery_adult_black,robbery_adult_asian,robbery_adult_indian,robbery_juv_white,robbery_juv_black,robbery_juv_asian,robbery_juv_indian
Madison,1986,Florida,FL,3872,FL04001,FL0400100,12,079,12079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manatee,1986,Florida,FL,122996,FL04100,FL0410000,12,081,12081,69,63,6,66,3,60,6,3,6,0,0,1,1,3,1,4,6,6,2,2,5,3,14,14,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,22,41,0,0,5,1,0,0
Bradenton,1986,Florida,FL,37897,FL04102,FL0410200,12,081,12081,22,20,2,17,5,16,1,4,1,0,0,0,0,0,1,0,5,1,1,1,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7,13,0,0,0,2,0,0
Bradenton Beach,1986,Florida,FL,1811,FL04103,FL0410300,12,081,12081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holmes Beach,1986,Florida,FL,4623,FL04104,FL0410400,12,081,12081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Longboat Key,1986,Florida,FL,5754,FL04105,FL0410500,12,081,12081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmetto,1986,Florida,FL,10266,FL04106,FL0410600,12,081,12081,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,0,0,0,0,0,0
Marion,1986,Florida,FL,115344,FL04200,FL0420000,12,083,12083,23,20,3,19,4,16,3,4,3,0,0,0,1,1,1,2,1,2,0,0,2,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,11,9,0,0,2,1,0,0
Ocala,1986,Florida,FL,45605,FL04201,FL0420100,12,083,12083,68,52,16,63,5,48,15,4,15,0,0,3,2,2,8,13,4,3,2,3,5,4,10,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,12,40,0,0,5,11,0,0
Belleview,1986,Florida,FL,2639,FL04202,FL0420200,12,083,12083,6,3,3,6,0,3,3,0,3,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0
Dunnellon,1986,Florida,FL,1905,FL04203,FL0420300,12,083,12083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Co Game Fwf Comm,1986,Florida,FL,0,FL042GM,FL042GM00,12,083,12083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,1986,Florida,FL,71071,FL04300,FL0430000,12,085,12085,34,34,0,32,2,32,0,2,0,0,0,0,0,0,0,1,3,2,1,4,1,2,7,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,21,13,0,0,0,0,0,0
Stuart,1986,Florida,FL,11160,FL04301,FL0430100,12,085,12085,13,13,0,11,2,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0
Jupiter Island,1986,Florida,FL,416,FL04302,FL0430200,12,085,12085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Co Marine Patrol,1986,Florida,FL,0,FL043MP,FL043MP00,12,085,12085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe,1986,Florida,FL,47435,FL04400,FL0440000,12,087,12087,27,24,3,24,3,21,3,3,3,0,0,0,0,0,3,1,2,0,1,2,4,1,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,20,4,0,0,3,0,0,0
Key West,1986,Florida,FL,26441,FL04401,FL0440100,12,087,12087,16,15,1,15,1,14,1,1,1,0,0,0,0,1,0,0,1,1,2,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,5,0,0,1,0,0,0
Monroe Co Marine Patrol,1986,Florida,FL,0,FL044MP,FL044MP00,12,087,12087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,1986,Florida,FL,31091,FL04500,FL0450000,12,089,12089,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Fernandina Beach,1986,Florida,FL,8743,FL04501,FL0450100,12,089,12089,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nassau Co Marine Patrol,1986,Florida,FL,0,FL045MP,FL045MP00,12,089,12089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okaloosa,1986,Florida,FL,85068,FL04600,FL0460000,12,091,12091,24,18,6,21,3,16,5,2,5,0,0,1,1,0,3,4,1,1,1,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,4,2,0,0
Crestview,1986,Florida,FL,8794,FL04601,FL0460100,12,091,12091,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fort Walton Beach,1986,Florida,FL,23421,FL04602,FL0460200,12,091,12091,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,2,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0
Niceville,1986,Florida,FL,10956,FL04603,FL0460300,12,091,12091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valparaiso,1986,Florida,FL,6733,FL04604,FL0460400,12,091,12091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurel Hill,1986,Florida,FL,675,FL04608,FL0460800,12,091,12091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okaloosa Co Game Fwf Com,1986,Florida,FL,0,FL046GM,FL046GM00,12,091,12091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okeechobee,1986,Florida,FL,20887,FL04700,FL0470000,12,093,12093,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0
Okeechobee,1986,Florida,FL,5395,FL04701,FL0470100,12,093,12093,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Orange,1986,Florida,FL,352548,FL04800,FL0480000,12,095,12095,187,155,32,173,14,142,31,13,31,0,0,3,1,11,16,10,13,11,8,11,11,2,43,19,8,4,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,5,1,1,0,0,0,0,0,0,76,79,0,0,5,27,0,0
Apopka,1986,Florida,FL,8218,FL04801,FL0480100,12,095,12095,10,8,2,10,0,8,2,0,2,0,0,1,0,1,0,0,1,1,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,0,0,0
Maitland,1986,Florida,FL,9544,FL04802,FL0480200,12,095,12095,8,7,1,8,0,7,1,0,1,0,0,0,0,0,1,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0
Ocoee,1986,Florida,FL,11862,FL04803,FL0480300,12,095,12095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando,1986,Florida,FL,145882,FL04804,FL0480400,12,095,12095,154,144,10,142,12,132,10,12,10,0,1,1,3,1,4,9,8,13,10,7,12,10,35,17,5,2,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,3,2,0,0,0,0,0,0,0,42,102,0,0,0,10,0,0
Winter Garden,1986,Florida,FL,7587,FL04805,FL0480500,12,095,12095,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
Winter Park,1986,Florida,FL,25064,FL04806,FL0480600,12,095,12095,11,10,1,10,1,9,1,1,1,0,0,0,0,0,1,1,0,1,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,1,0,0
Eatonville,1986,Florida,FL,2525,FL04807,FL0480700,12,095,12095,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Oakland,1986,Florida,FL,697,FL04808,FL0480800,12,095,12095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windermere,1986,Florida,FL,1480,FL04809,FL0480900,12,095,12095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgewood,1986,Florida,FL,1080,FL04810,FL0481000,12,095,12095,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
University Of Central Fl,1986,Florida,FL,0,FL04814,FL0481400,12,095,12095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osceola,1986,Florida,FL,40890,FL04900,FL0490000,12,097,12097,17,17,0,16,1,16,0,1,0,0,0,0,0,0,0,0,1,1,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0
Saint Cloud,1986,Florida,FL,10082,FL04901,FL0490100,12,097,12097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kissimmee,1986,Florida,FL,22989,FL04902,FL0490200,12,097,12097,21,14,7,19,2,13,6,1,6,0,0,2,0,2,2,4,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,11,0,0,3,4,0,0
Palm Beach,1986,Florida,FL,293269,FL05000,FL0500000,12,099,12099,195,164,31,173,22,148,25,16,25,0,0,0,3,5,17,17,8,10,12,12,11,11,45,16,4,0,0,0,2,0,0,0,0,1,0,2,3,3,0,0,3,0,0,1,5,2,1,0,1,0,0,0,0,95,69,0,0,6,25,0,0
Belle Glade,1986,Florida,FL,17926,FL05001,FL0500100,12,099,12099,29,20,9,27,2,18,9,2,9,0,0,3,3,0,3,0,0,0,2,0,3,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19,0,0,0,9,0,0
Boca Raton,1986,Florida,FL,59395,FL05002,FL0500200,12,099,12099,27,16,11,26,1,15,11,1,11,0,0,0,0,1,10,1,3,1,0,0,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,10,0,0,7,3,1,0
Boynton Beach,1986,Florida,FL,41554,FL05003,FL0500300,12,099,12099,48,40,8,41,7,36,5,4,5,0,0,0,2,1,2,2,1,4,5,7,1,4,7,3,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,7,33,0,0,0,8,0,0
Delray Beach,1986,Florida,FL,45134,FL05004,FL0500400,12,099,12099,49,33,16,39,10,30,9,3,9,0,0,2,2,2,3,0,5,4,4,2,3,2,5,3,1,1,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,26,0,0,1,15,0,0
Lake Worth,1986,Florida,FL,29877,FL05005,FL0500500,12,099,12099,16,16,0,12,4,12,0,4,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0
Palm Beach,1986,Florida,FL,11340,FL05006,FL0500600,12,099,12099,5,3,2,5,0,3,2,0,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0
Riviera Beach,1986,Florida,FL,29615,FL05007,FL0500700,12,099,12099,50,39,11,49,1,38,11,1,11,0,3,1,1,1,5,5,0,3,7,4,2,1,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,11,0,0
West Palm Beach,1986,Florida,FL,71921,FL05008,FL0500800,12,099,12099,237,206,31,230,7,200,30,6,30,0,2,7,7,8,6,19,17,11,15,14,19,8,68,16,7,4,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,49,157,0,0,6,25,0,0
Atlantis,1986,Florida,FL,1693,FL05009,FL0500900,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenacres City,1986,Florida,FL,20717,FL05012,FL0501200,12,099,12099,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Gulf Stream,1986,Florida,FL,553,FL05013,FL0501300,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juno Beach,1986,Florida,FL,1614,FL05016,FL0501600,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jupiter,1986,Florida,FL,17025,FL05017,FL0501700,12,099,12099,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Jupiter Inlet Colony,1986,Florida,FL,433,FL05018,FL0501800,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Park,1986,Florida,FL,7200,FL05019,FL0501900,12,099,12099,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
Lantana,1986,Florida,FL,8943,FL05020,FL0502000,12,099,12099,10,9,1,10,0,9,1,0,1,0,0,0,0,1,0,1,1,1,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,0,0
Manalapan,1986,Florida,FL,372,FL05021,FL0502100,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mangonia Park,1986,Florida,FL,1487,FL05022,FL0502200,12,099,12099,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
North Palm Beach,1986,Florida,FL,12666,FL05023,FL0502300,12,099,12099,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0
Ocean Ridge,1986,Florida,FL,1595,FL05024,FL0502400,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pahokee,1986,Florida,FL,6860,FL05025,FL0502500,12,099,12099,10,10,0,9,1,9,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
Palm Beach Gardens,1986,Florida,FL,20083,FL05026,FL0502600,12,099,12099,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Palm Springs,1986,Florida,FL,9758,FL05027,FL0502700,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Palm Beach,1986,Florida,FL,7191,FL05028,FL0502800,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Bay,1986,Florida,FL,4035,FL05029,FL0502900,12,099,12099,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Tequesta,1986,Florida,FL,4226,FL05031,FL0503100,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Beach Shores,1986,Florida,FL,1355,FL05033,FL0503300,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florida Atlantic Univ,1986,Florida,FL,0,FL05037,FL0503700,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Beach,1986,Florida,FL,3022,FL05038,FL0503800,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Beach County School,1986,Florida,FL,0,FL05042,FL0504200,12,099,12099,42,1,41,40,2,1,39,0,39,0,1,10,11,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,0,0
Lake Clarke Shores,1986,Florida,FL,3568,FL05050,FL0505000,12,099,12099,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Palm Beach Co Marine Ptl,1986,Florida,FL,0,FL050MP,FL050MP00,12,099,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pasco,1986,Florida,FL,209489,FL05100,FL0510000,12,101,12101,35,30,5,33,2,28,5,2,5,0,0,1,1,0,3,2,3,3,2,2,4,1,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,7,0,0,5,0,0,0
Dade City,1986,Florida,FL,5810,FL05101,FL0510100,12,101,12101,7,6,1,7,0,6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0
New Port Richey,1986,Florida,FL,13216,FL05102,FL0510200,12,101,12101,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Zephyrhills,1986,Florida,FL,7349,FL05103,FL0510300,12,101,12101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
