agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Heppner,1982,Oregon,OR,1541,OR02501,OR0250100,41,049,41049,3,0,3,3,0,0,3,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boardman,1982,Oregon,OR,1302,OR02504,OR0250400,41,049,41049,10,5,5,10,0,5,5,0,5,0,1,2,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morrow State Police,1982,Oregon,OR,0,OR025SP,OR025SP00,41,049,41049,8,7,1,8,0,7,1,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multnomah,1982,Oregon,OR,159124,OR02600,OR0260000,41,051,41051,1653,1065,588,1181,472,744,425,321,425,12,53,112,86,92,82,96,68,41,42,47,30,36,132,94,57,27,16,24,16,6,12,3,24,44,30,24,26,22,35,12,21,14,17,11,45,37,30,15,14,15,15,9,9,920,94,36,15,521,42,19,6,51,29,22,45,6,26,19,3,19,0,1,5,4,4,5,4,3,2,2,3,2,1,3,5,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,27,2,0,0,21,1,0,0
Gresham,1982,Oregon,OR,33195,OR02601,OR0260100,41,051,41051,296,150,146,213,83,106,104,44,104,3,14,32,26,19,13,17,12,14,5,7,5,2,15,10,7,5,1,0,5,1,0,0,8,9,6,8,8,2,1,2,2,2,0,0,6,7,7,4,1,3,2,3,2,139,7,2,2,142,1,2,1,22,9,13,20,2,9,11,0,11,0,1,2,2,6,0,2,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0
Portland,1982,Oregon,OR,369796,OR02602,OR0260200,41,051,41051,4187,3335,852,3006,1181,2388,592,947,592,26,86,159,94,119,134,159,154,107,120,115,106,105,495,382,229,132,83,87,50,33,31,13,28,71,30,56,36,57,61,45,59,44,38,54,208,133,70,44,38,33,30,16,17,2015,962,262,96,489,325,26,12,235,133,102,216,19,121,95,12,95,0,5,19,21,31,19,25,11,13,15,10,6,3,11,12,7,6,1,1,0,0,0,0,0,1,1,2,3,2,2,0,3,2,1,1,0,1,0,0,0,0,0,0,0,95,24,6,8,68,29,3,2
Portland Airport,1982,Oregon,OR,0,OR02603,OR0260300,41,051,41051,10,10,0,9,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,3,1,2,3,0,1,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Troutdale,1982,Oregon,OR,5917,OR02605,OR0260500,41,051,41051,21,7,14,20,1,6,14,1,14,0,6,4,2,2,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,0,0,0,4,1,3,4,0,1,3,0,3,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Multnomah State Police,1982,Oregon,OR,0,OR026SP,OR026SP00,41,051,41051,36,35,1,24,12,23,1,12,1,0,0,0,1,0,0,0,2,2,1,0,0,0,8,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,0,0,0,0,31,4,0,0,1,0,0,0,4,2,2,3,1,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Polk,1982,Oregon,OR,16182,OR02700,OR0270000,41,053,41053,46,25,21,40,6,20,18,5,18,2,6,4,3,2,3,4,4,3,1,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,25,0,0,0,21,0,0,0,15,7,8,11,4,5,6,2,6,0,0,1,2,3,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,1,0,8,0,0,0
Dallas,1982,Oregon,OR,8657,OR02701,OR0270100,41,053,41053,85,29,56,73,12,28,31,1,31,14,10,6,3,2,10,3,9,0,1,5,3,0,2,2,1,0,1,0,0,0,1,0,5,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,56,0,0,0,10,4,6,9,1,4,5,0,5,0,0,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0
Independence,1982,Oregon,OR,4088,OR02702,OR0270200,41,053,41053,36,21,15,30,6,16,14,5,14,0,2,9,1,1,1,3,1,1,2,2,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,14,2,4,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monmouth,1982,Oregon,OR,5665,OR02703,OR0270300,41,053,41053,44,16,28,32,12,9,22,7,22,1,8,6,4,1,3,3,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,3,1,1,1,0,0,0,0,0,16,0,0,0,28,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Polk State Police,1982,Oregon,OR,0,OR027SP,OR027SP00,41,053,41053,6,3,3,4,2,1,3,2,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherman,1982,Oregon,OR,2209,OR02800,OR0280000,41,055,41055,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,3,5,0,2,3,0,3,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0
Sherman State Police,1982,Oregon,OR,0,OR028SP,OR028SP00,41,055,41055,7,6,1,6,1,5,1,1,1,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tillamook,1982,Oregon,OR,15512,OR02900,OR0290000,41,057,41057,52,41,11,50,2,40,10,1,10,0,0,1,4,0,5,4,3,5,9,3,3,3,3,3,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0,0,0,11,0,0,0,7,2,5,7,0,2,5,0,5,0,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0
Garibaldi,1982,Oregon,OR,1e3,OR02901,OR0290100,41,057,41057,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rockaway,1982,Oregon,OR,919,OR02903,OR0290300,41,057,41057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tillamook,1982,Oregon,OR,4051,OR02904,OR0290400,41,057,41057,55,30,25,49,6,27,19,3,19,3,4,1,8,3,3,2,2,7,2,1,1,0,3,5,2,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,30,0,0,0,25,0,0,0,12,9,3,10,2,7,2,2,2,1,0,0,0,1,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,3,0,0,0
Tillamook State Police,1982,Oregon,OR,0,OR029SP,OR029SP00,41,057,41057,24,15,9,23,1,14,9,1,9,0,0,3,0,1,5,1,3,0,2,1,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0,0,9,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Umatilla,1982,Oregon,OR,21436,OR03000,OR0300000,41,059,41059,19,12,7,17,2,10,7,2,7,0,0,5,1,0,1,2,1,3,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,2,0,7,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Hermiston,1982,Oregon,OR,9536,OR03001,OR0300100,41,059,41059,130,59,71,100,30,47,44,12,44,9,6,11,8,10,9,12,0,3,2,1,2,3,14,2,4,2,1,0,0,1,0,0,2,8,4,2,2,3,0,0,0,1,1,1,3,1,1,0,0,0,1,0,0,53,0,5,1,66,0,5,0,5,3,2,5,0,3,2,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Milton-freewater,1982,Oregon,OR,5163,OR03002,OR0300200,41,059,41059,45,26,19,39,6,22,17,4,17,0,4,5,2,2,4,4,3,4,3,0,1,2,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19,0,7,0,18,0,1,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Pendleton,1982,Oregon,OR,14733,OR03003,OR0300300,41,059,41059,178,113,65,135,43,83,45,30,45,7,10,10,7,9,9,11,15,3,5,5,3,1,13,6,2,3,2,6,2,1,5,0,4,4,1,3,1,3,2,0,4,0,1,0,5,8,2,2,1,0,2,0,0,94,2,5,12,48,3,0,14,10,5,5,10,0,5,5,0,5,0,0,1,3,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
Umatilla,1982,Oregon,OR,3235,OR03004,OR0300400,41,059,41059,22,12,10,18,4,11,7,1,7,0,0,3,1,1,2,1,4,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,9,0,1,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
Athena,1982,Oregon,OR,980,OR03005,OR0300500,41,059,41059,14,6,8,13,1,6,7,0,7,0,1,2,1,1,2,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pilot Rock,1982,Oregon,OR,1646,OR03007,OR0300700,41,059,41059,4,1,3,3,1,1,2,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stanfield,1982,Oregon,OR,1592,OR03008,OR0300800,41,059,41059,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weston,1982,Oregon,OR,730,OR03009,OR0300900,41,059,41059,10,4,6,10,0,4,6,0,6,0,3,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umatilla Tribal,1982,Oregon,OR,0,OR03012,OR0301200,41,059,41059,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umatilla State Police,1982,Oregon,OR,0,OR030SP,OR030SP00,41,059,41059,53,30,23,48,5,29,19,1,19,0,2,5,4,6,2,4,4,3,3,0,1,1,2,3,3,1,1,1,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,22,1,0,0,6,2,4,5,1,1,4,1,4,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,0,0
Union,1982,Oregon,OR,8926,OR03100,OR0310000,41,061,41061,12,12,0,11,1,11,0,1,0,0,0,0,0,0,0,3,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Grande,1982,Oregon,OR,11540,OR03101,OR0310100,41,061,41061,111,42,69,75,36,27,47,15,47,1,8,12,6,12,9,2,5,6,0,3,2,0,5,0,2,0,0,2,0,0,0,0,3,6,2,4,6,1,0,1,2,0,1,0,2,1,2,1,0,0,1,1,2,39,0,2,1,67,0,2,0,8,5,3,7,1,4,3,1,3,0,0,0,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0
Elgin,1982,Oregon,OR,1726,OR03102,OR0310200,41,061,41061,8,2,6,7,1,1,6,1,6,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Union,1982,Oregon,OR,2096,OR03103,OR0310300,41,061,41061,2,1,1,2,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Union State Police,1982,Oregon,OR,0,OR031SP,OR031SP00,41,061,41061,24,19,5,23,1,18,4,1,4,1,2,1,0,0,1,1,3,2,0,1,2,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,5,0,0,0,11,5,6,9,2,3,6,2,6,0,0,0,1,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0
Wallowa,1982,Oregon,OR,3465,OR03200,OR0320000,41,063,41063,4,2,2,3,1,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,2,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Enterprise,1982,Oregon,OR,2038,OR03201,OR0320100,41,063,41063,13,3,10,11,2,2,7,1,7,2,2,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wallowa State Police,1982,Oregon,OR,0,OR032SP,OR032SP00,41,063,41063,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasco,1982,Oregon,OR,11070,OR03300,OR0330000,41,065,41065,23,17,6,20,3,15,5,2,5,0,0,1,0,0,4,2,2,1,2,1,0,2,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,0,0,0,6,0,0,0,13,13,0,12,1,12,0,1,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0
The Dalles,1982,Oregon,OR,10961,OR03301,OR0330100,41,065,41065,159,75,84,118,41,54,50,21,50,14,15,19,4,3,9,8,2,4,4,1,0,1,5,11,3,5,4,3,1,2,0,1,7,5,5,2,0,1,1,2,1,1,1,0,3,3,3,2,0,2,0,0,1,62,2,5,6,77,3,1,3,16,8,8,13,3,7,6,1,6,0,0,0,1,3,2,1,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,1
Wasco State Police,1982,Oregon,OR,0,OR033SP,OR033SP00,41,065,41065,12,7,5,11,1,7,4,0,4,0,0,1,1,1,1,0,0,0,2,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,1,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Washington,1982,Oregon,OR,145813,OR03400,OR0340000,41,067,41067,796,464,332,433,363,261,172,203,172,0,15,40,44,32,41,29,32,10,10,10,12,12,51,34,17,16,8,7,5,4,4,1,14,57,27,32,29,23,20,9,10,11,9,7,30,26,17,13,7,6,8,5,2,421,19,22,2,318,5,8,1,48,17,31,45,3,16,29,1,29,0,0,8,6,5,10,3,4,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,0,1,29,1,0,1
