agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Clay,1984,Florida,FL,63010,FL01000,FL0100000,12,019,12019,373,162,211,262,111,107,147,55,147,8,23,50,28,22,24,12,9,3,6,7,6,7,17,11,12,6,6,2,2,0,1,3,5,21,8,12,7,4,7,4,4,4,4,2,3,7,10,0,2,1,2,0,1,115,46,1,0,184,24,3,0,21,4,17,16,5,4,11,0,11,1,0,1,5,2,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,17,0,0,0
Green Cove Springs,1984,Florida,FL,4575,FL01001,FL0100100,12,019,12019,54,24,30,46,8,20,17,4,17,9,4,7,4,2,0,3,3,0,0,1,2,1,4,1,3,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,13,9,2,0,11,19,0,0,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Orange Park,1984,Florida,FL,9929,FL01002,FL0100200,12,019,12019,39,26,13,36,3,23,12,3,12,1,1,3,4,2,2,4,2,4,1,1,0,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,8,1,0,12,1,0,0,9,1,8,9,0,1,8,0,8,0,1,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1
Collier,1984,Florida,FL,85590,FL01100,FL0110000,12,021,12021,404,272,132,332,72,236,93,36,93,3,10,28,27,11,17,9,21,15,10,9,10,14,46,27,15,23,20,5,1,4,7,0,4,10,9,6,7,3,2,1,2,4,2,1,6,2,3,1,2,2,2,2,1,209,62,0,1,120,12,0,0,58,42,16,51,7,36,15,6,15,0,2,2,5,2,4,11,3,2,5,3,2,0,6,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,34,7,0,1,16,0,0,0
Naples,1984,Florida,FL,20079,FL01101,FL0110100,12,021,12021,147,105,42,84,63,59,21,46,21,4,3,5,3,8,2,4,4,5,1,2,4,5,9,7,5,3,0,1,2,1,6,0,1,5,2,7,2,3,5,3,1,1,3,1,6,4,2,5,1,4,2,2,3,87,18,0,0,32,10,0,0,6,1,5,4,2,1,3,0,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
Collier Co Game Fwf Comm,1984,Florida,FL,0,FL011GM,FL011GM00,12,021,12021,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia,1984,Florida,FL,29511,FL01200,FL0120000,12,023,12023,140,116,24,119,21,99,18,17,18,2,1,6,4,5,2,6,16,2,4,10,6,3,21,10,4,5,7,2,2,0,1,0,0,2,1,1,0,1,1,1,4,1,3,0,1,2,2,1,0,0,0,0,0,61,55,0,0,12,12,0,0,31,26,5,28,3,25,3,1,3,0,0,2,0,1,0,0,0,5,4,2,1,2,3,2,3,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,7,1,0,3,2,0,0
Lake City,1984,Florida,FL,9792,FL01201,FL0120100,12,023,12023,129,79,50,81,48,43,37,36,37,1,6,13,5,7,6,4,3,4,4,3,1,2,3,3,4,0,3,3,2,2,2,0,2,1,4,1,4,3,3,5,2,2,1,3,8,4,1,1,0,1,1,1,0,44,35,0,0,19,31,0,0,2,0,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Columbia Highway Patrol,1984,Florida,FL,0,FL012HP,FL012HP00,12,023,12023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dade,1984,Florida,FL,883352,FL01300,FL0130000,12,086,12086,7174,5498,1676,5274,1900,4081,1151,1417,1151,42,167,302,202,241,239,166,214,209,203,248,231,219,958,715,398,189,173,83,44,31,0,5,47,126,90,100,115,74,63,95,78,82,66,76,348,219,112,67,51,34,37,15,0,2886,2612,0,0,936,740,0,0,467,306,161,433,34,286,147,20,147,0,2,37,28,41,39,17,20,21,18,12,20,11,63,41,29,19,7,5,2,1,0,0,3,3,4,3,1,2,1,2,2,0,4,0,2,5,1,0,1,0,0,0,0,177,129,0,0,89,72,0,0
Bal Harbour,1984,Florida,FL,2967,FL01301,FL0130100,12,086,12086,21,18,3,10,11,10,0,8,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,1,2,1,1,15,2,1,0,1,2,0,0,3,1,2,3,0,1,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Coral Gables,1984,Florida,FL,45292,FL01302,FL0130200,12,086,12086,241,122,119,197,44,89,107,33,107,1,3,17,23,24,40,13,8,2,7,3,3,2,24,8,6,3,1,1,0,3,5,0,1,2,4,1,3,2,3,2,0,8,0,0,6,4,1,2,2,2,0,1,0,81,40,1,0,66,53,0,0,31,13,18,29,2,11,18,2,18,0,0,3,6,8,1,2,0,0,0,2,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,11,7,0,0
Florida City,1984,Florida,FL,6681,FL01303,FL0130300,12,086,12086,42,36,6,36,6,32,4,4,4,0,0,0,2,1,1,0,2,2,3,2,1,0,8,3,5,3,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,10,26,0,0,2,4,0,0,12,10,2,11,1,9,2,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,2,0,0
Hialeah,1984,Florida,FL,161957,FL01304,FL0130400,12,086,12086,1575,1207,368,822,753,583,234,624,234,5,31,64,43,44,52,31,31,30,23,28,12,18,118,111,59,35,27,27,17,8,8,1,13,22,17,36,40,39,33,26,30,38,21,16,124,79,56,38,39,25,29,13,18,907,298,2,0,268,100,0,0,110,96,14,98,12,85,13,11,13,0,0,4,1,3,5,7,4,2,6,6,3,8,18,15,5,6,2,1,2,0,0,0,0,0,0,1,0,0,2,2,2,0,1,0,0,2,0,2,0,0,0,0,0,75,21,0,0,13,1,0,0
Homestead,1984,Florida,FL,22651,FL01305,FL0130500,12,086,12086,309,227,82,214,95,154,60,73,60,0,6,21,12,12,9,11,7,4,15,7,9,8,34,25,20,5,3,3,0,1,2,0,0,5,3,6,8,4,10,3,10,5,1,1,21,10,3,1,2,1,0,0,1,84,143,0,0,32,50,0,0,7,5,2,7,0,5,2,0,2,0,0,1,0,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0
Miami,1984,Florida,FL,400646,FL01306,FL0130600,12,086,12086,3123,2644,479,2256,867,1933,312,711,312,11,42,79,62,66,63,64,70,63,88,75,96,65,460,420,221,115,72,48,25,11,40,3,19,51,33,26,24,29,27,37,22,26,34,35,152,120,61,46,40,24,20,16,22,1053,1588,2,1,170,308,1,0,589,506,83,551,38,473,78,33,78,0,2,18,11,21,26,38,19,25,24,26,26,31,116,74,31,26,16,9,3,1,8,0,0,2,3,0,0,0,2,3,3,1,4,3,8,5,2,1,0,0,0,0,1,297,207,2,0,36,47,0,0
Miami Beach,1984,Florida,FL,98089,FL01307,FL0130700,12,086,12086,1798,1633,165,1123,675,1e3,117,633,117,6,27,36,24,13,17,26,27,17,34,36,31,33,194,147,92,77,38,63,32,50,103,0,8,13,6,3,12,4,18,12,10,16,16,10,93,60,45,47,32,42,50,38,140,1370,252,1,10,125,40,0,0,91,86,5,82,9,77,5,9,5,0,0,0,1,2,2,1,6,3,9,1,4,3,26,14,4,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,3,2,0,0,0,0,0,0,0,72,14,0,0,3,2,0,0
Miami Shores,1984,Florida,FL,9567,FL01308,FL0130800,12,086,12086,66,54,12,53,13,41,12,13,12,0,3,6,1,1,1,0,1,2,1,4,0,3,6,8,9,3,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,4,2,2,0,0,0,1,0,0,26,28,0,0,5,7,0,0,12,7,5,12,0,7,5,0,5,0,0,1,0,2,2,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0
Miami Springs,1984,Florida,FL,12661,FL01309,FL0130900,12,086,12086,71,52,19,55,16,42,13,10,13,0,0,2,1,4,6,3,0,1,2,0,6,2,8,7,4,2,4,2,1,0,0,0,0,2,0,4,0,0,0,0,2,0,0,2,4,0,1,1,0,0,0,0,0,41,11,0,0,12,7,0,0,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
North Miami Beach,1984,Florida,FL,38189,FL01310,FL0131000,12,086,12086,391,308,83,171,220,126,43,182,43,2,6,17,11,6,3,5,5,8,4,3,5,6,27,28,12,4,6,3,3,1,6,0,7,10,4,9,8,13,9,10,4,9,8,14,35,19,16,7,9,4,13,3,9,182,121,5,0,34,48,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Opa Locka,1984,Florida,FL,16029,FL01312,FL0131200,12,086,12086,48,44,4,43,5,40,3,4,3,0,0,1,1,1,0,0,2,2,0,4,0,4,13,6,4,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,5,39,0,0,1,3,0,0,11,11,0,10,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0
Surfside,1984,Florida,FL,3816,FL01313,FL0131300,12,086,12086,16,15,1,11,5,10,1,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,14,1,0,0,1,0,0,0,4,3,1,3,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Biscayne Park,1984,Florida,FL,3270,FL01314,FL0131400,12,086,12086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
El Portal,1984,Florida,FL,2098,FL01315,FL0131500,12,086,12086,21,21,0,19,2,19,0,2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,7,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hialeah Gardens,1984,Florida,FL,3368,FL01316,FL0131600,12,086,12086,17,12,5,17,0,12,5,0,5,0,0,1,0,2,2,1,1,1,0,0,0,0,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,5,0,0,0,8,8,0,7,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0
North Bay Village,1984,Florida,FL,4826,FL01317,FL0131700,12,086,12086,34,28,6,29,5,23,6,5,6,0,0,0,0,0,6,3,0,1,0,0,1,1,7,4,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,18,10,0,0,4,2,0,0,15,15,0,14,1,14,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0
North Miami,1984,Florida,FL,45126,FL01318,FL0131800,12,086,12086,317,207,110,241,76,145,90,62,90,6,11,19,24,12,24,9,8,5,8,8,9,3,21,20,21,8,6,4,4,2,9,1,2,5,3,0,3,2,0,2,2,1,2,0,10,5,3,7,3,4,4,5,12,136,70,1,0,76,33,1,0,42,35,7,40,2,33,7,2,7,0,0,2,2,1,2,5,3,2,5,3,2,0,4,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,16,0,0,3,4,0,0
South Miami,1984,Florida,FL,11328,FL01319,FL0131900,12,086,12086,36,22,14,29,7,15,14,7,14,0,0,5,3,2,4,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,1,0,0,0,0,11,11,0,0,6,8,0,0,9,7,2,9,0,7,2,0,2,0,0,0,1,1,0,1,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,2,0,0
Virginia Gardens,1984,Florida,FL,2248,FL01320,FL0132000,12,086,12086,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Miami,1984,Florida,FL,6671,FL01321,FL0132100,12,086,12086,7,7,0,5,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bay Harbor Islands,1984,Florida,FL,5069,FL01322,FL0132200,12,086,12086,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Golden Beach,1984,Florida,FL,644,FL01324,FL0132400,12,086,12086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medley,1984,Florida,FL,581,FL01327,FL0132700,12,086,12086,24,22,2,24,0,22,2,0,2,0,0,0,0,1,1,1,0,0,2,2,0,0,6,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,2,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Sweetwater,1984,Florida,FL,9715,FL01329,FL0132900,12,086,12086,9,6,3,8,1,5,3,1,3,0,0,2,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Florida Inter Univ,1984,Florida,FL,0,FL01331,FL0133100,12,086,12086,2,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,2,3,5,0,2,3,0,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
Dade Co Crim Law Enf,1984,Florida,FL,0,FL013DL,FL013DL00,12,086,12086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dade Highway Patrol,1984,Florida,FL,0,FL013HP,FL013HP00,12,086,12086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dade Co Marine Patrol,1984,Florida,FL,0,FL013MP,FL013MP00,12,086,12086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
De Soto,1984,Florida,FL,14816,FL01400,FL0140000,12,027,12027,50,27,23,43,7,23,20,4,20,0,4,5,4,4,3,3,4,0,3,0,1,3,4,1,1,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,21,6,0,0,21,2,0,0,4,3,1,3,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
Arcadia,1984,Florida,FL,6347,FL01401,FL0140100,12,027,12027,64,53,11,43,21,38,5,15,5,0,0,1,0,1,3,9,4,2,3,0,1,1,5,3,3,2,2,2,0,1,0,0,0,0,0,4,2,2,1,2,2,0,0,0,2,1,0,2,1,0,1,0,1,26,27,0,0,7,4,0,0,4,0,4,4,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Dixie,1984,Florida,FL,8703,FL01500,FL0150000,12,029,12029,37,36,1,26,11,26,0,10,0,0,0,0,0,0,0,1,1,4,0,0,0,1,5,7,1,6,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,1,1,1,0,0,0,1,1,0,0,0,0,27,9,0,0,1,0,0,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Dixie Co Game Fwf Comm,1984,Florida,FL,0,FL015GM,FL015GM00,12,029,12029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlantic Beach,1984,Florida,FL,8819,FL01601,FL0160100,12,031,12031,67,39,28,51,16,27,23,12,23,1,8,8,3,1,3,4,1,3,0,1,3,1,3,4,3,0,0,1,0,0,3,0,2,1,0,1,0,0,2,0,2,1,0,0,1,0,0,1,1,1,1,2,0,32,7,0,0,12,14,2,0,6,4,2,6,0,4,2,0,2,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0
Jacksonville,1984,Florida,FL,582421,FL01602,FL0160200,12,031,12031,4605,3155,1450,3346,1259,2212,1081,943,1081,53,190,326,195,186,184,72,152,132,124,114,93,111,435,326,225,157,93,70,46,30,32,9,55,75,55,60,62,25,50,76,57,44,49,39,194,130,76,57,42,31,19,26,28,1759,1394,2,0,745,697,8,0,385,211,174,340,45,185,155,26,155,0,4,37,36,41,37,13,23,25,13,13,10,11,27,25,11,5,3,5,1,0,0,0,0,5,5,5,4,2,6,1,2,3,3,0,6,1,0,1,1,0,0,0,0,117,94,0,0,133,41,0,0
