agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Carlisle,1997,South Carolina,SC,500,SC04402,SC0440200,45,087,45087,8,6,2,7,1,5,2,1,2,0,0,0,1,0,1,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,2,0,0
Jonesville,1997,South Carolina,SC,1444,SC04403,SC0440300,45,087,45087,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
Williamsburg,1997,South Carolina,SC,32492,SC04500,SC0450000,45,089,45089,37,34,3,28,9,25,3,9,3,0,0,0,0,3,0,1,1,0,1,1,1,0,6,0,0,3,5,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,2,1,0,0,0,4,30,0,0,0,3,0,0
Hemingway,1997,South Carolina,SC,841,SC04501,SC0450100,45,089,45089,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kingstree,1997,South Carolina,SC,4110,SC04502,SC0450200,45,089,45089,15,15,0,12,3,12,0,3,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
York,1997,South Carolina,SC,76030,SC04600,SC0460000,45,091,45091,136,117,19,119,17,101,18,16,18,0,1,6,6,1,4,6,1,2,1,4,2,6,20,16,15,12,4,6,3,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,4,4,0,0,4,1,0,0,0,93,22,0,2,14,5,0,0
Clover,1997,South Carolina,SC,4016,SC04601,SC0460100,45,091,45091,8,8,0,7,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0
Fort Mill,1997,South Carolina,SC,5602,SC04602,SC0460200,45,091,45091,18,16,2,15,3,13,2,3,2,0,0,0,0,0,2,4,1,1,0,0,1,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,0,0,0,2,0,0
Rock Hill,1997,South Carolina,SC,48236,SC04603,SC0460300,45,091,45091,192,155,37,134,58,103,28,52,28,3,3,5,5,6,9,2,9,11,5,4,4,3,11,20,11,11,6,2,4,0,0,0,0,4,0,0,2,4,1,1,1,4,0,2,9,3,6,11,8,0,0,0,2,41,113,0,1,8,28,1,0
York,1997,South Carolina,SC,7808,SC04604,SC0460400,45,091,45091,29,23,6,19,10,14,5,9,5,0,1,2,2,0,0,1,1,0,1,0,0,1,1,1,4,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,2,0,0,11,12,0,0,1,5,0,0
Tega Cay,1997,South Carolina,SC,3302,SC04605,SC0460500,45,091,45091,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Abbeville,1998,South Carolina,SC,15335,SC00100,SC0010000,45,001,45001,16,14,2,14,2,13,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3,2,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,0,0,0,2,0,0
Abbeville,1998,South Carolina,SC,5482,SC00101,SC0010100,45,001,45001,48,44,4,35,13,34,1,10,1,0,0,0,0,0,1,1,4,3,1,2,3,1,5,3,1,7,2,1,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,2,2,0,0,3,0,0,0,0,4,40,0,0,0,4,0,0
Calhoun Falls,1998,South Carolina,SC,2342,SC00102,SC0010200,45,001,45001,4,2,2,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
Due West,1998,South Carolina,SC,1206,SC00104,SC0010400,45,001,45001,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Aiken,1998,South Carolina,SC,89582,SC00200,SC0020000,45,003,45003,198,176,22,166,32,146,20,30,20,0,1,2,3,5,9,5,10,4,3,4,7,7,26,22,15,21,10,4,3,1,4,0,0,1,0,0,1,1,1,1,1,1,3,1,5,4,0,4,2,3,1,0,2,91,85,0,0,13,9,0,0
Aiken,1998,South Carolina,SC,23463,SC00201,SC0020100,45,003,45003,44,41,3,33,11,30,3,11,3,0,0,2,0,1,0,1,1,0,4,1,1,3,3,3,0,9,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3,1,0,1,0,0,0,9,32,0,0,1,2,0,0
North Augusta,1998,South Carolina,SC,16849,SC00203,SC0020300,45,003,45003,17,15,2,12,5,11,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,0,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10,5,0,0,1,1,0,0
Burnettown,1998,South Carolina,SC,532,SC00204,SC0020400,45,003,45003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Ellenton,1998,South Carolina,SC,2671,SC00206,SC0020600,45,003,45003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U.s. Doe- Savannah River,1998,South Carolina,SC,0,SC00210,SC0021000,45,003,45003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Univ Of Sc-aiken,1998,South Carolina,SC,0,SC00215,SC0021500,45,003,45003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allendale,1998,South Carolina,SC,5254,SC00300,SC0030000,45,005,45005,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
Allendale,1998,South Carolina,SC,4301,SC00301,SC0030100,45,005,45005,43,43,0,32,11,32,0,11,0,0,0,0,0,0,0,1,2,0,0,2,2,3,4,4,7,3,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,2,1,0,1,0,1,0,0,4,39,0,0,0,0,0,0
Fairfax,1998,South Carolina,SC,2249,SC00302,SC0030200,45,005,45005,10,9,1,7,3,6,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,9,0,0,0,1,0,0
Anderson,1998,South Carolina,SC,114957,SC00400,SC0040000,45,007,45007,120,98,22,100,20,85,15,13,15,0,3,2,1,4,5,4,3,4,3,3,4,5,13,10,17,9,4,5,0,1,0,0,0,1,3,1,2,1,1,0,0,1,0,0,1,4,2,2,1,0,0,0,0,73,23,0,2,10,12,0,0
Anderson,1998,South Carolina,SC,27297,SC00401,SC0040100,45,007,45007,75,65,10,58,17,50,8,15,8,0,1,1,4,1,1,2,2,3,2,1,1,2,9,8,8,4,5,2,1,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,2,3,1,2,3,0,0,0,21,44,0,0,2,8,0,0
Belton,1998,South Carolina,SC,5679,SC00402,SC0040200,45,007,45007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honea Path,1998,South Carolina,SC,3854,SC00403,SC0040300,45,007,45007,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Pendleton,1998,South Carolina,SC,3515,SC00404,SC0040400,45,007,45007,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Williamston,1998,South Carolina,SC,3893,SC00405,SC0040500,45,007,45007,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Iva,1998,South Carolina,SC,1199,SC00406,SC0040600,45,007,45007,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Anderson State Police,1998,South Carolina,SC,0,SC004SP,SC004SP00,45,007,45007,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bamberg,1998,South Carolina,SC,8436,SC00500,SC0050000,45,009,45009,28,28,0,25,3,25,0,3,0,0,0,0,0,0,0,0,0,2,0,1,2,1,5,3,3,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,21,0,0,0,0,0,0
Bamberg,1998,South Carolina,SC,3741,SC00501,SC0050100,45,009,45009,15,13,2,14,1,12,2,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,5,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,2,0,0
Denmark,1998,South Carolina,SC,3797,SC00502,SC0050200,45,009,45009,18,15,3,15,3,12,3,3,3,0,1,0,0,0,2,2,1,0,0,0,2,0,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,14,0,0,0,3,0,0
Ehrhardt,1998,South Carolina,SC,605,SC00503,SC0050300,45,009,45009,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
Bamberg State Police,1998,South Carolina,SC,0,SC005SP,SC005SP00,45,009,45009,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Barnwell,1998,South Carolina,SC,10579,SC00600,SC0060000,45,011,45011,20,19,1,19,1,18,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,5,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,13,0,0,0,1,0,0
Barnwell,1998,South Carolina,SC,5564,SC00601,SC0060100,45,011,45011,11,11,0,10,1,10,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0
Williston,1998,South Carolina,SC,3289,SC00602,SC0060200,45,011,45011,12,10,2,10,2,8,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,1,1,0,0
Blackville,1998,South Carolina,SC,2839,SC00603,SC0060300,45,011,45011,4,3,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
Beaufort,1998,South Carolina,SC,94083,SC00700,SC0070000,45,013,45013,211,189,22,165,46,150,14,39,14,1,2,6,1,2,3,14,5,7,8,5,3,4,21,25,23,15,9,3,4,2,2,0,2,2,1,0,2,0,0,2,0,2,3,4,9,3,8,5,2,0,0,0,1,79,110,0,0,1,21,0,0
Beaufort,1998,South Carolina,SC,10299,SC00701,SC0070100,45,013,45013,57,47,10,41,16,32,9,15,9,0,1,1,2,4,1,1,1,0,0,3,1,2,9,4,3,2,3,0,1,0,2,0,0,1,0,0,0,0,0,2,2,0,1,2,1,1,3,0,2,1,0,0,0,21,26,0,0,1,9,0,0
Bluffton,1998,South Carolina,SC,938,SC00702,SC0070200,45,013,45013,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Port Royal,1998,South Carolina,SC,3416,SC00703,SC0070300,45,013,45013,4,2,2,3,1,1,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
Berkeley,1998,South Carolina,SC,88377,SC00800,SC0080000,45,015,45015,185,152,33,153,32,124,29,28,29,0,2,11,5,6,5,8,8,4,3,4,3,3,12,24,20,12,12,3,4,1,3,0,0,0,2,1,1,3,1,2,0,0,0,0,4,8,5,3,0,2,0,0,0,82,70,0,0,15,18,0,0
Moncks Corner,1998,South Carolina,SC,6033,SC00801,SC0080100,45,015,45015,14,14,0,12,2,12,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0
Bonneau,1998,South Carolina,SC,383,SC00802,SC0080200,45,015,45015,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Goose Creek,1998,South Carolina,SC,26915,SC00803,SC0080300,45,015,45015,20,11,9,14,6,6,8,5,8,0,1,5,0,2,0,1,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,3,8,0,0,6,3,0,0
Saint Stephens,1998,South Carolina,SC,1770,SC00805,SC0080500,45,015,45015,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
Hanahan,1998,South Carolina,SC,13459,SC00806,SC0080600,45,015,45015,30,23,7,23,7,17,6,6,6,0,2,1,0,0,3,1,1,0,0,1,1,1,0,4,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,19,4,0,0,5,2,0,0
Berkeley Co-sch Dept Ps,1998,South Carolina,SC,0,SC00807,SC0080700,45,015,45015,14,0,14,8,6,0,8,0,8,0,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0
Calhoun,1998,South Carolina,SC,11410,SC00900,SC0090000,45,017,45017,25,25,0,20,5,20,0,5,0,0,0,0,0,0,0,2,1,1,0,1,1,0,5,3,2,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,22,0,0,0,0,0,0
Saint Matthews,1998,South Carolina,SC,2171,SC00902,SC0090200,45,017,45017,8,8,0,7,1,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0
Charleston,1998,South Carolina,SC,113314,SC01000,SC0100000,45,019,45019,205,177,28,165,40,147,17,30,17,1,2,6,4,1,4,7,5,4,5,3,6,3,21,21,25,20,9,7,7,3,1,0,3,2,2,2,1,0,4,0,0,2,1,3,7,7,4,2,0,0,0,0,0,67,110,0,0,6,22,0,0
Charleston,1998,South Carolina,SC,73166,SC01001,SC0100100,45,019,45019,264,209,55,205,59,170,35,39,35,0,2,10,4,7,12,6,10,8,10,14,5,3,21,23,22,24,14,4,2,0,4,0,2,5,3,6,4,1,0,4,3,1,1,1,9,4,8,4,1,2,0,0,0,57,152,0,0,9,46,0,0
Mount Pleasant,1998,South Carolina,SC,35282,SC01003,SC0100300,45,019,45019,35,29,6,33,2,27,6,2,6,0,2,2,0,0,2,1,1,1,1,0,2,1,3,1,7,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,12,0,0,1,5,0,0
Folly Beach,1998,South Carolina,SC,1459,SC01004,SC0100400,45,019,45019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isle Of Palms,1998,South Carolina,SC,4024,SC01005,SC0100500,45,019,45019,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Sullivans Island,1998,South Carolina,SC,1621,SC01007,SC0100700,45,019,45019,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
North Charleston,1998,South Carolina,SC,61706,SC01008,SC0100800,45,019,45019,316,252,64,225,91,186,39,66,39,0,12,6,10,5,6,8,9,8,6,6,4,6,33,32,29,16,10,7,4,4,4,0,3,6,8,4,4,2,2,4,4,3,2,2,13,7,11,10,4,1,0,1,0,53,199,0,0,9,55,0,0
Medical U Of S Carolina,1998,South Carolina,SC,0,SC01009,SC0100900,45,019,45019,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
State Port Authority,1998,South Carolina,SC,0,SC01013,SC0101300,45,019,45019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charleston Co.aviation A,1998,South Carolina,SC,0,SC01015,SC0101500,45,019,45019,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cherokee,1998,South Carolina,SC,33570,SC01100,SC0110000,45,021,45021,96,92,4,75,21,72,3,20,3,0,0,0,1,0,2,3,6,3,6,1,1,3,12,9,7,3,5,7,3,3,0,0,0,0,0,1,0,1,0,3,0,2,0,0,7,2,1,1,1,2,0,0,0,64,28,0,0,3,1,0,0
Blacksburg,1998,South Carolina,SC,2082,SC01101,SC0110100,45,021,45021,8,7,1,5,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,5,0,0,1,0,0,0
Gaffney,1998,South Carolina,SC,13682,SC01102,SC0110200,45,021,45021,73,61,12,53,20,42,11,19,11,0,0,1,1,4,5,3,2,1,0,5,0,1,6,3,9,9,2,0,1,0,0,0,0,0,1,0,0,0,0,2,2,3,1,1,3,1,2,3,1,0,0,0,0,17,44,0,0,2,10,0,0
Chester,1998,South Carolina,SC,24193,SC01200,SC0120000,45,023,45023,38,36,2,24,14,23,1,13,1,0,0,0,0,0,1,2,0,1,0,1,1,0,7,3,5,1,2,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,1,1,0,1,1,1,0,2,0,0,0,14,22,0,0,0,2,0,0
Chester,1998,South Carolina,SC,7154,SC01201,SC0120100,45,023,45023,87,79,8,72,15,65,7,14,7,0,0,0,0,3,4,3,2,3,2,2,1,2,15,12,8,6,2,2,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,2,1,2,0,0,0,0,11,68,0,0,0,8,0,0
Great Falls,1998,South Carolina,SC,2241,SC01202,SC0120200,45,023,45023,14,14,0,10,4,10,0,4,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,12,0,0,0,0,0,0
Fort Lawn,1998,South Carolina,SC,806,SC01203,SC0120300,45,023,45023,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Chesterfield,1998,South Carolina,SC,30110,SC01300,SC0130000,45,025,45025,127,123,4,106,21,103,3,20,3,0,0,0,0,0,3,6,4,3,5,8,3,2,13,11,12,14,7,5,3,3,4,0,0,0,0,1,0,1,3,0,1,0,0,0,4,2,1,4,2,1,0,0,1,63,60,0,0,0,4,0,0
Cheraw,1998,South Carolina,SC,5303,SC01301,SC0130100,45,025,45025,29,23,6,24,5,19,5,4,5,0,2,0,1,1,1,0,0,0,1,2,0,1,3,3,3,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,12,11,0,0,3,3,0,0
Chesterfield,1998,South Carolina,SC,1291,SC01302,SC0130200,45,025,45025,8,7,1,7,1,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0
Jefferson,1998,South Carolina,SC,713,SC01303,SC0130300,45,025,45025,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Mcbee,1998,South Carolina,SC,694,SC01304,SC0130400,45,025,45025,7,6,1,7,0,6,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0
Pageland,1998,South Carolina,SC,2737,SC01305,SC0130500,45,025,45025,19,19,0,13,6,13,0,6,0,0,0,0,0,0,0,1,2,0,0,0,1,0,4,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,5,14,0,0,0,0,0,0
Clarendon,1998,South Carolina,SC,25181,SC01400,SC0140000,45,027,45027,61,56,5,49,12,45,4,11,4,0,0,1,2,0,1,1,0,2,1,1,0,1,5,6,4,7,7,8,0,1,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,2,1,1,1,1,0,0,0,16,40,0,0,1,4,0,0
Manning,1998,South Carolina,SC,4278,SC01401,SC0140100,45,027,45027,23,20,3,16,7,14,2,6,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,4,2,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,2,18,0,0,1,2,0,0
Summerton,1998,South Carolina,SC,1084,SC01402,SC0140200,45,027,45027,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
Turbeville,1998,South Carolina,SC,760,SC01403,SC0140300,45,027,45027,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
