agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Newton,1984,New Hampshire,NH,3314,NH00848,NH0084800,33,015,33015,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
North Hampton,1984,New Hampshire,NH,3591,NH00850,NH0085000,33,015,33015,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Plaistow,1984,New Hampshire,NH,5815,NH00856,NH0085600,33,015,33015,2,0,2,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Portsmouth,1984,New Hampshire,NH,27885,NH00858,NH0085800,33,015,33015,21,17,4,20,1,16,4,1,4,0,0,0,0,2,2,3,3,3,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,4,0,0,0
Rye,1984,New Hampshire,NH,4902,NH00862,NH0086200,33,015,33015,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Salem,1984,New Hampshire,NH,24798,NH00864,NH0086400,33,015,33015,24,12,12,24,0,12,12,0,12,0,0,4,4,3,1,3,1,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,1,0,0
Seabrook,1984,New Hampshire,NH,6397,NH00868,NH0086800,33,015,33015,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Windham,1984,New Hampshire,NH,6238,NH00874,NH0087400,33,015,33015,4,1,3,4,0,1,3,0,3,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Barrington,1984,New Hampshire,NH,5176,NH00902,NH0090200,33,017,33017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dover,1984,New Hampshire,NH,23533,NH00904,NH0090400,33,017,33017,34,7,27,30,4,7,23,0,23,0,0,3,15,2,3,0,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,27,0,0,0
Durham,1984,New Hampshire,NH,11817,NH00906,NH0090600,33,017,33017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Farmington,1984,New Hampshire,NH,4969,NH00908,NH0090800,33,017,33017,20,13,7,19,1,12,7,1,7,0,2,4,0,0,1,1,0,1,2,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,7,0,0,0
Lee,1984,New Hampshire,NH,2301,NH00910,NH0091000,33,017,33017,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Rochester,1984,New Hampshire,NH,23031,NH00920,NH0092000,33,017,33017,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Somersworth,1984,New Hampshire,NH,10810,NH00924,NH0092400,33,017,33017,17,10,7,15,2,10,5,0,5,0,1,1,0,0,3,1,4,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0
Univ Of New Hampshire,1984,New Hampshire,NH,0,NH00930,NH0093000,33,017,33017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlestown,1984,New Hampshire,NH,4686,NH01004,NH0100400,33,019,33019,4,2,2,4,0,2,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Claremont,1984,New Hampshire,NH,15082,NH01006,NH0100600,33,019,33019,14,7,7,14,0,7,7,0,7,0,0,4,2,1,0,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0
Newport,1984,New Hampshire,NH,6626,NH01018,NH0101800,33,019,33019,30,11,19,27,3,11,16,0,16,0,3,1,2,5,5,3,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,19,0,0,0
Belknap State Police,1984,New Hampshire,NH,3463,NH301SP,NH301SP00,33,001,33001,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Carroll State Police,1984,New Hampshire,NH,7520,NH302SP,NH302SP00,33,003,33003,11,6,5,11,0,6,5,0,5,0,0,1,0,1,3,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0
Cheshire State Police,1984,New Hampshire,NH,16717,NH303SP,NH303SP00,33,005,33005,7,6,1,7,0,6,1,0,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
Coos State Police,1984,New Hampshire,NH,11375,NH304SP,NH304SP00,33,007,33007,19,14,5,17,2,14,3,0,3,0,0,0,1,1,1,3,2,3,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0
Grafton State Police,1984,New Hampshire,NH,21405,NH305SP,NH305SP00,33,009,33009,8,3,5,8,0,3,5,0,5,0,0,2,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0
Hillsboro County St Pol,1984,New Hampshire,NH,21894,NH306SP,NH306SP00,33,011,33011,7,6,1,7,0,6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
Merrimack State Police,1984,New Hampshire,NH,22230,NH307SP,NH307SP00,33,013,33013,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Rockingham State Police,1984,New Hampshire,NH,32653,NH308SP,NH308SP00,33,015,33015,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Strafford State Police,1984,New Hampshire,NH,7479,NH309SP,NH309SP00,33,017,33017,6,3,3,6,0,3,3,0,3,0,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Sullivan State Police,1984,New Hampshire,NH,9421,NH310SP,NH310SP00,33,019,33019,11,5,6,10,1,5,5,0,5,0,1,2,0,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0
Alton,1985,New Hampshire,NH,2641,NH00102,NH0010200,33,001,33001,13,1,12,13,0,1,12,0,12,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0
Belmont,1985,New Hampshire,NH,4513,NH00106,NH0010600,33,001,33001,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Gilford,1985,New Hampshire,NH,5356,NH00110,NH0011000,33,001,33001,11,6,5,8,3,4,4,2,4,0,0,0,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0
Laconia,1985,New Hampshire,NH,16337,NH00114,NH0011400,33,001,33001,46,12,34,44,2,11,30,1,30,3,2,13,5,7,3,2,2,3,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,34,0,0,0
Meredith,1985,New Hampshire,NH,5017,NH00116,NH0011600,33,001,33001,7,4,3,5,2,2,3,2,3,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
New Hampton,1985,New Hampshire,NH,1373,NH00118,NH0011800,33,001,33001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tilton,1985,New Hampshire,NH,3535,NH00122,NH0012200,33,001,33001,16,2,14,16,0,2,10,0,10,4,3,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0
Conway,1985,New Hampshire,NH,7864,NH00210,NH0021000,33,003,33003,14,8,6,13,1,8,5,0,5,0,0,2,0,2,1,1,0,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0
Jackson,1985,New Hampshire,NH,691,NH00220,NH0022000,33,003,33003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wakefield,1985,New Hampshire,NH,2386,NH00234,NH0023400,33,003,33003,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Wolfeboro,1985,New Hampshire,NH,4253,NH00236,NH0023600,33,003,33003,5,3,2,5,0,3,2,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Fitzwilliam,1985,New Hampshire,NH,1895,NH00308,NH0030800,33,005,33005,5,0,5,5,0,0,5,0,5,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Hinsdale,1985,New Hampshire,NH,3876,NH00314,NH0031400,33,005,33005,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jaffrey,1985,New Hampshire,NH,4713,NH00316,NH0031600,33,005,33005,4,3,1,3,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Keene,1985,New Hampshire,NH,22665,NH00318,NH0031800,33,005,33005,37,25,12,35,2,23,12,2,12,0,0,1,2,6,3,10,5,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,1,0,0,12,0,0,0
Rindge,1985,New Hampshire,NH,3783,NH00328,NH0032800,33,005,33005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Swanzey,1985,New Hampshire,NH,5650,NH00338,NH0033800,33,005,33005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winchester,1985,New Hampshire,NH,3841,NH00346,NH0034600,33,005,33005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,1985,New Hampshire,NH,13291,NH00406,NH0040600,33,007,33007,13,0,13,13,0,0,9,0,9,4,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
Carroll,1985,New Hampshire,NH,693,NH00410,NH0041000,33,007,33007,14,8,6,14,0,8,6,0,6,0,0,3,3,0,0,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,6,0,0,0
Colebrook,1985,New Hampshire,NH,2679,NH00416,NH0041600,33,007,33007,12,2,10,12,0,2,10,0,10,0,0,7,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0
Gorham,1985,New Hampshire,NH,3401,NH00430,NH0043000,33,007,33007,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lancaster,1985,New Hampshire,NH,3498,NH00438,NH0043800,33,007,33007,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Northumberland,1985,New Hampshire,NH,2572,NH00448,NH0044800,33,007,33007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashland,1985,New Hampshire,NH,1950,NH00504,NH0050400,33,009,33009,2,0,2,2,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bristol,1985,New Hampshire,NH,2393,NH00514,NH0051400,33,009,33009,7,3,4,7,0,3,4,0,4,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0
Enfield,1985,New Hampshire,NH,3452,NH00526,NH0052600,33,009,33009,10,4,6,10,0,4,6,0,6,0,0,4,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0
Hanover,1985,New Hampshire,NH,9658,NH00534,NH0053400,33,009,33009,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Haverhill,1985,New Hampshire,NH,3696,NH00536,NH0053600,33,009,33009,9,7,2,9,0,7,2,0,2,0,0,2,0,0,0,0,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0
Holderness,1985,New Hampshire,NH,1689,NH00538,NH0053800,33,009,33009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1985,New Hampshire,NH,11919,NH00544,NH0054400,33,009,33009,9,6,3,9,0,6,3,0,3,0,0,2,0,0,1,1,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0
Lincoln,1985,New Hampshire,NH,1340,NH00546,NH0054600,33,009,33009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Littleton,1985,New Hampshire,NH,5931,NH00550,NH0055000,33,009,33009,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Plymouth,1985,New Hampshire,NH,5565,NH00566,NH0056600,33,009,33009,7,6,1,7,0,6,1,0,1,0,0,0,0,0,1,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
Waterville Valley,1985,New Hampshire,NH,174,NH00576,NH0057600,33,009,33009,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Woodstock,1985,New Hampshire,NH,1025,NH00580,NH0058000,33,009,33009,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Amherst,1985,New Hampshire,NH,8858,NH00602,NH0060200,33,011,33011,9,1,8,9,0,1,8,0,8,0,0,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0
Bedford,1985,New Hampshire,NH,10356,NH00606,NH0060600,33,011,33011,8,5,3,7,1,5,2,0,2,0,0,1,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0
Goffstown,1985,New Hampshire,NH,12493,NH00616,NH0061600,33,011,33011,22,2,20,20,2,2,16,0,16,2,1,6,3,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0
Greenville,1985,New Hampshire,NH,2263,NH00620,NH0062000,33,011,33011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro,1985,New Hampshire,NH,3671,NH00624,NH0062400,33,011,33011,9,5,4,9,0,5,4,0,4,0,0,0,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,0,0,0
Hollis,1985,New Hampshire,NH,5158,NH00626,NH0062600,33,011,33011,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hudson,1985,New Hampshire,NH,15468,NH00628,NH0062800,33,011,33011,16,11,5,15,1,10,5,1,5,0,0,2,0,2,1,4,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0
Litchfield,1985,New Hampshire,NH,4693,NH00630,NH0063000,33,011,33011,6,1,5,5,1,0,5,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
Manchester,1985,New Hampshire,NH,96823,NH00634,NH0063400,33,011,33011,199,82,117,188,11,81,105,1,105,2,11,22,24,30,18,13,10,13,3,7,6,5,11,10,2,0,1,0,0,0,0,0,0,3,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82,0,0,0,117,0,0,0
Merrimack,1985,New Hampshire,NH,16891,NH00640,NH0064000,33,011,33011,31,8,23,31,0,8,20,0,20,3,2,3,2,4,9,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,19,0,2,2
Milford,1985,New Hampshire,NH,9380,NH00642,NH0064200,33,011,33011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nashua,1985,New Hampshire,NH,73992,NH00646,NH0064600,33,011,33011,155,87,68,145,10,83,61,4,61,1,4,11,9,19,18,21,14,13,8,8,2,3,11,0,2,0,0,1,0,0,0,0,1,1,4,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,84,3,0,0,67,0,0,1
Pelham,1985,New Hampshire,NH,8755,NH00652,NH0065200,33,011,33011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peterborough,1985,New Hampshire,NH,5294,NH00654,NH0065400,33,011,33011,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Wilton,1985,New Hampshire,NH,2829,NH00662,NH0066200,33,011,33011,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Allenstown,1985,New Hampshire,NH,4634,NH00702,NH0070200,33,013,33013,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Boscawen,1985,New Hampshire,NH,3771,NH00706,NH0070600,33,013,33013,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
