agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Weston,1990,Connecticut,CT,8648,CT00157,CT0015700,09,001,09001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westport,1990,Connecticut,CT,24410,CT00158,CT0015800,09,001,09001,29,23,6,29,0,23,6,0,6,0,0,0,0,1,5,2,0,4,1,1,1,1,5,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,6,0,0,0
Wethersfield,1990,Connecticut,CT,25651,CT00159,CT0015900,09,003,09003,51,44,7,40,11,34,6,10,6,0,0,4,0,1,1,1,2,2,2,1,2,2,2,7,8,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,1,2,1,0,0,0,0,39,5,0,0,6,0,1,0
Wilton,1990,Connecticut,CT,15989,CT00161,CT0016100,09,001,09001,19,18,1,17,2,16,1,2,1,0,0,0,0,0,1,0,2,2,4,0,0,0,1,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,2,0,0,1,0,0,0
Winsted,1990,Connecticut,CT,8438,CT00162,CT0016200,09,005,09005,10,10,0,8,2,8,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Willimantic,1990,Connecticut,CT,15247,CT00163,CT0016300,09,015,09015,11,10,1,11,0,10,1,0,1,0,0,0,1,0,0,2,0,1,0,0,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0
Windsor,1990,Connecticut,CT,27817,CT00164,CT0016400,09,003,09003,50,45,5,39,11,34,5,11,5,0,0,0,1,0,4,1,0,3,3,0,0,0,17,3,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,1,0,0,0,0,0,0,25,20,0,0,3,2,0,0
Windsor Locks,1990,Connecticut,CT,12358,CT00165,CT0016500,09,003,09003,10,9,1,8,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0
Wolcott,1990,Connecticut,CT,13700,CT00166,CT0016600,09,009,09009,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Woodbridge,1990,Connecticut,CT,7924,CT00167,CT0016700,09,009,09009,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Yale University,1990,Connecticut,CT,0,CT00169,CT0016900,09,009,09009,11,9,2,11,0,9,2,0,2,0,0,0,1,0,1,2,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,0,0
Univ Of Connecticut,1990,Connecticut,CT,0,CT00170,CT0017000,09,013,09013,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
Central Connecticut St U,1990,Connecticut,CT,0,CT00190,CT0019000,09,003,09003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Eastern Connecticut St U,1990,Connecticut,CT,0,CT00191,CT0019100,09,015,09015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Univ Conn-health Center,1990,Connecticut,CT,0,CT00192,CT0019200,09,003,09003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Western Connecticut St U,1990,Connecticut,CT,0,CT00193,CT0019300,09,001,09001,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
So Conn State University,1990,Connecticut,CT,0,CT00194,CT0019400,09,009,09009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Groton Town,1990,Connecticut,CT,35307,CT00A59,CT00A5900,09,011,09011,45,38,7,37,8,31,6,7,6,0,0,3,0,2,1,4,1,2,5,3,4,0,5,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,1,0,0,0,0,0,25,12,1,0,5,2,0,0
Groton Long Point,1990,Connecticut,CT,868,CT00B59,CT00B5900,09,011,09011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,1990,Connecticut,CT,0,CTCSP00,CTCSP0000,09,009,09009,1292,1190,102,1085,207,1005,79,185,79,1,5,10,8,15,41,49,45,67,48,47,46,73,249,188,84,49,26,19,5,4,6,0,0,2,2,6,12,9,12,13,4,12,12,9,43,42,14,6,5,3,0,0,1,1027,160,2,1,83,19,0,0
Ansonia,1991,Connecticut,CT,18424,CT00002,CT0000200,09,009,09009,20,14,6,14,6,11,3,3,3,0,0,0,0,3,0,0,0,0,1,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,9,0,0,1,5,0,0
Avon,1991,Connecticut,CT,13953,CT00004,CT0000400,09,003,09003,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Berlin,1991,Connecticut,CT,16806,CT00007,CT0000700,09,003,09003,5,3,2,4,1,2,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Bethel,1991,Connecticut,CT,17561,CT00009,CT0000900,09,001,09001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloomfield,1991,Connecticut,CT,19505,CT00011,CT0001100,09,003,09003,21,14,7,12,9,12,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,2,2,2,0,1,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,8,0,0,2,5,0,0
Branford,1991,Connecticut,CT,27635,CT00014,CT0001400,09,009,09009,3,0,3,3,0,0,3,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
Bridgeport,1991,Connecticut,CT,141912,CT00015,CT0001500,09,001,09001,300,243,57,234,66,191,43,52,43,0,3,11,5,14,10,18,7,12,17,12,5,12,32,32,18,14,5,4,1,1,1,0,3,3,3,4,1,4,0,3,6,1,3,6,12,3,9,3,1,1,0,0,0,104,137,2,0,29,28,0,0
Bristol,1991,Connecticut,CT,60711,CT00017,CT0001700,09,003,09003,44,38,6,40,4,34,6,4,6,0,0,1,0,2,3,6,1,6,2,0,0,6,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,34,4,0,0,5,1,0,0
Brookfield,1991,Connecticut,CT,14129,CT00018,CT0001800,09,001,09001,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
Canton,1991,Connecticut,CT,8277,CT00023,CT0002300,09,003,09003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cheshire,1991,Connecticut,CT,25714,CT00025,CT0002500,09,009,09009,10,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0
Clinton,1991,Connecticut,CT,12782,CT00027,CT0002700,09,007,09007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry,1991,Connecticut,CT,10074,CT00032,CT0003200,09,013,09013,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Cromwell,1991,Connecticut,CT,12300,CT00033,CT0003300,09,007,09007,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Danbury,1991,Connecticut,CT,65662,CT00034,CT0003400,09,001,09001,96,64,32,80,16,54,23,10,23,3,6,7,4,4,2,2,6,2,3,1,4,1,13,7,7,2,5,0,0,1,0,4,1,0,1,0,0,1,0,1,0,0,0,1,5,1,0,0,0,0,1,0,0,43,21,0,0,16,16,0,0
Darien,1991,Connecticut,CT,18217,CT00035,CT0003500,09,001,09001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Derby,1991,Connecticut,CT,12213,CT00037,CT0003700,09,009,09009,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
East Hampton,1991,Connecticut,CT,10440,CT00042,CT0004200,09,007,09007,6,5,1,5,1,4,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
East Hartford,1991,Connecticut,CT,50511,CT00043,CT0004300,09,003,09003,72,60,12,62,10,52,10,8,10,0,0,6,2,1,1,0,1,2,2,3,2,1,15,17,6,0,1,1,0,0,1,0,1,1,0,0,0,1,2,0,0,0,1,0,1,1,0,2,0,0,0,0,0,35,25,0,0,6,6,0,0
East Haven Town,1991,Connecticut,CT,26174,CT00044,CT0004400,09,009,09009,14,13,1,12,2,11,1,2,1,0,0,0,0,0,1,1,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1,0,0,0
Easton,1991,Connecticut,CT,6310,CT00046,CT0004600,09,001,09001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Windsor,1991,Connecticut,CT,10092,CT00047,CT0004700,09,003,09003,4,3,1,2,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0
Enfield,1991,Connecticut,CT,45585,CT00049,CT0004900,09,003,09003,23,20,3,20,3,17,3,3,3,0,0,2,0,0,1,2,2,3,0,1,1,0,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19,1,0,0,2,0,1,0
Fairfield,1991,Connecticut,CT,53481,CT00051,CT0005100,09,001,09001,120,100,20,98,22,83,15,17,15,0,0,0,1,7,7,1,11,2,3,3,6,2,13,16,9,7,6,3,1,0,0,0,0,0,2,1,2,1,1,0,0,0,2,0,3,2,4,1,2,0,1,0,0,93,7,0,0,16,3,1,0
Farmington,1991,Connecticut,CT,20632,CT00052,CT0005200,09,003,09003,21,14,7,21,0,14,7,0,7,0,1,3,2,1,0,0,0,0,1,2,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,7,0,0,0
Glastonbury,1991,Connecticut,CT,27933,CT00054,CT0005400,09,003,09003,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Granby,1991,Connecticut,CT,9380,CT00056,CT0005600,09,003,09003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenwich,1991,Connecticut,CT,58509,CT00057,CT0005700,09,001,09001,9,8,1,8,1,7,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,0,1,0,0
Jewett City,1991,Connecticut,CT,3352,CT00058,CT0005800,09,011,09011,9,8,1,8,1,7,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0
Groton,1991,Connecticut,CT,9848,CT00059,CT0005900,09,011,09011,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
Guilford,1991,Connecticut,CT,19871,CT00060,CT0006000,09,009,09009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamden,1991,Connecticut,CT,52495,CT00062,CT0006200,09,009,09009,35,27,8,29,6,23,6,4,6,0,0,3,1,2,0,0,1,0,2,0,1,0,7,4,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,14,13,0,0,2,6,0,0
Hartford,1991,Connecticut,CT,139903,CT00064,CT0006400,09,003,09003,186,65,121,156,30,54,100,11,100,2,11,15,11,26,37,1,3,3,2,5,3,3,16,7,5,5,0,0,0,0,1,0,1,5,2,6,5,0,0,0,0,0,1,2,5,3,0,0,0,0,0,0,0,23,42,0,0,57,64,0,0
Madison Town,1991,Connecticut,CT,15503,CT00076,CT0007600,09,009,09009,13,13,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
Manchester,1991,Connecticut,CT,51678,CT00077,CT0007700,09,003,09003,82,74,8,78,4,70,8,4,8,0,1,5,2,0,0,4,4,7,4,3,6,3,16,11,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,46,9,1,0,0,5,0,0
Meriden,1991,Connecticut,CT,59549,CT00080,CT0008000,09,009,09009,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Middlebury,1991,Connecticut,CT,6152,CT00081,CT0008100,09,009,09009,9,7,2,8,1,6,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0
Middletown,1991,Connecticut,CT,42812,CT00083,CT0008300,09,007,09007,44,27,17,37,7,24,13,3,13,0,0,5,2,3,3,1,2,1,0,3,1,1,4,4,3,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,14,13,0,0,10,7,0,0
Milford,1991,Connecticut,CT,49996,CT00084,CT0008400,09,009,09009,31,31,0,28,3,28,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,2,5,4,8,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
Monroe,1991,Connecticut,CT,16915,CT00085,CT0008500,09,001,09001,14,10,4,13,1,9,4,1,4,0,1,1,0,0,2,1,1,1,0,1,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0
Naugatuck,1991,Connecticut,CT,30661,CT00088,CT0008800,09,009,09009,10,9,1,10,0,9,1,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0
New Britain,1991,Connecticut,CT,75580,CT00089,CT0008900,09,003,09003,233,204,29,195,38,169,26,35,26,0,6,10,5,3,2,9,12,11,8,16,7,6,28,32,14,9,7,6,0,1,3,0,0,1,1,0,1,0,1,0,1,2,1,2,11,8,5,3,1,0,0,0,0,135,69,0,0,27,2,0,0
New Canaan,1991,Connecticut,CT,17885,CT00090,CT0009000,09,001,09001,8,6,2,7,1,5,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0
New Haven,1991,Connecticut,CT,130627,CT00093,CT0009300,09,009,09009,1707,1543,164,1344,363,1232,111,311,111,1,6,36,28,18,23,39,54,74,67,65,62,57,267,191,153,90,43,30,17,14,9,0,4,17,11,8,12,8,10,17,18,26,13,13,87,62,24,23,4,2,2,0,2,476,1067,0,0,47,117,0,0
Newington,1991,Connecticut,CT,29242,CT00094,CT0009400,09,003,09003,10,8,2,6,4,6,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,0,2,0,0,0
New London,1991,Connecticut,CT,28573,CT00095,CT0009500,09,011,09011,85,74,11,73,12,64,9,10,9,0,1,3,0,2,3,6,4,8,4,3,5,2,13,7,5,2,2,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,3,1,1,1,1,0,0,0,0,30,40,0,4,4,7,0,0
New Milford,1991,Connecticut,CT,23656,CT00096,CT0009600,09,005,09005,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Newtown,1991,Connecticut,CT,20803,CT00097,CT0009700,09,001,09001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Branford,1991,Connecticut,CT,13011,CT00099,CT0009900,09,009,09009,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
North Haven,1991,Connecticut,CT,22273,CT00101,CT0010100,09,009,09009,38,35,3,33,5,32,1,3,1,0,0,1,0,0,0,4,1,3,2,0,1,2,6,4,6,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,32,3,0,0,3,0,0,0
Norwalk,1991,Connecticut,CT,78423,CT00103,CT0010300,09,001,09001,137,128,9,114,23,108,5,20,5,1,0,1,1,2,1,10,9,7,3,3,7,6,19,12,13,5,8,4,2,0,0,0,0,2,0,0,1,1,1,2,1,0,1,1,3,5,1,3,1,0,0,0,0,63,63,1,1,4,5,0,0
Norwich,1991,Connecticut,CT,37435,CT00104,CT0010400,09,011,09011,61,46,15,46,15,31,14,15,14,1,3,2,2,4,3,1,1,3,2,1,0,1,11,8,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,5,1,2,1,0,0,0,0,36,10,0,0,10,5,0,0
Old Saybrook,1991,Connecticut,CT,9563,CT00106,CT0010600,09,007,09007,19,19,0,19,0,19,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,4,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0
Orange,1991,Connecticut,CT,12845,CT00107,CT0010700,09,009,09009,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Plainfield,1991,Connecticut,CT,14379,CT00109,CT0010900,09,015,09015,12,10,2,11,1,10,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0
Plainville,1991,Connecticut,CT,17412,CT00110,CT0011000,09,003,09003,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Plymouth,1991,Connecticut,CT,11835,CT00111,CT0011100,09,005,09005,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Putnam,1991,Connecticut,CT,9041,CT00116,CT0011600,09,015,09015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgefield Town,1991,Connecticut,CT,20943,CT00118,CT0011800,09,001,09001,7,6,1,5,2,4,1,2,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,1,0,0,0
Rocky Hill,1991,Connecticut,CT,16573,CT00119,CT0011900,09,003,09003,14,13,1,10,4,9,1,4,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,10,3,0,0,0,1,0,0
Seymour,1991,Connecticut,CT,14304,CT00124,CT0012400,09,009,09009,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Shelton,1991,Connecticut,CT,35459,CT00126,CT0012600,09,001,09001,31,29,2,27,4,25,2,4,2,0,0,0,0,2,0,2,2,1,0,1,3,1,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,28,0,1,0,2,0,0,0
