agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Norwich,1988,Connecticut,CT,38502,CT00104,CT0010400,09,011,09011,local police department,"cities 25,000-49,999",new england,non-suburban,442,297,145,310,132,206,101,91,101,3,6,26,25,21,23,30,13,16,9,12,14,11,38,27,8,10,4,5,2,4,3,1,1,9,6,10,14,7,7,2,6,6,5,3,15,11,5,6,5,4,4,2,3,256,41,0,0,122,23,0,0,39,16,23,39,0,16,23,0,23,0,0,8,7,4,4,2,4,2,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,14,9,0,0
Old Saybrook,1988,Connecticut,CT,10138,CT00106,CT0010600,09,007,09007,local police department,"cities 10,000-24,999",new england,non-suburban,85,66,19,61,24,46,15,20,15,0,1,3,2,5,4,4,0,4,0,5,3,3,7,9,7,1,3,0,0,0,0,0,2,0,1,0,1,0,0,2,0,1,0,0,8,3,4,0,0,1,1,0,0,62,4,0,0,18,1,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Orange,1988,Connecticut,CT,13287,CT00107,CT0010700,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,649,555,94,411,238,337,65,218,65,9,13,13,9,15,15,16,8,18,12,7,16,14,79,81,45,18,6,8,5,0,4,2,1,5,2,7,3,8,3,7,11,12,14,9,53,43,19,21,6,2,3,5,2,367,188,0,0,54,40,0,0,20,10,10,15,5,9,6,1,6,0,0,1,3,0,2,4,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,6,4,0,0
Plainfield,1988,Connecticut,CT,13835,CT00109,CT0010900,09,015,09015,local police department,"cities 10,000-24,999",new england,non-suburban,23,18,5,19,4,14,5,4,5,0,1,0,0,2,2,1,1,1,0,0,1,1,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,18,0,0,0,5,0,0,0,2,0,2,2,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Plainville,1988,Connecticut,CT,17794,CT00110,CT0011000,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,122,109,13,88,34,78,10,31,10,0,0,0,0,3,7,5,6,1,5,1,0,9,29,8,12,1,1,0,0,0,0,0,0,0,0,1,2,1,0,3,5,3,1,1,3,9,0,2,2,0,1,0,0,103,6,0,0,13,0,0,0,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Plymouth,1988,Connecticut,CT,11297,CT00111,CT0011100,09,005,09005,local police department,"cities 10,000-24,999",new england,suburban,47,36,11,37,10,28,9,8,9,0,1,5,2,0,1,2,0,3,1,2,1,0,9,5,2,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,4,1,1,0,0,0,0,0,0,35,1,0,0,11,0,0,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Putnam,1988,Connecticut,CT,8885,CT00116,CT0011600,09,015,09015,local police department,"cities 2,500-9,999",new england,non-suburban,44,34,10,36,8,27,9,7,9,0,0,0,0,5,4,2,4,4,1,1,2,1,5,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,2,0,0,0,34,0,0,0,10,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ridgefield Town,1988,Connecticut,CT,21777,CT00118,CT0011800,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,47,24,23,42,5,19,23,5,23,0,1,6,5,2,9,3,1,1,2,0,0,1,1,2,2,1,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,24,0,0,0,23,0,0,0,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Rocky Hill,1988,Connecticut,CT,16187,CT00119,CT0011900,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,57,35,22,51,6,30,21,5,21,0,4,6,3,2,6,3,0,0,0,2,0,0,3,10,8,1,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,28,6,1,0,22,0,0,0,6,3,3,6,0,3,3,0,3,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Seymour,1988,Connecticut,CT,13848,CT00124,CT0012400,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,54,48,6,40,14,35,4,13,4,1,0,0,0,0,4,2,2,0,4,1,1,2,10,10,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,2,3,0,2,1,0,0,0,0,45,3,0,0,5,1,0,0,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0
Shelton,1988,Connecticut,CT,35030,CT00126,CT0012600,09,001,09001,local police department,"cities 25,000-49,999",new england,suburban,89,75,14,60,29,49,11,26,11,0,1,5,2,1,2,2,1,1,0,0,1,3,16,7,6,3,4,3,1,0,1,0,0,0,1,0,2,0,0,0,0,1,2,1,11,5,0,1,2,2,0,1,0,69,5,1,0,14,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Simsbury,1988,Connecticut,CT,22704,CT00128,CT0012800,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,70,49,21,51,19,35,16,14,16,0,1,2,2,3,8,3,5,1,2,0,2,1,4,9,2,4,1,0,0,0,1,0,2,1,1,0,1,1,0,0,0,1,0,1,2,4,0,4,0,0,0,0,1,39,10,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington,1988,Connecticut,CT,39956,CT00131,CT0013100,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,182,148,34,114,68,85,27,63,27,2,2,4,6,7,8,5,1,5,3,1,5,6,14,17,12,5,4,1,1,1,4,0,0,0,0,3,2,3,6,2,1,1,0,0,14,9,4,6,1,1,4,2,9,136,12,0,0,32,1,1,0,10,6,4,10,0,6,4,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,1,0,0
South Windsor,1988,Connecticut,CT,20884,CT00132,CT0013200,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,54,50,4,45,9,41,4,9,4,0,0,0,0,2,2,4,4,2,1,1,1,1,10,7,3,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,2,1,0,0,1,0,0,46,4,0,0,4,0,0,0,2,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Stafford Springs,1988,Connecticut,CT,10048,CT00134,CT0013400,09,013,09013,local police department,"cities 10,000-24,999",new england,suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stamford,1988,Connecticut,CT,101630,CT00135,CT0013500,09,001,09001,local police department,"cities 100,000-249,999",new england,non-suburban,750,694,56,528,222,484,44,210,44,0,0,2,0,15,27,17,32,15,21,21,27,24,117,93,57,29,14,6,5,3,3,0,0,0,1,4,7,5,16,10,6,9,15,10,37,55,23,10,4,4,4,0,2,274,418,0,2,25,31,0,0,87,64,23,77,10,55,22,9,22,0,0,0,0,9,13,8,6,7,0,1,2,4,15,8,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,2,2,0,0,0,0,0,0,0,15,49,0,0,2,21,0,0
Stonington,1988,Connecticut,CT,16876,CT00137,CT0013700,09,011,09011,local police department,"cities 10,000-24,999",new england,suburban,69,53,16,55,14,41,14,12,14,0,0,1,3,5,5,2,1,0,0,4,2,3,10,6,7,1,3,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,3,2,0,1,0,1,1,1,0,53,0,0,0,16,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Stratford,1988,Connecticut,CT,50644,CT00138,CT0013800,09,001,09001,local police department,"cities 50,000-99,999",new england,suburban,387,269,118,300,87,200,95,69,95,5,20,37,15,15,8,10,8,2,5,9,2,6,44,54,32,9,8,2,5,2,2,1,0,2,7,5,3,0,3,2,7,3,4,0,22,8,4,2,7,4,0,1,2,175,92,0,2,75,43,0,0,47,27,20,43,4,25,18,2,18,0,1,8,5,3,1,5,1,4,1,1,0,2,5,3,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,6,0,0,15,5,0,0
Suffield,1988,Connecticut,CT,11081,CT00139,CT0013900,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,13,12,1,12,1,11,1,1,1,0,0,0,0,0,1,2,0,0,1,0,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,1,0,0,0,6,2,4,6,0,2,4,0,4,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0
Thomaston,1988,Connecticut,CT,6335,CT00140,CT0014000,09,005,09005,local police department,"cities 2,500-9,999",new england,suburban,11,11,0,10,1,10,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torrington,1988,Connecticut,CT,31667,CT00143,CT0014300,09,005,09005,local police department,"cities 25,000-49,999",new england,non-suburban,245,177,68,183,62,131,51,46,51,1,8,10,4,10,19,14,10,6,12,6,7,8,23,14,9,5,3,4,2,3,5,0,2,2,4,4,4,1,4,9,0,2,2,0,12,4,2,3,0,1,0,1,5,160,17,0,0,66,2,0,0,13,12,1,11,2,10,1,2,1,0,0,0,0,0,1,1,0,1,0,1,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,2,0,0,1,0,0,0
Trumbull,1988,Connecticut,CT,33360,CT00144,CT0014400,09,001,09001,local police department,"cities 25,000-49,999",new england,suburban,506,367,139,290,216,198,90,169,90,2,10,21,17,22,20,21,21,13,9,5,11,6,34,38,24,6,4,2,2,0,2,0,2,14,11,5,15,15,19,15,7,17,4,3,30,25,13,9,2,1,3,1,5,253,114,0,0,99,40,0,0,30,15,15,27,3,12,15,3,15,0,0,4,7,4,0,4,1,0,1,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,10,5,0,0,10,5,0,0
Vernon,1988,Connecticut,CT,29312,CT00146,CT0014600,09,013,09013,local police department,"cities 25,000-49,999",new england,suburban,249,177,72,183,66,128,55,49,55,0,4,17,7,10,17,15,6,5,10,15,10,6,17,11,14,11,5,0,2,0,1,0,2,7,4,0,4,3,8,1,1,0,2,0,8,2,11,5,1,0,1,2,4,148,29,0,0,71,1,0,0,6,4,2,6,0,4,2,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
Wallingford,1988,Connecticut,CT,39984,CT00148,CT0014800,09,009,09009,local police department,"cities 25,000-49,999",new england,suburban,267,188,79,190,77,126,59,62,59,5,10,17,10,13,9,7,5,11,5,7,5,2,26,21,14,14,0,4,2,1,2,1,1,3,5,3,2,3,0,3,9,3,3,1,10,11,7,4,3,2,1,2,0,166,20,1,1,72,7,0,0,12,6,6,11,1,6,5,0,5,0,0,0,4,0,1,0,0,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,5,1,0,0
Waterbury,1988,Connecticut,CT,104319,CT00151,CT0015100,09,009,09009,local police department,"cities 100,000-249,999",new england,non-suburban,1528,1227,301,1032,496,802,213,425,213,17,53,67,31,34,28,45,31,39,22,40,33,40,209,119,104,56,24,5,9,6,20,5,13,12,11,18,12,16,18,23,17,16,13,22,115,72,53,18,8,8,6,6,14,744,478,3,2,201,100,0,0,124,101,23,109,15,88,20,13,20,1,0,2,4,7,7,7,5,5,10,7,2,5,19,12,9,1,4,2,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,2,3,1,2,0,1,1,0,0,0,41,60,0,0,13,10,0,0
Waterford,1988,Connecticut,CT,18010,CT00152,CT0015200,09,011,09011,local police department,"cities 10,000-24,999",new england,suburban,463,311,152,295,168,196,95,115,95,4,11,28,15,20,21,15,15,8,4,8,6,13,38,31,24,13,12,4,1,3,1,0,3,22,2,11,15,9,8,7,8,4,5,3,20,21,10,3,4,3,3,3,4,261,50,0,0,125,27,0,0,19,17,2,17,2,15,2,2,2,0,0,0,0,2,0,0,1,0,0,3,0,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,9,0,0,2,0,0,0
Watertown,1988,Connecticut,CT,20015,CT00153,CT0015300,09,005,09005,local police department,"cities 10,000-24,999",new england,suburban,63,48,15,54,9,39,15,9,15,0,0,2,0,4,9,6,4,2,2,5,2,0,6,8,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,1,2,1,0,0,0,0,0,0,47,1,0,0,15,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
West Hartford,1988,Connecticut,CT,58987,CT00155,CT0015500,09,003,09003,local police department,"cities 50,000-99,999",new england,suburban,915,714,201,563,352,422,137,292,137,4,32,39,17,30,19,17,17,22,16,18,14,21,67,91,58,33,16,11,5,3,13,1,4,12,19,10,14,21,13,11,12,10,9,17,57,48,37,16,12,7,4,5,13,418,293,3,0,118,80,3,0,45,24,21,40,5,21,19,3,19,0,1,9,3,3,3,1,2,4,0,3,0,1,3,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,8,15,0,1,17,4,0,0
West Haven,1988,Connecticut,CT,54332,CT00156,CT0015600,09,009,09009,local police department,"cities 50,000-99,999",new england,suburban,133,105,28,113,20,87,26,18,26,0,2,4,1,6,13,6,6,1,6,7,4,5,19,16,8,3,4,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,2,0,1,7,5,0,0,0,0,0,0,89,16,0,0,25,3,0,0,19,10,9,17,2,8,9,2,9,0,0,2,4,2,1,3,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,1,0,0,6,3,0,0
Weston,1988,Connecticut,CT,8677,CT00157,CT0015700,09,001,09001,local police department,"cities 2,500-9,999",new england,suburban,19,19,0,11,8,11,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,18,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Westport,1988,Connecticut,CT,25216,CT00158,CT0015800,09,001,09001,local police department,"cities 25,000-49,999",new england,suburban,140,121,19,108,32,91,17,30,17,0,1,0,4,6,6,7,8,2,1,4,4,3,15,18,12,11,1,1,3,0,1,0,2,0,0,0,0,1,3,0,2,2,1,0,6,11,1,2,1,0,0,0,0,91,30,0,0,19,0,0,0,65,36,29,55,10,32,23,4,23,0,3,8,5,7,0,5,3,0,3,4,4,1,7,1,2,0,2,0,0,0,0,0,0,6,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,29,7,0,0,22,7,0,0
Wethersfield,1988,Connecticut,CT,26511,CT00159,CT0015900,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,247,223,24,161,86,146,15,77,15,0,0,3,1,4,7,8,5,8,3,4,5,7,29,41,23,8,3,1,1,0,0,0,1,4,0,2,2,1,3,1,1,6,5,5,12,20,4,6,2,3,1,3,4,167,55,1,0,17,7,0,0,27,23,4,25,2,21,4,2,4,0,0,1,2,0,1,2,2,1,3,1,2,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16,7,0,0,4,0,0,0
Wilton,1988,Connecticut,CT,16057,CT00161,CT0016100,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,46,36,10,28,18,24,4,12,4,0,0,0,1,0,3,2,0,0,0,1,3,1,4,7,3,1,1,1,0,0,0,0,0,0,0,2,4,0,0,1,0,1,0,0,1,2,3,1,0,0,1,0,2,31,5,0,0,10,0,0,0,7,6,1,7,0,6,1,0,1,0,0,0,0,0,1,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0
Winsted,1988,Connecticut,CT,8422,CT00162,CT0016200,09,005,09005,local police department,"cities 2,500-9,999",new england,non-suburban,13,8,5,8,5,7,1,1,1,0,0,0,0,1,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Willimantic,1988,Connecticut,CT,15219,CT00163,CT0016300,09,015,09015,local police department,"cities 10,000-24,999",new england,non-suburban,205,175,30,148,57,129,19,46,19,0,0,2,2,8,7,3,12,7,3,2,5,4,44,18,14,7,1,2,1,3,3,0,0,2,4,1,4,3,2,5,0,1,2,5,11,6,5,2,2,1,0,0,1,161,14,0,0,30,0,0,0,14,8,6,14,0,8,6,0,6,0,0,0,1,0,5,2,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0
Windsor,1988,Connecticut,CT,27053,CT00164,CT0016400,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,140,100,40,112,28,79,28,21,28,5,10,8,1,4,5,1,3,1,3,5,5,1,9,15,21,6,4,1,0,2,2,0,0,1,1,5,0,1,0,0,0,1,0,0,5,5,3,3,2,0,0,0,1,50,50,0,0,9,31,0,0,47,27,20,42,5,24,18,3,18,0,1,3,7,6,1,4,7,2,0,0,0,1,6,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,14,0,0,9,11,0,0
Windsor Locks,1988,Connecticut,CT,12145,CT00165,CT0016500,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,37,33,4,35,2,31,4,2,4,0,1,0,0,1,2,4,2,1,2,0,0,0,7,4,2,5,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,3,1,0,0,8,6,2,8,0,6,2,0,2,0,0,0,0,0,2,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0
Wolcott,1988,Connecticut,CT,13114,CT00166,CT0016600,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,47,35,12,40,7,31,9,4,9,0,0,3,2,1,3,3,5,0,1,2,1,0,13,2,3,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,29,6,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodbridge,1988,Connecticut,CT,8138,CT00167,CT0016700,09,009,09009,local police department,"cities 2,500-9,999",new england,suburban,24,23,1,22,2,21,1,2,1,0,0,0,0,0,1,0,0,2,0,1,1,2,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17,6,0,0,1,0,0,0,4,2,2,3,1,1,2,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
Yale University,1988,Connecticut,CT,0,CT00169,CT0016900,09,009,09009,special jurisdiction,"cities under 2,500",new england,suburban,50,40,10,48,2,38,10,2,10,0,3,5,2,0,0,1,3,0,3,7,1,4,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,28,0,0,2,8,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
