agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Churchill,1998,Nevada,NV,15023,NV00100,NV0010000,32,001,32001,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,23,18,5,20,3,15,5,3,5,0,0,1,1,2,1,1,0,0,2,0,0,0,5,1,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,1,0,0,5,0,0,0
Fallon,1998,Nevada,NV,8679,NV00101,NV0010100,32,001,32001,local police department,"cities 2,500-9,999",mountain,non-suburban,5,4,1,5,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0
Las Vegas Metro Pol Jur,1998,Nevada,NV,908596,NV00201,NV0020100,32,003,32003,local police department,"cities 500,000-999,999",mountain,non-suburban,700,630,70,583,117,524,59,106,59,0,2,7,16,21,13,29,30,22,26,20,12,18,75,75,81,69,31,18,7,6,5,0,1,3,4,0,3,4,2,5,4,1,2,3,17,17,27,10,7,2,2,3,0,401,214,10,5,42,28,0,0
North Las Vegas,1998,Nevada,NV,86605,NV00202,NV0020200,32,003,32003,local police department,"cities 50,000-99,999",mountain,suburban,305,257,48,224,81,193,31,64,31,0,4,6,6,7,8,7,12,6,5,8,4,10,39,35,26,21,12,4,1,1,2,1,3,4,4,2,3,2,1,1,1,3,1,3,18,8,14,5,2,1,3,1,0,154,100,2,1,26,22,0,0
Henderson,1998,Nevada,NV,134698,NV00203,NV0020300,32,003,32003,local police department,"cities 100,000-249,999",mountain,non-suburban,117,94,23,89,28,76,11,18,11,2,0,2,1,3,5,11,3,2,2,3,2,2,9,12,16,7,5,2,0,0,0,0,0,2,1,5,2,2,1,0,0,1,0,0,2,5,3,3,0,0,0,1,0,80,13,1,0,18,5,0,0
Boulder City,1998,Nevada,NV,15688,NV00204,NV0020400,32,003,32003,local police department,"cities 10,000-24,999",mountain,suburban,9,8,1,8,1,7,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,1,0,0,0
Mesquite,1998,Nevada,NV,6826,NV00209,NV0020900,32,003,32003,local police department,"cities 2,500-9,999",mountain,suburban,54,53,1,40,14,39,1,14,1,0,0,0,0,0,1,2,5,1,3,0,2,0,6,6,3,6,3,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,5,1,2,0,2,0,0,0,48,0,2,3,1,0,0,0
Uni Of Nevada Las Vegas,1998,Nevada,NV,0,NV00210,NV0021000,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,10,4,6,10,0,4,6,0,6,0,0,0,3,3,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,0
Clark County School Dist,1998,Nevada,NV,0,NV00216,NV0021600,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,31,8,23,28,3,7,20,1,20,1,4,4,6,3,3,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,14,8,1,0
Douglas,1998,Nevada,NV,37603,NV00300,NV0030000,32,005,32005,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,18,15,3,16,2,13,3,2,3,0,1,2,0,0,0,0,0,1,0,0,1,2,0,1,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15,0,0,0,3,0,0,0
Elko,1998,Nevada,NV,18587,NV00400,NV0040000,32,007,32007,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,33,29,4,28,5,24,4,5,4,0,0,2,1,0,1,2,0,0,2,0,0,0,0,3,5,6,4,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,28,0,0,1,4,0,0,0
Elko,1998,Nevada,NV,21044,NV00401,NV0040100,32,007,32007,local police department,"cities 10,000-24,999",mountain,non-suburban,29,26,3,26,3,23,3,3,3,0,0,2,0,0,1,3,1,1,0,1,1,0,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,24,1,0,1,2,0,0,1
Carlin,1998,Nevada,NV,2926,NV00402,NV0040200,32,007,32007,local police department,"cities 2,500-9,999",mountain,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Wells,1998,Nevada,NV,1607,NV00403,NV0040300,32,007,32007,local police department,"cities under 2,500",mountain,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
West Wendover,1998,Nevada,NV,3131,NV00405,NV0040500,32,007,32007,local police department,"cities 2,500-9,999",mountain,non-suburban,30,28,2,24,6,22,2,6,2,0,1,0,1,0,0,0,0,1,1,0,2,3,5,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,25,0,1,2,2,0,0,0
Esmeralda,1998,Nevada,NV,1214,NV00500,NV0050000,32,009,32009,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Eureka,1998,Nevada,NV,1936,NV00600,NV0060000,32,011,32011,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
Humboldt,1998,Nevada,NV,9386,NV00700,NV0070000,32,013,32013,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0
Winnemucca,1998,Nevada,NV,8816,NV00701,NV0070100,32,013,32013,local police department,"cities 2,500-9,999",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Lander,1998,Nevada,NV,7410,NV00800,NV0080000,32,015,32015,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Lincoln,1998,Nevada,NV,4620,NV00900,NV0090000,32,017,32017,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Yerington,1998,Nevada,NV,3493,NV01001,NV0100100,32,019,32019,local police department,"cities 2,500-9,999",mountain,non-suburban,9,9,0,7,2,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,2,0,0,0,0
Mineral,1998,Nevada,NV,5966,NV01100,NV0110000,32,021,32021,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Nye,1998,Nevada,NV,28302,NV01200,NV0120000,32,023,32023,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,46,40,6,35,11,31,3,9,3,1,0,1,0,1,1,2,2,0,0,4,3,1,4,8,3,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,3,2,0,0,0,0,0,0,40,0,0,0,6,0,0,0
Carson City,1998,Nevada,NV,50387,NV01300,NV0130000,32,510,32510,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,78,60,18,71,7,56,15,4,15,0,0,4,6,2,3,6,2,3,3,1,1,2,10,0,11,6,8,0,2,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,49,8,0,3,16,1,1,0
Pershing,1998,Nevada,NV,3226,NV01400,NV0140000,32,027,32027,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,3,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Lovelock,1998,Nevada,NV,2380,NV01401,NV0140100,32,027,32027,local police department,"cities under 2,500",mountain,non-suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0
Storey,1998,Nevada,NV,3124,NV01500,NV0150000,32,029,32029,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,4,3,1,4,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Washoe,1998,Nevada,NV,89243,NV01600,NV0160000,32,031,32031,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,37,37,0,29,8,29,0,8,0,0,0,0,0,0,0,1,0,1,0,0,2,1,4,6,3,2,4,2,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,1,0,0,1,0,0,34,2,1,0,0,0,0,0
Reno,1998,Nevada,NV,165855,NV01601,NV0160100,32,031,32031,local police department,"cities 100,000-249,999",mountain,non-suburban,134,117,17,114,20,99,15,18,15,0,2,3,4,1,5,4,7,2,2,1,2,2,26,12,17,11,8,2,1,2,0,0,0,1,1,0,0,1,1,0,1,1,0,1,3,3,4,0,1,0,2,0,0,94,21,0,2,16,1,0,0
Sparks,1998,Nevada,NV,63458,NV01602,NV0160200,32,031,32031,local police department,"cities 50,000-99,999",mountain,suburban,85,66,19,64,21,52,12,14,12,0,2,2,1,0,7,5,1,3,5,1,1,1,9,4,10,5,4,0,0,2,1,0,0,3,1,2,1,1,0,0,0,0,1,1,4,3,1,3,0,0,0,0,0,55,6,3,2,17,2,0,0
Univ Of Nevada-reno,1998,Nevada,NV,0,NV01603,NV0160300,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Washoe County Sch Distri,1998,Nevada,NV,0,NV01610,NV0161000,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,24,2,22,21,3,2,19,0,19,0,3,7,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,2,3,1
Churchill,1999,Nevada,NV,15230,NV00100,NV0010000,32,001,32001,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,15,15,0,10,5,10,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,12,0,0,3,0,0,0,0
Fallon,1999,Nevada,NV,8894,NV00101,NV0010100,32,001,32001,local police department,"cities 2,500-9,999",mountain,non-suburban,7,4,3,7,0,4,3,0,3,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0
Las Vegas Metro Pol Jur,1999,Nevada,NV,922450,NV00201,NV0020100,32,003,32003,local police department,"cities 500,000-999,999",mountain,non-suburban,655,558,97,537,118,458,79,100,79,0,6,15,13,22,23,22,26,21,21,19,17,10,71,66,72,52,26,19,9,5,2,0,3,4,5,4,2,4,6,4,2,2,2,5,10,19,19,11,9,5,2,0,0,371,167,15,5,79,17,1,0
North Las Vegas,1999,Nevada,NV,97581,NV00202,NV0020200,32,003,32003,local police department,"cities 50,000-99,999",mountain,suburban,294,251,43,226,68,193,32,58,32,1,3,5,8,10,6,8,8,2,6,11,7,9,23,32,36,22,9,11,5,2,2,0,1,2,3,2,2,2,7,2,2,3,2,0,9,10,5,10,3,3,0,0,0,130,113,6,2,14,28,1,0
Henderson,1999,Nevada,NV,158168,NV00203,NV0020300,32,003,32003,local police department,"cities 100,000-249,999",mountain,non-suburban,117,89,28,100,17,74,25,15,25,1,1,5,6,8,5,7,8,7,2,3,3,2,10,11,10,5,6,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,1,0,2,2,6,0,0,0,0,0,0,74,12,3,0,27,1,0,0
Boulder City,1999,Nevada,NV,14672,NV00204,NV0020400,32,003,32003,local police department,"cities 10,000-24,999",mountain,suburban,5,1,4,5,0,1,4,0,4,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
Mesquite,1999,Nevada,NV,10486,NV00209,NV0020900,32,003,32003,local police department,"cities 10,000-24,999",mountain,suburban,59,55,4,38,21,37,1,18,1,0,0,0,0,0,1,1,1,1,3,4,1,1,8,6,1,5,3,1,1,0,0,0,0,0,0,0,3,0,1,0,0,3,3,0,2,3,2,4,0,0,0,0,0,47,4,2,2,4,0,0,0
Uni Of Nevada Las Vegas,1999,Nevada,NV,0,NV00210,NV0021000,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark County School Dist,1999,Nevada,NV,0,NV00216,NV0021600,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,28,5,23,25,3,5,20,0,20,0,7,7,2,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,16,7,0,0
Douglas,1999,Nevada,NV,38374,NV00300,NV0030000,32,005,32005,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,23,17,6,22,1,16,6,1,6,0,0,3,0,1,2,0,0,0,2,0,0,0,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,1,0,6,0,0,0
Elko,1999,Nevada,NV,20177,NV00400,NV0040000,32,007,32007,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,22,20,2,19,3,18,1,2,1,0,0,0,0,1,0,1,1,2,0,1,0,0,3,4,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,0,0,2,2,0,0,0
Elko,1999,Nevada,NV,19889,NV00401,NV0040100,32,007,32007,local police department,"cities 10,000-24,999",mountain,non-suburban,11,10,1,9,2,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,3,1,0,0,0
Carlin,1999,Nevada,NV,2801,NV00402,NV0040200,32,007,32007,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wells,1999,Nevada,NV,1363,NV00403,NV0040300,32,007,32007,local police department,"cities under 2,500",mountain,non-suburban,7,7,0,6,1,6,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
West Wendover,1999,Nevada,NV,3499,NV00405,NV0040500,32,007,32007,local police department,"cities 2,500-9,999",mountain,non-suburban,12,12,0,6,6,6,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,12,0,0,0,0,0,0,0
Esmeralda,1999,Nevada,NV,1176,NV00500,NV0050000,32,009,32009,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Eureka,1999,Nevada,NV,2065,NV00600,NV0060000,32,011,32011,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Humboldt,1999,Nevada,NV,9053,NV00700,NV0070000,32,013,32013,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,26,23,3,21,5,20,1,3,1,0,0,0,0,1,0,0,1,2,1,1,1,0,1,3,4,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,21,0,0,2,3,0,0,0
Winnemucca,1999,Nevada,NV,9740,NV00701,NV0070100,32,013,32013,local police department,"cities 2,500-9,999",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lander,1999,Nevada,NV,7236,NV00800,NV0080000,32,015,32015,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,4,4,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Lincoln,1999,Nevada,NV,4371,NV00900,NV0090000,32,017,32017,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Yerington,1999,Nevada,NV,2702,NV01001,NV0100100,32,019,32019,local police department,"cities 2,500-9,999",mountain,non-suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0
Mineral,1999,Nevada,NV,5658,NV01100,NV0110000,32,021,32021,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Nye,1999,Nevada,NV,29827,NV01200,NV0120000,32,023,32023,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,30,28,2,29,1,28,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,5,9,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,0,0,0
Carson City,1999,Nevada,NV,51061,NV01300,NV0130000,32,510,32510,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,112,94,18,93,19,82,11,12,11,0,1,1,3,4,2,4,4,1,6,2,4,3,9,13,18,6,5,2,1,2,2,0,0,2,2,1,2,2,0,1,0,0,2,0,1,1,2,1,0,2,0,0,0,82,4,2,6,18,0,0,0
Lovelock,1999,Nevada,NV,2283,NV01401,NV0140100,32,027,32027,local police department,"cities under 2,500",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Storey,1999,Nevada,NV,3162,NV01500,NV0150000,32,029,32029,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Washoe,1999,Nevada,NV,91032,NV01600,NV0160000,32,031,32031,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,41,41,0,31,10,31,0,10,0,0,0,0,0,0,0,1,0,1,0,1,1,0,7,5,6,4,2,0,2,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,3,1,0,1,0,0,0,0,32,5,0,4,0,0,0,0
Reno,1999,Nevada,NV,169164,NV01601,NV0160100,32,031,32031,local police department,"cities 100,000-249,999",mountain,non-suburban,152,130,22,117,35,104,12,26,12,1,1,1,2,3,5,5,7,2,7,6,2,2,19,11,16,10,6,10,0,1,0,0,1,1,1,4,2,1,1,1,1,0,2,0,2,5,6,2,4,0,1,0,0,100,21,3,6,19,2,0,1
Sparks,1999,Nevada,NV,64660,NV01602,NV0160200,32,031,32031,local police department,"cities 50,000-99,999",mountain,suburban,80,55,25,67,13,49,16,6,16,2,1,5,4,3,3,2,3,1,1,4,1,0,10,7,9,5,2,2,2,0,0,0,1,1,2,1,2,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,42,7,3,3,22,2,0,1
Univ Of Nevada-reno,1999,Nevada,NV,0,NV01603,NV0160300,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,6,2,4,6,0,2,3,0,3,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0
Washoe County Sch Distri,1999,Nevada,NV,0,NV01610,NV0161000,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,9,2,7,8,1,2,6,0,6,0,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,1,0,0
Churchill,2e3,Nevada,NV,16446,NV00100,NV0010000,32,001,32001,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,18,16,2,16,2,14,2,2,2,0,0,0,0,0,2,0,3,1,1,1,1,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,0,0,1,2,0,0,0
Fallon,2e3,Nevada,NV,7536,NV00101,NV0010100,32,001,32001,local police department,"cities 2,500-9,999",mountain,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Las Vegas Metro Pd,2e3,Nevada,NV,1060541,NV00201,NV0020100,32,003,32003,local police department,"cities 1,000,000 or over",mountain,non-suburban,572,496,76,462,110,403,59,93,59,0,5,13,9,7,25,24,17,26,23,10,16,15,49,60,48,46,33,9,13,10,4,0,0,5,5,3,4,2,3,5,5,6,3,6,8,20,12,9,7,5,0,1,1,335,141,16,4,48,24,4,0
North Las Vegas,2e3,Nevada,NV,115488,NV00202,NV0020200,32,003,32003,local police department,"cities 100,000-249,999",mountain,non-suburban,249,213,36,189,60,161,28,52,28,0,2,5,4,7,10,8,6,10,6,6,5,9,19,18,18,31,13,4,4,2,2,0,0,2,3,0,3,0,4,1,3,0,3,2,11,7,9,6,2,3,1,0,0,110,99,3,1,20,16,0,0
Henderson,2e3,Nevada,NV,175381,NV00203,NV0020300,32,003,32003,local police department,"cities 100,000-249,999",mountain,non-suburban,78,63,15,69,9,55,14,8,14,0,1,3,3,6,1,1,3,6,2,1,1,0,7,13,8,4,7,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,48,14,1,0,13,2,0,0
