agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Coushatta,2e3,Louisiana,LA,2299,LA04101,LA0410100,22,081,22081,local police department,"cities under 2,500",west south central,non-suburban,4,3,1,4,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
Richland,2e3,Louisiana,LA,16747,LA04200,LA0420000,22,083,22083,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Sabine,2e3,Louisiana,LA,20570,LA04300,LA0430000,22,085,22085,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,12,7,5,12,0,7,5,0,5,0,0,1,3,1,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,4,0,0
Many,2e3,Louisiana,LA,2889,LA04301,LA0430100,22,085,22085,local police department,"cities 2,500-9,999",west south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
St. Charles,2e3,Louisiana,LA,48072,LA04500,LA0450000,22,089,22089,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,88,55,33,82,6,52,30,3,30,0,5,7,7,4,7,3,6,3,3,2,2,4,8,7,8,3,3,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,27,28,0,0,17,16,0,0
St. Helena,2e3,Louisiana,LA,10525,LA04600,LA0460000,22,091,22091,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,14,9,5,14,0,9,5,0,5,0,0,0,0,1,4,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,5,0,0
St. James,2e3,Louisiana,LA,18150,LA04700,LA0470000,22,093,22093,sheriffs office,"msa cnty 10,000-24,999",west south central,suburban,52,42,10,52,0,42,10,0,10,0,1,6,1,1,1,2,7,4,10,5,3,0,3,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,10,0,0
Gramercy,2e3,Louisiana,LA,3066,LA04702,LA0470200,22,093,22093,local police department,"cities 2,500-9,999",west south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. John The Baptist,2e3,Louisiana,LA,43044,LA04800,LA0480000,22,095,22095,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,23,13,10,20,3,12,8,1,8,0,0,2,0,3,3,3,1,1,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,3,7,0,0
St. Landry,2e3,Louisiana,LA,45363,LA04900,LA0490000,22,097,22097,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,47,42,5,40,7,35,5,7,5,0,0,2,0,0,3,3,10,4,3,3,1,1,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,24,18,0,0,3,2,0,0
Eunice,2e3,Louisiana,LA,11499,LA04901,LA0490100,22,097,22097,local police department,"cities 10,000-24,999",west south central,suburban,56,31,25,55,1,30,25,1,25,0,7,8,5,2,3,4,7,2,1,1,1,3,1,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0,0,7,18,0,0
Opelousas,2e3,Louisiana,LA,22860,LA04902,LA0490200,22,097,22097,local police department,"cities 10,000-24,999",west south central,suburban,40,28,12,38,2,27,11,1,11,0,4,1,0,3,3,3,2,1,2,1,0,3,3,5,3,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,1,11,0,0
Washington,2e3,Louisiana,LA,1082,LA04905,LA0490500,22,097,22097,local police department,"cities under 2,500",west south central,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Port Barre,2e3,Louisiana,LA,2287,LA04906,LA0490600,22,097,22097,local police department,"cities under 2,500",west south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krotz Springs,2e3,Louisiana,LA,1219,LA04908,LA0490800,22,097,22097,local police department,"cities under 2,500",west south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,2e3,Louisiana,LA,33711,LA05000,LA0500000,22,099,22099,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,22,20,2,20,2,18,2,2,2,0,0,2,0,0,0,3,3,1,1,0,0,0,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,12,0,0,0,2,0,0
Breaux Bridge,2e3,Louisiana,LA,7281,LA05001,LA0500100,22,099,22099,local police department,"cities 2,500-9,999",west south central,suburban,14,14,0,14,0,14,0,0,0,0,0,0,0,0,0,4,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0
St. Martinville,2e3,Louisiana,LA,6989,LA05002,LA0500200,22,099,22099,local police department,"cities 2,500-9,999",west south central,suburban,3,1,2,3,0,1,2,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
St. Mary,2e3,Louisiana,LA,20398,LA05100,LA0510000,22,101,22101,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,25,17,8,22,3,14,8,3,8,0,2,1,3,2,0,1,2,4,0,0,0,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,13,4,0,0,6,2,0,0
Berwick,2e3,Louisiana,LA,4418,LA05101,LA0510100,22,101,22101,local police department,"cities 2,500-9,999",west south central,non-suburban,7,6,1,3,4,2,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0
Franklin,2e3,Louisiana,LA,8354,LA05102,LA0510200,22,101,22101,local police department,"cities 2,500-9,999",west south central,non-suburban,11,7,4,10,1,6,4,1,4,0,0,1,0,2,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,4,0,0
Morgan City,2e3,Louisiana,LA,12703,LA05103,LA0510300,22,101,22101,local police department,"cities 10,000-24,999",west south central,non-suburban,22,10,12,19,3,7,12,3,12,0,1,3,5,3,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,10,2,0,0
Patterson,2e3,Louisiana,LA,5130,LA05104,LA0510400,22,101,22101,local police department,"cities 2,500-9,999",west south central,non-suburban,9,4,5,9,0,4,4,0,4,1,4,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,4,0,0
St. Tammany,2e3,Louisiana,LA,142280,LA05200,LA0520000,22,103,22103,sheriffs office,"msa cnty 100,000 or over",west south central,suburban,192,117,75,173,19,105,68,12,68,0,5,16,7,9,31,22,17,9,4,6,0,1,16,11,10,3,3,3,0,0,0,0,2,3,1,0,1,0,1,0,1,0,1,0,1,1,5,1,1,0,0,0,0,92,25,0,0,65,10,0,0
Covington,2e3,Louisiana,LA,8483,LA05201,LA0520100,22,103,22103,local police department,"cities 2,500-9,999",west south central,suburban,13,9,4,12,1,8,4,1,4,0,0,0,0,3,1,0,1,0,0,1,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,0,0,2,2,0,0
Slidell,2e3,Louisiana,LA,25695,LA05202,LA0520200,22,103,22103,local police department,"cities 25,000-49,999",west south central,non-suburban,65,41,24,57,8,33,24,8,24,0,2,9,7,6,0,6,4,3,3,0,2,0,3,4,5,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,29,12,0,0,21,2,1,0
Mandeville,2e3,Louisiana,LA,10489,LA05203,LA0520300,22,103,22103,local police department,"cities 10,000-24,999",west south central,suburban,15,10,5,14,1,9,5,1,5,0,0,2,0,1,2,2,0,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,1,0,0
Pearl River,2e3,Louisiana,LA,1839,LA05205,LA0520500,22,103,22103,local police department,"cities under 2,500",west south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abita Springs,2e3,Louisiana,LA,1957,LA05206,LA0520600,22,103,22103,local police department,"cities under 2,500",west south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tangipahoa,2e3,Louisiana,LA,69113,LA05300,LA0530000,22,105,22105,sheriffs office,"non-msa cnty 25,000-99,999",west south central,non-suburban,302,271,31,284,18,253,31,18,31,0,3,13,7,8,0,43,27,21,16,16,9,14,35,22,20,19,9,0,0,2,0,0,0,0,0,0,0,4,4,0,2,2,0,1,2,1,0,1,1,0,0,0,0,92,179,0,0,20,11,0,0
Kentwood,2e3,Louisiana,LA,2205,LA05302,LA0530200,22,105,22105,local police department,"cities under 2,500",west south central,non-suburban,23,15,8,23,0,15,8,0,8,0,3,2,2,1,0,3,2,1,1,2,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,2,6,0,0
Ponchatoula,2e3,Louisiana,LA,5180,LA05303,LA0530300,22,105,22105,local police department,"cities 2,500-9,999",west south central,non-suburban,17,14,3,17,0,14,3,0,3,0,0,0,1,0,2,2,3,2,0,2,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,1,2,0,0
Amite,2e3,Louisiana,LA,4110,LA05304,LA0530400,22,105,22105,local police department,"cities 2,500-9,999",west south central,non-suburban,22,10,12,22,0,10,12,0,12,0,0,3,0,5,4,1,2,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,9,0,0
Independence,2e3,Louisiana,LA,1724,LA05305,LA0530500,22,105,22105,local police department,"cities under 2,500",west south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Southeastern Louisiana U,2e3,Louisiana,LA,0,LA05309,LA0530900,22,105,22105,special jurisdiction,"cities under 2,500",west south central,non-suburban,7,7,0,5,2,5,0,2,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
Tensas,2e3,Louisiana,LA,2962,LA05400,LA0540000,22,107,22107,sheriffs office,"non-msa cnty under 10,000",west south central,non-suburban,22,12,10,22,0,12,10,0,10,0,2,5,3,0,0,2,2,2,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,5,5,0,0
Terrebonne,2e3,Louisiana,LA,72110,LA05500,LA0550000,22,109,22109,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,129,47,82,117,12,41,74,6,74,2,7,17,8,17,25,14,2,0,2,4,2,1,6,4,3,1,0,1,1,0,0,2,1,0,1,2,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,29,16,1,1,58,17,0,7
Houma,2e3,Louisiana,LA,32393,LA05501,LA0550100,22,109,22109,local police department,"cities 25,000-49,999",west south central,non-suburban,133,64,69,126,7,61,63,3,63,2,17,24,13,9,0,14,5,1,4,0,2,1,4,7,10,9,2,0,2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,27,34,0,3,18,39,0,12
Union,2e3,Louisiana,LA,17186,LA05600,LA0560000,22,111,22111,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,25,11,14,24,1,10,14,1,14,0,0,0,2,4,8,3,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,3,0,0,10,4,0,0
Farmerville,2e3,Louisiana,LA,3808,LA05601,LA0560100,22,111,22111,local police department,"cities 2,500-9,999",west south central,non-suburban,22,11,11,19,3,8,11,3,11,0,0,1,2,7,1,0,0,2,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,10,0,0,1,10,0,0
Bernice,2e3,Louisiana,LA,1809,LA05602,LA0560200,22,111,22111,local police department,"cities under 2,500",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermilion,2e3,Louisiana,LA,34556,LA05700,LA0570000,22,113,22113,sheriffs office,"non-msa cnty 25,000-99,999",west south central,non-suburban,29,27,2,24,5,22,2,5,2,0,0,0,0,0,2,4,0,2,3,2,1,0,2,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,24,3,0,0,2,0,0,0
Abbeville,2e3,Louisiana,LA,11887,LA05701,LA0570100,22,113,22113,local police department,"cities 10,000-24,999",west south central,non-suburban,29,16,13,28,1,15,13,1,13,0,5,3,1,4,0,1,0,0,1,0,0,2,3,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,0,0,0,13,0,0
Kaplan,2e3,Louisiana,LA,5177,LA05702,LA0570200,22,113,22113,local police department,"cities 2,500-9,999",west south central,non-suburban,6,5,1,6,0,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0
Erath,2e3,Louisiana,LA,2187,LA05704,LA0570400,22,113,22113,local police department,"cities under 2,500",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernon,2e3,Louisiana,LA,42983,LA05800,LA0580000,22,115,22115,sheriffs office,"non-msa cnty 25,000-99,999",west south central,non-suburban,50,39,11,44,6,36,8,3,8,0,1,2,3,2,0,19,5,3,1,0,3,0,2,1,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,7,0,0,11,0,0,0
Leesville,2e3,Louisiana,LA,6753,LA05801,LA0580100,22,115,22115,local police department,"cities 2,500-9,999",west south central,non-suburban,5,1,4,5,0,1,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0
Washington,2e3,Louisiana,LA,26904,LA05900,LA0590000,22,117,22117,sheriffs office,"non-msa cnty 25,000-99,999",west south central,non-suburban,34,34,0,32,2,32,0,2,0,0,0,0,0,0,0,5,2,2,0,2,4,4,7,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0
Bogalusa,2e3,Louisiana,LA,13365,LA05901,LA0590100,22,117,22117,local police department,"cities 10,000-24,999",west south central,non-suburban,37,18,19,33,4,17,16,1,16,0,0,1,5,7,3,0,0,1,0,0,0,0,1,3,2,8,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,8,0,0,16,3,0,0
Franklinton,2e3,Louisiana,LA,3657,LA05902,LA0590200,22,117,22117,local police department,"cities 2,500-9,999",west south central,non-suburban,10,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0
Webster,2e3,Louisiana,LA,21717,LA06000,LA0600000,22,119,22119,sheriffs office,"msa cnty 10,000-24,999",west south central,suburban,12,7,5,9,3,4,5,3,5,0,0,1,1,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5,2,0,0,4,1,0,0
Minden,2e3,Louisiana,LA,13027,LA06001,LA0600100,22,119,22119,local police department,"cities 10,000-24,999",west south central,suburban,13,10,3,9,4,6,3,4,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,10,0,0,0,3,0,0
Springhill,2e3,Louisiana,LA,5439,LA06002,LA0600200,22,119,22119,local police department,"cities 2,500-9,999",west south central,suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0
Cullen,2e3,Louisiana,LA,1296,LA06004,LA0600400,22,119,22119,local police department,"cities under 2,500",west south central,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dixie Inn,2e3,Louisiana,LA,352,LA06008,LA0600800,22,119,22119,local police department,"cities under 2,500",west south central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
West Baton Rouge,2e3,Louisiana,LA,12065,LA06100,LA0610000,22,121,22121,sheriffs office,"msa cnty 10,000-24,999",west south central,suburban,40,23,17,35,5,21,14,2,14,0,1,2,1,3,7,4,2,0,0,0,2,0,2,6,0,2,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,15,0,0,16,1,0,0
Port Allen,2e3,Louisiana,LA,5278,LA06101,LA0610100,22,121,22121,local police department,"cities 2,500-9,999",west south central,suburban,6,5,1,5,1,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
Brusly,2e3,Louisiana,LA,2020,LA06102,LA0610200,22,121,22121,local police department,"cities under 2,500",west south central,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Addis,2e3,Louisiana,LA,2238,LA06103,LA0610300,22,121,22121,local police department,"cities under 2,500",west south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Carroll,2e3,Louisiana,LA,12314,LA06200,LA0620000,22,123,22123,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,27,24,3,22,5,20,2,4,2,0,0,0,0,0,2,0,2,1,1,2,0,1,4,5,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,17,7,0,0,3,0,0,0
West Feliciana,2e3,Louisiana,LA,13399,LA06300,LA0630000,22,125,22125,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,4,1,3,4,0,1,3,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
St. Francisville,2e3,Louisiana,LA,1712,LA06301,LA0630100,22,125,22125,local police department,"cities under 2,500",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winn,2e3,Louisiana,LA,11145,LA06400,LA0640000,22,127,22127,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,21,20,1,18,3,17,1,3,1,0,0,0,0,1,0,3,1,2,3,1,2,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,6,0,0,1,0,0,0
Winnfield,2e3,Louisiana,LA,5749,LA06401,LA0640100,22,127,22127,local police department,"cities 2,500-9,999",west south central,non-suburban,38,38,0,36,2,36,0,2,0,0,0,0,0,0,0,7,7,3,6,2,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17,21,0,0,0,0,0,0
Acadia,2001,Louisiana,LA,29349,LA00100,LA0010000,22,001,22001,sheriffs office,"msa cnty 25,000-99,999",west south central,suburban,43,43,0,43,0,43,0,0,0,0,0,0,0,0,0,8,2,3,6,8,4,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,0,0
Crowley,2001,Louisiana,LA,14214,LA00101,LA0010100,22,001,22001,local police department,"cities 10,000-24,999",west south central,suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
Rayne,2001,Louisiana,LA,8545,LA00102,LA0010200,22,001,22001,local police department,"cities 2,500-9,999",west south central,suburban,5,4,1,5,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
Church Point,2001,Louisiana,LA,4752,LA00103,LA0010300,22,001,22001,local police department,"cities 2,500-9,999",west south central,suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Allen,2001,Louisiana,LA,13291,LA00200,LA0020000,22,003,22003,sheriffs office,"non-msa cnty 10,000-24,999",west south central,non-suburban,13,13,0,11,2,11,0,2,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0
Kinder,2001,Louisiana,LA,2146,LA00201,LA0020100,22,003,22003,local police department,"cities under 2,500",west south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
