agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Great Falls,1990,South Carolina,SC,2307,SC01202,SC0120200,45,023,45023,local police department,"cities under 2,500",south atlantic,non-suburban,10,9,1,8,2,7,1,2,1,0,0,0,0,0,1,2,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0,1,0,1,0,0,0
Chesterfield,1990,South Carolina,SC,27573,SC01300,SC0130000,45,025,45025,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,46,44,2,40,6,38,2,6,2,0,0,0,0,0,2,5,4,5,1,2,5,0,7,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,29,15,0,0,0,2,0,0
Cheraw,1990,South Carolina,SC,5505,SC01301,SC0130100,45,025,45025,local police department,"cities 2,500-9,999",south atlantic,non-suburban,5,4,1,5,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
Chesterfield,1990,South Carolina,SC,1373,SC01302,SC0130200,45,025,45025,local police department,"cities under 2,500",south atlantic,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Mcbee,1990,South Carolina,SC,715,SC01304,SC0130400,45,025,45025,local police department,"cities under 2,500",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pageland,1990,South Carolina,SC,2666,SC01305,SC0130500,45,025,45025,local police department,"cities 2,500-9,999",south atlantic,non-suburban,21,17,4,19,2,15,4,2,4,0,0,0,1,1,2,3,4,2,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,14,0,0,2,2,0,0
Clarendon,1990,South Carolina,SC,23047,SC01400,SC0140000,45,027,45027,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Manning,1990,South Carolina,SC,4428,SC01401,SC0140100,45,027,45027,local police department,"cities 2,500-9,999",south atlantic,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Turbeville,1990,South Carolina,SC,698,SC01403,SC0140300,45,027,45027,local police department,"cities under 2,500",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Colleton,1990,South Carolina,SC,28545,SC01500,SC0150000,45,029,45029,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walterboro,1990,South Carolina,SC,5492,SC01501,SC0150100,45,029,45029,local police department,"cities 2,500-9,999",south atlantic,non-suburban,6,5,1,6,0,5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0
Darlington,1990,South Carolina,SC,45043,SC01600,SC0160000,45,031,45031,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,70,66,4,65,5,61,4,5,4,0,0,0,0,0,4,13,5,6,3,2,4,4,7,9,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,42,24,0,0,2,2,0,0
Darlington,1990,South Carolina,SC,7311,SC01601,SC0160100,45,031,45031,local police department,"cities 2,500-9,999",south atlantic,non-suburban,21,17,4,20,1,16,4,1,4,0,0,1,2,0,1,4,0,0,1,0,1,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,15,0,0,0,4,0,0
Hartsville,1990,South Carolina,SC,8372,SC01602,SC0160200,45,031,45031,local police department,"cities 2,500-9,999",south atlantic,non-suburban,106,41,65,100,6,39,58,2,58,3,11,13,12,17,5,3,1,1,1,2,1,1,13,11,1,3,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,37,0,0,15,50,0,0
Dillon,1990,South Carolina,SC,19848,SC01700,SC0170000,45,033,45033,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,124,85,39,107,17,71,36,14,36,0,0,3,12,6,15,13,6,1,3,5,2,4,11,19,0,7,0,0,0,0,0,0,0,2,1,0,0,0,4,1,1,0,0,0,5,2,0,0,1,0,0,0,0,38,40,0,7,21,17,0,1
Dillon,1990,South Carolina,SC,6829,SC01701,SC0170100,45,033,45033,local police department,"cities 2,500-9,999",south atlantic,non-suburban,25,11,14,23,2,9,14,2,14,0,0,5,4,2,3,0,0,1,0,1,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,5,8,0,1
Lakeview,1990,South Carolina,SC,872,SC01702,SC0170200,45,033,45033,local police department,"cities under 2,500",south atlantic,non-suburban,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Latta,1990,South Carolina,SC,1565,SC01703,SC0170300,45,033,45033,local police department,"cities under 2,500",south atlantic,non-suburban,4,3,1,4,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
Dorchester,1990,South Carolina,SC,58464,SC01800,SC0180000,45,035,45035,sheriffs office,"msa cnty 25,000-99,999",south atlantic,suburban,28,23,5,24,4,20,4,3,4,0,0,0,0,0,4,4,1,1,0,0,2,0,5,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,15,8,0,0,4,1,0,0
Saint George,1990,South Carolina,SC,2077,SC01801,SC0180100,45,035,45035,local police department,"cities under 2,500",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Summerville,1990,South Carolina,SC,22519,SC01802,SC0180200,45,035,45035,local police department,"cities 10,000-24,999",south atlantic,suburban,26,15,11,23,3,12,11,3,11,0,5,2,0,0,4,1,0,0,1,1,0,0,3,3,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,3,8,0,0
Edgefield,1990,South Carolina,SC,13124,SC01900,SC0190000,45,037,45037,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,32,28,4,31,1,27,4,1,4,0,0,0,0,0,4,0,1,2,1,0,1,0,9,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,15,0,0,1,3,0,0
Edgefield,1990,South Carolina,SC,2563,SC01901,SC0190100,45,037,45037,local police department,"cities 2,500-9,999",south atlantic,non-suburban,7,1,6,7,0,1,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0
Johnston,1990,South Carolina,SC,2688,SC01902,SC0190200,45,037,45037,local police department,"cities 2,500-9,999",south atlantic,non-suburban,8,6,2,8,0,6,2,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1,0,0
Fairfield,1990,South Carolina,SC,18413,SC02000,SC0200000,45,039,45039,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,79,61,18,77,2,59,18,2,18,0,0,0,0,2,16,12,9,3,3,0,1,0,13,10,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,40,0,0,8,10,0,0
Winnsboro,1990,South Carolina,SC,3475,SC02001,SC0200100,45,039,45039,local police department,"cities 2,500-9,999",south atlantic,non-suburban,11,10,1,11,0,10,1,0,1,0,0,1,0,0,0,3,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,0,0
Florence,1990,South Carolina,SC,73781,SC02100,SC0210000,45,041,45041,sheriffs office,"msa cnty 25,000-99,999",south atlantic,suburban,84,54,30,76,8,48,28,6,28,0,4,4,6,6,8,4,1,7,0,4,6,2,13,9,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,25,29,0,0,9,20,1,0
Florence,1990,South Carolina,SC,29813,SC02101,SC0210100,45,041,45041,local police department,"cities 25,000-49,999",south atlantic,suburban,67,48,19,65,2,46,19,2,19,0,1,7,2,4,5,6,1,3,1,4,1,1,10,9,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,45,0,0,1,18,0,0
Lake City,1990,South Carolina,SC,7153,SC02102,SC0210200,45,041,45041,local police department,"cities 2,500-9,999",south atlantic,suburban,37,12,25,37,0,12,25,0,25,0,2,15,6,1,1,0,0,0,1,1,1,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,1,24,0,0
Johnsonville,1990,South Carolina,SC,1415,SC02104,SC0210400,45,041,45041,local police department,"cities under 2,500",south atlantic,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Timmonsville,1990,South Carolina,SC,2182,SC02109,SC0210900,45,041,45041,local police department,"cities under 2,500",south atlantic,suburban,7,5,2,7,0,5,2,0,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0
Georgetown,1990,South Carolina,SC,33842,SC02200,SC0220000,45,043,45043,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,57,32,25,53,4,29,24,3,24,0,8,7,1,4,4,2,2,1,0,0,3,2,5,7,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,18,14,0,0,10,15,0,0
Andrews,1990,South Carolina,SC,3050,SC02201,SC0220100,45,043,45043,local police department,"cities 2,500-9,999",south atlantic,non-suburban,8,6,2,8,0,6,2,0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,0
Georgetown,1990,South Carolina,SC,9517,SC02202,SC0220200,45,043,45043,local police department,"cities 2,500-9,999",south atlantic,non-suburban,29,18,11,27,2,17,10,1,10,0,0,4,4,1,1,2,1,0,0,2,1,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,13,0,0,3,8,0,0
Greenville,1990,South Carolina,SC,225724,SC02300,SC0230000,45,045,45045,sheriffs office,"msa cnty 100,000 or over",south atlantic,suburban,502,272,230,480,22,256,220,16,220,4,30,51,55,51,33,51,21,22,16,14,14,9,58,25,11,8,5,1,1,0,0,0,0,2,0,2,2,2,1,1,1,1,0,1,3,3,3,0,0,0,0,0,0,183,89,0,0,154,74,2,0
Fountain Inn,1990,South Carolina,SC,4388,SC02301,SC0230100,45,045,45045,local police department,"cities 2,500-9,999",south atlantic,suburban,23,20,3,20,3,17,3,3,3,0,0,0,0,0,3,5,1,1,4,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,19,1,0,0,0,3,0,0
Greenville,1990,South Carolina,SC,58282,SC02302,SC0230200,45,045,45045,local police department,"cities 50,000-99,999",south atlantic,non-suburban,134,92,42,131,3,89,42,3,42,0,8,17,5,9,3,7,5,4,3,2,3,1,23,20,11,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28,64,0,0,5,37,0,0
Greer,1990,South Carolina,SC,10322,SC02303,SC0230300,45,045,45045,local police department,"cities 10,000-24,999",south atlantic,suburban,16,14,2,16,0,14,2,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,2,0,0
Mauldin,1990,South Carolina,SC,11587,SC02304,SC0230400,45,045,45045,local police department,"cities 10,000-24,999",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simpsonville,1990,South Carolina,SC,11708,SC02305,SC0230500,45,045,45045,local police department,"cities 10,000-24,999",south atlantic,suburban,13,11,2,13,0,11,2,0,2,0,0,0,0,0,2,0,0,2,0,1,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,1,1,0,0
Travelers Rest,1990,South Carolina,SC,3069,SC02306,SC0230600,45,045,45045,local police department,"cities 2,500-9,999",south atlantic,suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Greenwood,1990,South Carolina,SC,34628,SC02400,SC0240000,45,047,45047,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,47,33,14,43,4,29,14,4,14,0,2,4,2,3,3,3,1,5,1,2,0,1,9,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,23,10,0,0,10,4,0,0
Greenwood,1990,South Carolina,SC,20807,SC02401,SC0240100,45,047,45047,local police department,"cities 10,000-24,999",south atlantic,non-suburban,95,56,39,86,9,49,37,7,37,0,6,5,3,14,9,7,3,2,4,4,1,3,20,4,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,8,48,0,0,6,33,0,0
Ware Shoals,1990,South Carolina,SC,2497,SC02402,SC0240200,45,047,45047,local police department,"cities under 2,500",south atlantic,non-suburban,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
Hampton,1990,South Carolina,SC,10837,SC02500,SC0250000,45,049,45049,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estill,1990,South Carolina,SC,2387,SC02502,SC0250200,45,049,45049,local police department,"cities under 2,500",south atlantic,non-suburban,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
Hampton,1990,South Carolina,SC,2997,SC02503,SC0250300,45,049,45049,local police department,"cities 2,500-9,999",south atlantic,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Conway,1990,South Carolina,SC,9819,SC02602,SC0260200,45,051,45051,local police department,"cities 2,500-9,999",south atlantic,non-suburban,36,21,15,34,2,19,15,2,15,0,3,2,4,2,4,3,3,4,2,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13,8,0,0,7,8,0,0
Aynor,1990,South Carolina,SC,470,SC02603,SC0260300,45,051,45051,local police department,"cities under 2,500",south atlantic,non-suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Horry Police Department,1990,South Carolina,SC,93922,SC02604,SC0260400,45,051,45051,local police department,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,81,62,19,73,8,56,17,6,17,0,1,0,1,5,10,13,4,4,0,4,1,3,9,10,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,44,18,0,0,19,0,0,0
Loris,1990,South Carolina,SC,2067,SC02605,SC0260500,45,051,45051,local police department,"cities under 2,500",south atlantic,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Myrtle Beach,1990,South Carolina,SC,24848,SC02606,SC0260600,45,051,45051,local police department,"cities 10,000-24,999",south atlantic,non-suburban,53,46,7,51,2,44,7,2,7,0,0,0,2,1,4,9,3,3,5,1,1,1,12,5,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,16,0,0,6,1,0,0
North Myrtle Beach,1990,South Carolina,SC,8636,SC02607,SC0260700,45,051,45051,local police department,"cities 2,500-9,999",south atlantic,non-suburban,31,26,5,31,0,26,5,0,5,0,0,0,0,3,2,3,0,0,2,2,2,0,11,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,5,0,0,0
Surfside Beach,1990,South Carolina,SC,3845,SC02608,SC0260800,45,051,45051,local police department,"cities 2,500-9,999",south atlantic,non-suburban,3,0,3,3,0,0,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Jasper,1990,South Carolina,SC,12833,SC02700,SC0270000,45,053,45053,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,11,10,1,10,1,9,1,1,1,0,0,0,0,0,1,2,0,1,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7,0,0,1,0,0,0
Hardeeville,1990,South Carolina,SC,1583,SC02701,SC0270100,45,053,45053,local police department,"cities under 2,500",south atlantic,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Ridgeland,1990,South Carolina,SC,1071,SC02702,SC0270200,45,053,45053,local police department,"cities under 2,500",south atlantic,non-suburban,8,3,5,7,1,2,5,1,5,0,0,2,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0
Kershaw,1990,South Carolina,SC,35876,SC02800,SC0280000,45,055,45055,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,16,12,4,15,1,12,3,0,3,0,0,0,0,0,3,1,3,0,0,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,1,3,0,0
Camden,1990,South Carolina,SC,6696,SC02801,SC0280100,45,055,45055,local police department,"cities 2,500-9,999",south atlantic,non-suburban,7,2,5,7,0,2,5,0,5,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0
Kershaw State Police,1990,South Carolina,SC,0,SC028SP,SC028SP00,45,055,45055,state law enforcement agency,"non-msa cnty under 10,000",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,1990,South Carolina,SC,42881,SC02900,SC0290000,45,057,45057,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,54,38,16,50,4,35,15,3,15,0,0,2,0,1,12,3,4,8,2,0,3,2,11,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,29,9,0,0,12,4,0,0
Lancaster,1990,South Carolina,SC,8914,SC02901,SC0290100,45,057,45057,local police department,"cities 2,500-9,999",south atlantic,non-suburban,25,18,7,25,0,18,6,0,6,1,2,0,0,0,4,1,3,1,0,3,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,6,1,0,0
Kershaw,1990,South Carolina,SC,1814,SC02903,SC0290300,45,057,45057,local police department,"cities under 2,500",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Laurens,1990,South Carolina,SC,38589,SC03000,SC0300000,45,059,45059,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,54,47,7,52,2,45,7,2,7,0,0,1,0,0,6,7,7,1,6,3,4,3,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,37,10,0,0,7,0,0,0
Laurens,1990,South Carolina,SC,9694,SC03001,SC0300100,45,059,45059,local police department,"cities 2,500-9,999",south atlantic,non-suburban,19,13,6,19,0,13,6,0,6,0,1,1,1,1,2,3,1,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,1,5,0,0
Clinton,1990,South Carolina,SC,7987,SC03002,SC0300200,45,059,45059,local police department,"cities 2,500-9,999",south atlantic,non-suburban,36,27,9,35,1,26,9,1,9,0,0,0,1,4,4,3,3,4,1,1,2,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,13,0,0,2,7,0,0
Gray Court,1990,South Carolina,SC,914,SC03004,SC0300400,45,059,45059,local police department,"cities under 2,500",south atlantic,non-suburban,5,4,1,5,0,4,1,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0
Lee,1990,South Carolina,SC,14877,SC03100,SC0310000,45,061,45061,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,8,6,2,8,0,6,2,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1,0,0
Bishopville,1990,South Carolina,SC,3560,SC03101,SC0310100,45,061,45061,local police department,"cities 2,500-9,999",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lexington,1990,South Carolina,SC,118461,SC03200,SC0320000,45,063,45063,sheriffs office,"msa cnty 100,000 or over",south atlantic,suburban,76,52,24,68,8,46,22,6,22,0,0,3,1,4,14,9,5,7,5,3,1,2,6,3,3,1,0,0,1,0,0,0,0,0,0,0,2,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,43,9,0,0,16,8,0,0
