agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Harrington,2002,Delaware,DE,3271,DE00102,DE0010200,10,001,10001,7,4,3,4,3,1,3,3,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,1,0,0,1,2,0,0
Smyrna,2002,Delaware,DE,5851,DE00103,DE0010300,10,001,10001,13,8,5,11,2,6,5,2,5,0,0,0,1,2,2,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,3,0,0,3,2,0,0
Camden,2002,Delaware,DE,2164,DE00104,DE0010400,10,001,10001,5,4,1,4,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0
Clayton,2002,Delaware,DE,1312,DE00106,DE0010600,10,001,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton,2002,Delaware,DE,808,DE00107,DE0010700,10,001,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederica,2002,Delaware,DE,668,DE00108,DE0010800,10,001,10001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Off Drugs & Narcotics,2002,Delaware,DE,0,DE00111,DE0011100,10,001,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Capitol Police,2002,Delaware,DE,0,DE00118,DE0011800,10,001,10001,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0
State Fire Marshal,2002,Delaware,DE,0,DE00120,DE0012000,10,001,10001,9,6,3,7,2,6,1,0,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0
Fish And Wildlife,2002,Delaware,DE,0,DE00121,DE0012100,10,001,10001,3,1,2,2,1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Park Rangers,2002,Delaware,DE,0,DE00123,DE0012300,10,001,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheswold,2002,Delaware,DE,322,DE00126,DE0012600,10,001,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wyoming,2002,Delaware,DE,1176,DE00131,DE0013100,10,001,10001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
River And Bay Authority,2002,Delaware,DE,0,DE00201,DE0020100,10,003,10003,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0
New Castle County P Dept,2002,Delaware,DE,397528,DE00203,DE0020300,10,003,10003,228,194,34,169,59,144,25,50,25,0,8,6,4,2,5,8,11,2,6,8,8,7,32,9,22,12,10,4,3,0,2,0,0,4,0,1,4,0,3,3,1,2,5,4,7,8,9,3,2,0,0,3,0,110,83,1,0,16,18,0,0
New Castle,2002,Delaware,DE,5010,DE00204,DE0020400,10,003,10003,10,9,1,5,5,5,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,6,3,0,0,1,0,0,0
Newark,2002,Delaware,DE,29414,DE00205,DE0020500,10,003,10003,28,25,3,24,4,22,2,3,2,0,0,0,0,2,0,3,2,1,1,6,2,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,22,3,0,0,2,1,0,0
Wilmington,2002,Delaware,DE,74869,DE00206,DE0020600,10,003,10003,278,233,45,212,66,176,36,57,36,0,5,10,2,12,7,10,13,11,4,13,6,9,29,18,22,17,12,5,5,1,1,0,2,1,3,1,2,2,2,2,3,8,2,2,9,7,12,6,0,2,0,0,0,44,189,0,0,4,41,0,0
Elsmere,2002,Delaware,DE,5976,DE00207,DE0020700,10,003,10003,12,9,3,11,1,9,2,0,2,0,0,1,0,1,0,1,0,1,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0
Newport,2002,Delaware,DE,1156,DE00208,DE0020800,10,003,10003,7,6,1,5,2,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,1,0,0,0
Delaware City,2002,Delaware,DE,1497,DE00209,DE0020900,10,003,10003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Amtrak Police,2002,Delaware,DE,0,DE00215,DE0021500,10,003,10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Delaware,2002,Delaware,DE,0,DE00217,DE0021700,10,003,10003,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Bridgeville,2002,Delaware,DE,1480,DE00301,DE0030100,10,005,10005,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0
Delmar,2002,Delaware,DE,1449,DE00302,DE0030200,10,005,10005,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Laurel,2002,Delaware,DE,3779,DE00303,DE0030300,10,005,10005,11,9,2,8,3,7,1,2,1,0,0,0,1,0,0,0,1,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,7,0,0,0,2,0,0
Lewes,2002,Delaware,DE,3021,DE00304,DE0030400,10,005,10005,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Milford,2002,Delaware,DE,6937,DE00305,DE0030500,10,005,10005,34,26,8,23,11,15,8,11,8,0,1,0,2,2,3,0,2,1,2,0,0,0,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,0,0,0,1,1,12,14,0,0,2,6,0,0
Milton,2002,Delaware,DE,1707,DE00306,DE0030600,10,005,10005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Rehoboth Beach,2002,Delaware,DE,1541,DE00307,DE0030700,10,005,10005,7,7,0,6,1,6,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0
Seaford,2002,Delaware,DE,6902,DE00308,DE0030800,10,005,10005,25,19,6,13,12,7,6,12,6,0,2,2,0,1,1,1,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,2,0,3,0,0,0,0,0,0,5,14,0,0,1,5,0,0
Blades,2002,Delaware,DE,985,DE00309,DE0030900,10,005,10005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bethany Beach,2002,Delaware,DE,930,DE00310,DE0031000,10,005,10005,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Dagsboro,2002,Delaware,DE,535,DE00311,DE0031100,10,005,10005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fenwick Island,2002,Delaware,DE,353,DE00312,DE0031200,10,005,10005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgetown,2002,Delaware,DE,4784,DE00313,DE0031300,10,005,10005,12,12,0,9,3,9,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,7,5,0,0,0,0,0,0
Greenwood,2002,Delaware,DE,863,DE00314,DE0031400,10,005,10005,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Millsboro,2002,Delaware,DE,2431,DE00315,DE0031500,10,005,10005,8,7,1,6,2,5,1,2,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,1,1,0,1,0,0,0
Selbyville,2002,Delaware,DE,1695,DE00316,DE0031600,10,005,10005,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0
Ocean View,2002,Delaware,DE,1037,DE00317,DE0031700,10,005,10005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
South Bethany,2002,Delaware,DE,507,DE00318,DE0031800,10,005,10005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dewey Beach,2002,Delaware,DE,310,DE00324,DE0032400,10,005,10005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ellendale,2002,Delaware,DE,336,DE00330,DE0033000,10,005,10005,2,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Kent State Police,2002,Delaware,DE,78837,DE301SP,DE301SP00,10,001,10001,168,140,28,120,48,97,23,43,23,0,1,3,4,8,7,6,5,5,5,1,4,2,11,10,23,8,8,5,2,0,2,0,0,1,1,3,0,0,2,1,2,4,1,0,5,8,8,5,4,2,1,0,0,87,53,0,0,18,10,0,0
New Castle State Police,2002,Delaware,DE,0,DE302SP,DE302SP00,10,003,10003,164,127,37,132,32,101,30,26,30,1,6,12,5,6,1,6,8,4,6,9,2,3,11,13,11,15,6,2,4,0,1,0,2,1,2,1,0,2,2,2,1,2,0,1,2,2,3,7,1,1,0,0,0,80,45,2,0,16,21,0,0
Sussex State Police,2002,Delaware,DE,123819,DE303SP,DE303SP00,10,005,10005,208,166,42,155,53,121,33,45,33,1,0,8,8,6,11,8,8,7,5,3,4,5,14,16,21,11,14,3,2,0,0,0,2,1,2,1,2,0,4,3,1,2,0,0,6,7,7,6,6,1,1,1,0,109,55,2,0,22,20,0,0
Dover,2003,Delaware,DE,32989,DE00101,DE0010100,10,001,10001,81,68,13,55,26,46,9,22,9,0,2,4,0,2,1,4,2,5,1,0,0,5,9,3,6,3,4,2,0,1,1,0,1,1,1,0,1,0,0,1,0,3,1,0,7,4,3,2,1,0,0,0,0,22,46,0,0,3,10,0,0
Harrington,2003,Delaware,DE,3183,DE00102,DE0010200,10,001,10001,8,6,2,6,2,4,2,2,2,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,2,0,0
Smyrna,2003,Delaware,DE,5987,DE00103,DE0010300,10,001,10001,19,15,4,13,6,11,2,4,2,0,0,0,1,0,1,2,0,1,0,0,0,2,1,1,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,11,4,0,0,2,2,0,0
Camden,2003,Delaware,DE,2248,DE00104,DE0010400,10,001,10001,9,5,4,6,3,3,3,2,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,0,0,2,2,0,0
Clayton,2003,Delaware,DE,1305,DE00106,DE0010600,10,001,10001,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Felton,2003,Delaware,DE,802,DE00107,DE0010700,10,001,10001,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Frederica,2003,Delaware,DE,661,DE00108,DE0010800,10,001,10001,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
State Capitol Police,2003,Delaware,DE,0,DE00118,DE0011800,10,001,10001,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
State Fire Marshal,2003,Delaware,DE,0,DE00120,DE0012000,10,001,10001,15,9,6,11,4,7,4,2,4,0,0,2,0,1,1,0,2,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,0,2,4,0,0
Fish And Wildlife,2003,Delaware,DE,0,DE00121,DE0012100,10,001,10001,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Park Rangers,2003,Delaware,DE,0,DE00123,DE0012300,10,001,10001,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Cheswold,2003,Delaware,DE,326,DE00126,DE0012600,10,001,10001,2,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Wyoming,2003,Delaware,DE,1154,DE00131,DE0013100,10,001,10001,2,0,2,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
River And Bay Authority,2003,Delaware,DE,0,DE00201,DE0020100,10,003,10003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
New Castle County P Dept,2003,Delaware,DE,401809,DE00203,DE0020300,10,003,10003,522,435,87,358,164,288,70,147,70,0,7,23,11,13,16,17,16,14,14,20,11,6,44,35,37,33,20,12,6,2,1,0,3,4,4,2,4,6,10,3,7,5,3,5,26,23,29,14,9,3,1,1,2,256,178,0,0,39,47,1,0
New Castle,2003,Delaware,DE,4890,DE00204,DE0020400,10,003,10003,12,6,6,11,1,5,6,1,6,0,2,2,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,5,1,0,0
Newark,2003,Delaware,DE,30171,DE00205,DE0020500,10,003,10003,41,36,5,29,12,27,2,9,2,0,0,0,0,0,2,2,6,6,0,1,0,1,3,3,1,0,1,1,1,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,1,1,1,3,0,1,0,0,0,31,5,0,0,2,3,0,0
Wilmington,2003,Delaware,DE,73411,DE00206,DE0020600,10,003,10003,355,298,57,256,99,217,38,81,38,1,3,14,6,8,7,11,10,7,13,14,16,8,39,22,18,24,22,6,1,2,4,0,1,5,4,5,3,1,5,6,3,5,8,5,10,12,5,12,7,2,0,0,0,48,248,0,0,3,54,0,0
Elsmere,2003,Delaware,DE,5871,DE00207,DE0020700,10,003,10003,9,6,3,6,3,3,3,3,3,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,2,0,0,2,1,0,0
Newport,2003,Delaware,DE,1137,DE00208,DE0020800,10,003,10003,8,8,0,5,3,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0
Delaware City,2003,Delaware,DE,1494,DE00209,DE0020900,10,003,10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amtrak Police,2003,Delaware,DE,0,DE00215,DE0021500,10,003,10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Delaware,2003,Delaware,DE,0,DE00217,DE0021700,10,003,10003,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wilmington Fire Dept,2003,Delaware,DE,0,DE00226,DE0022600,10,003,10003,2,0,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Bridgeville,2003,Delaware,DE,1472,DE00301,DE0030100,10,005,10005,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Delmar,2003,Delaware,DE,1454,DE00302,DE0030200,10,005,10005,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Laurel,2003,Delaware,DE,3764,DE00303,DE0030300,10,005,10005,30,26,4,23,7,19,3,7,3,1,0,0,0,0,3,1,2,1,3,1,1,0,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,0,0,0,0,0,0,0,6,20,0,0,1,3,0,0
Lewes,2003,Delaware,DE,3030,DE00304,DE0030400,10,005,10005,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Milford,2003,Delaware,DE,6995,DE00305,DE0030500,10,005,10005,40,34,6,30,10,25,5,9,5,0,1,0,3,1,0,3,0,0,1,2,1,3,7,3,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,2,3,0,0,0,0,0,0,0,19,15,0,0,3,3,0,0
Milton,2003,Delaware,DE,1698,DE00306,DE0030600,10,005,10005,8,5,3,5,3,2,3,3,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,0,0,2,1,0,0
Rehoboth Beach,2003,Delaware,DE,1515,DE00307,DE0030700,10,005,10005,8,6,2,6,2,5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,0,0
Seaford,2003,Delaware,DE,6943,DE00308,DE0030800,10,005,10005,25,24,1,14,11,13,1,11,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,1,4,1,0,1,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,2,1,1,1,0,0,1,0,0,9,15,0,0,0,1,0,0
Blades,2003,Delaware,DE,986,DE00309,DE0030900,10,005,10005,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Bethany Beach,2003,Delaware,DE,912,DE00310,DE0031000,10,005,10005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgetown,2003,Delaware,DE,4810,DE00313,DE0031300,10,005,10005,25,17,8,20,5,12,8,5,8,0,0,2,3,1,2,0,1,1,0,0,1,1,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,11,6,0,0,1,7,0,0
Greenwood,2003,Delaware,DE,858,DE00314,DE0031400,10,005,10005,6,2,4,4,2,0,4,2,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0
