agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Petersburg,1987,Alaska,AK,2801,AK00107,AK0010700,02,198,02198,34,29,5,28,6,26,2,3,2,0,0,0,1,0,1,0,2,5,11,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,29,0,0,0,4,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Seward,1987,Alaska,AK,2143,AK00108,AK0010800,02,122,02122,14,6,8,9,5,6,3,0,3,0,0,2,1,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,8,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Skagway,1987,Alaska,AK,600,AK00110,AK0011000,02,230,02230,30,0,30,30,0,0,30,0,30,0,0,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wrangell,1987,Alaska,AK,2183,AK00111,AK0011100,02,275,02275,29,12,17,24,5,12,12,0,12,0,0,9,1,1,1,3,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,50,0,0,8,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0
Bethel,1987,Alaska,AK,3834,AK00113,AK0011300,02,050,02050,204,204,0,197,7,197,0,7,0,0,0,0,0,0,0,3,0,0,1,0,28,53,36,1,17,1,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,34,34,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0
Cordova,1987,Alaska,AK,2232,AK00114,AK0011400,02,261,02261,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kotzebue,1987,Alaska,AK,2291,AK00116,AK0011600,02,188,02188,57,57,0,51,6,51,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,16,13,3,16,0,13,3,0,3,0,0,0,0,2,1,0,0,5,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,7
North Slope Borough,1987,Alaska,AK,4719,AK00118,AK0011800,02,185,02185,23,23,0,23,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,0,0,0,0,12,12,0,12,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Seldovia,1987,Alaska,AK,659,AK00119,AK0011900,02,122,02122,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soldotna,1987,Alaska,AK,4031,AK00120,AK0012000,02,122,02122,103,61,42,68,35,35,33,26,33,0,0,22,3,2,6,5,7,3,1,0,1,4,4,1,0,3,1,2,2,1,0,0,0,2,2,5,0,3,1,1,0,1,7,0,3,6,0,4,0,0,0,0,0,60,0,0,1,45,0,1,1,7,5,2,7,0,5,2,0,2,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
Haines,1987,Alaska,AK,1052,AK00121,AK0012100,02,100,02100,4,0,4,4,0,0,4,0,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homer,1987,Alaska,AK,3736,AK00122,AK0012200,02,122,02122,65,27,38,31,34,19,9,8,9,3,0,4,1,3,1,6,4,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,5,7,11,3,2,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,27,0,0,0,56,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Kenai,1987,Alaska,AK,6263,AK00123,AK0012300,02,122,02122,235,104,131,183,52,79,104,25,104,0,0,31,15,26,32,9,1,11,2,10,0,5,20,13,3,3,0,0,0,0,2,3,0,2,7,13,2,9,0,1,0,0,0,0,4,2,0,0,0,1,8,0,0,102,0,0,2,134,0,0,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dillingham,1987,Alaska,AK,2133,AK00130,AK0013000,02,070,02070,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
North Pole,1987,Alaska,AK,1111,AK00132,AK0013200,02,090,02090,714,436,278,616,98,406,209,30,209,1,0,48,92,61,8,119,20,0,0,24,0,13,58,125,7,0,18,0,22,0,0,8,0,34,11,13,2,0,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,423,0,0,13,357,0,0,0,21,21,0,21,0,21,0,0,0,0,0,0,0,0,0,4,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
Klawock,1987,Alaska,AK,541,AK00135,AK0013500,02,198,02198,39,37,2,39,0,37,2,0,2,0,0,0,0,1,1,5,1,0,7,0,0,0,4,17,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,32,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Bay Borrough,1987,Alaska,AK,1180,AK00146,AK0014600,02,060,02060,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,1987,Alaska,AK,125370,AKASP00,AKASP0000,02,020,02020,313,196,117,250,63,157,88,39,88,5,6,21,17,22,22,19,9,7,11,6,8,6,31,20,16,9,6,5,1,1,2,0,5,9,4,2,4,1,1,1,2,2,5,4,7,6,6,2,2,0,0,0,0,156,5,0,35,95,7,0,15,118,53,65,97,21,45,51,8,51,1,4,5,7,20,15,8,4,7,3,2,2,2,7,2,4,3,0,1,0,0,0,0,1,3,3,3,3,0,0,1,0,0,1,0,1,2,3,0,0,0,0,0,0,36,0,0,17,50,2,1,12
Anchorage,1988,Alaska,AK,217429,AK00101,AK0010100,02,020,02020,2522,1724,798,1632,890,1108,495,616,495,29,72,139,89,105,90,71,70,48,48,37,38,61,205,180,147,86,47,27,19,13,11,7,35,112,46,34,40,43,22,20,26,25,24,24,147,127,63,41,15,17,10,5,7,1035,350,38,301,537,106,40,115,200,112,88,175,25,103,72,9,72,0,1,15,20,18,18,21,16,5,8,11,5,8,10,11,7,0,0,0,0,0,1,0,0,6,6,3,1,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,55,25,1,31,52,23,2,11
Fairbanks,1988,Alaska,AK,67495,AK00102,AK0010200,02,090,02090,622,392,230,389,233,243,133,149,133,13,17,40,29,28,19,24,14,17,13,7,9,17,60,25,22,8,13,8,4,2,0,4,23,27,8,13,9,9,8,12,7,8,31,4,22,22,12,3,6,3,1,0,1,220,53,5,114,121,24,2,83,24,13,11,21,3,13,8,0,8,0,0,3,1,3,1,1,0,3,1,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,6,0,0,5
Juneau,1988,Alaska,AK,25689,AK00103,AK0010300,02,110,02110,109,47,62,77,32,34,38,13,38,5,11,12,7,3,5,6,1,0,0,0,2,2,6,7,3,4,1,1,0,1,0,2,3,6,2,5,1,1,1,0,0,2,0,1,2,2,3,0,1,0,0,0,0,27,0,0,20,27,1,0,34,5,4,1,5,0,4,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0
Kodiak,1988,Alaska,AK,6857,AK00105,AK0010500,02,150,02150,65,55,10,53,12,46,7,9,7,0,1,0,1,2,3,3,1,2,3,0,2,1,11,10,2,4,3,2,1,1,0,0,0,3,0,0,0,2,0,0,0,0,0,1,1,3,1,0,0,0,1,0,0,37,0,2,16,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nome,1988,Alaska,AK,2717,AK00106,AK0010600,02,180,02180,72,55,17,63,9,50,7,5,7,6,5,1,0,1,0,1,2,0,2,0,2,2,10,15,8,7,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,5,0,0,50,3,0,0,14,13,12,1,11,2,11,0,1,0,0,0,0,0,0,0,1,1,2,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0,0,1
Petersburg,1988,Alaska,AK,2736,AK00107,AK0010700,02,198,02198,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seward,1988,Alaska,AK,2093,AK00108,AK0010800,02,122,02122,6,4,2,6,0,4,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
Skagway,1988,Alaska,AK,586,AK00110,AK0011000,02,230,02230,8,2,6,8,0,2,6,0,6,0,0,1,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,2,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Wrangell,1988,Alaska,AK,2132,AK00111,AK0011100,02,275,02275,13,5,8,10,3,5,5,0,5,0,0,3,0,0,2,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,4,0,0,4,2,0,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bethel,1988,Alaska,AK,3745,AK00113,AK0011300,02,050,02050,10,10,0,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,10,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cordova,1988,Alaska,AK,2180,AK00114,AK0011400,02,261,02261,3,0,3,3,0,0,3,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kotzebue,1988,Alaska,AK,2238,AK00116,AK0011600,02,188,02188,8,8,0,6,2,6,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,3,4,6,1,2,4,1,4,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
Palmer,1988,Alaska,AK,3514,AK00117,AK0011700,02,170,02170,37,13,24,27,10,9,18,4,18,0,1,5,1,5,6,1,0,0,2,1,0,0,3,0,0,0,1,1,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,13,0,0,0,22,0,1,1,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
North Slope Borough,1988,Alaska,AK,4609,AK00118,AK0011800,02,185,02185,13,6,7,10,3,6,3,0,3,1,1,2,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,5,8,4,4,6,2,4,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,2
Seldovia,1988,Alaska,AK,644,AK00119,AK0011900,02,122,02122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soldotna,1988,Alaska,AK,3937,AK00120,AK0012000,02,122,02122,70,25,45,41,29,14,26,11,26,1,10,8,1,4,3,2,1,1,0,0,1,1,4,1,0,1,0,1,0,1,0,1,3,5,1,6,2,0,0,1,1,0,1,2,5,1,0,0,0,0,0,0,0,22,2,1,0,43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haines,1988,Alaska,AK,1028,AK00121,AK0012100,02,100,02100,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homer,1988,Alaska,AK,3649,AK00122,AK0012200,02,122,02122,29,11,18,18,11,9,9,2,9,0,2,5,1,0,1,1,1,0,0,0,0,0,3,1,3,0,0,0,0,0,0,1,4,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenai,1988,Alaska,AK,6118,AK00123,AK0012300,02,122,02122,57,29,28,36,21,16,19,13,19,1,3,9,1,3,3,3,1,0,1,3,0,0,2,3,2,1,0,0,0,0,0,0,2,0,2,0,4,1,1,1,0,0,1,1,1,1,3,1,0,1,1,0,0,23,1,0,5,24,0,0,4,19,6,13,16,3,6,10,0,10,0,0,0,2,5,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,11,0,0,2
North Pole,1988,Alaska,AK,1085,AK00132,AK0013200,02,090,02090,49,13,36,33,16,7,26,6,26,0,1,6,5,10,4,1,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,2,5,2,1,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,10,0,0,3,35,0,0,1,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Klawock,1988,Alaska,AK,528,AK00135,AK0013500,02,198,02198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,1988,Alaska,AK,1123,AK00145,AK0014500,02,198,02198,29,24,5,28,1,24,4,0,4,0,1,1,1,1,0,1,0,0,3,3,2,0,6,3,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Bay Borrough,1988,Alaska,AK,1153,AK00146,AK0014600,02,060,02060,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Saint Paul Island,1988,Alaska,AK,694,AK00150,AK0015000,02,016,02016,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,1988,Alaska,AK,125720,AKASP00,AKASP0000,02,020,02020,444,223,221,372,72,190,176,33,176,6,6,53,43,43,31,27,21,19,9,9,2,4,39,26,14,9,8,0,1,2,0,2,7,13,7,4,6,6,1,1,3,1,0,2,9,3,0,4,1,0,1,1,0,176,5,0,42,176,5,3,37,136,70,66,119,17,64,55,6,55,0,0,25,10,12,8,10,6,2,6,2,2,10,15,9,2,0,0,0,0,0,0,0,0,3,3,4,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,49,1,0,20,51,1,1,13
Anchorage,1989,Alaska,AK,223363,AK00101,AK0010100,02,020,02020,2632,1709,923,1743,889,1177,539,532,539,27,91,171,104,82,91,91,74,58,45,50,39,44,213,196,157,75,61,18,18,21,17,2,36,128,76,62,53,37,30,13,11,22,24,17,114,108,74,33,18,15,5,5,6,1038,317,40,314,663,125,35,100,192,103,89,168,24,90,78,13,78,0,1,19,25,20,13,11,15,10,8,1,3,2,11,13,11,4,0,0,0,1,0,0,1,5,1,1,3,2,0,0,0,2,3,1,2,3,0,0,0,0,0,0,0,50,26,1,26,52,21,7,9
