agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Newport,1990,Rhode Island,RI,28227,RI00303,RI0030300,44,005,44005,66,40,26,62,4,38,21,2,21,3,5,2,2,6,6,1,2,5,0,1,1,2,9,8,3,3,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33,7,0,0,16,8,2,0
Portsmouth,1990,Rhode Island,RI,16857,RI00304,RI0030400,44,005,44005,27,1,26,27,0,1,26,0,26,0,16,2,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0
Tiverton,1990,Rhode Island,RI,14312,RI00305,RI0030500,44,005,44005,13,4,9,13,0,4,8,0,8,1,1,3,1,2,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0
Little Compton,1990,Rhode Island,RI,3339,RI00306,RI0030600,44,005,44005,6,0,6,2,4,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Central Falls,1990,Rhode Island,RI,17637,RI00401,RI0040100,44,007,44007,23,18,5,22,1,17,5,1,5,0,0,3,0,0,2,1,2,3,0,2,1,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,3,0,0,4,1,0,0
Cranston,1990,Rhode Island,RI,76060,RI00402,RI0040200,44,007,44007,113,74,39,106,7,71,35,3,35,0,2,7,9,6,11,7,8,7,3,4,3,4,17,11,7,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,4,0,0,37,1,0,1
Cumberland,1990,Rhode Island,RI,29038,RI00403,RI0040300,44,007,44007,47,32,15,44,3,30,14,2,14,0,2,5,1,0,6,2,10,4,3,0,0,2,3,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,32,0,0,0,15,0,0,0
East Providence,1990,Rhode Island,RI,50380,RI00404,RI0040400,44,007,44007,36,31,5,31,5,26,4,5,4,1,0,3,0,1,0,2,2,2,3,0,2,0,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,28,3,0,0,3,2,0,0
Johnston,1990,Rhode Island,RI,26542,RI00405,RI0040500,44,007,44007,19,14,5,16,3,12,4,2,4,0,0,1,1,0,2,0,3,2,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,1,0,0,5,0,0,0
Lincoln,1990,Rhode Island,RI,18045,RI00406,RI0040600,44,007,44007,33,19,14,27,6,15,12,4,12,0,0,0,0,4,8,0,1,2,1,3,0,1,4,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,18,1,0,0,14,0,0,0
North Providence,1990,Rhode Island,RI,32090,RI00407,RI0040700,44,007,44007,35,27,8,29,6,24,5,3,5,0,0,2,0,3,0,7,1,3,2,1,0,1,6,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,8,0,0,0
Pawtucket,1990,Rhode Island,RI,72644,RI00408,RI0040800,44,007,44007,92,73,19,89,3,70,18,3,18,1,0,4,7,7,0,8,1,7,16,4,2,5,12,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,63,10,0,0,18,1,0,0
Providence,1990,Rhode Island,RI,160728,RI00409,RI0040900,44,007,44007,352,294,58,341,11,284,56,10,56,1,6,17,8,9,16,10,15,17,15,13,19,11,81,63,24,11,3,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,4,2,0,1,0,0,0,0,0,135,114,0,0,29,12,4,0
Scituate,1990,Rhode Island,RI,9796,RI00410,RI0041000,44,007,44007,14,8,6,13,1,7,6,1,6,0,2,2,0,1,1,2,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0
Smithfield,1990,Rhode Island,RI,19163,RI00411,RI0041100,44,007,44007,32,18,14,31,1,18,13,0,13,0,0,7,3,0,3,7,2,3,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,14,0,0,0
Woonsocket,1990,Rhode Island,RI,43877,RI00412,RI0041200,44,007,44007,106,67,39,102,4,65,36,2,36,1,4,10,6,7,9,6,4,10,4,8,4,3,11,9,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,60,7,0,0,36,3,0,0
Foster,1990,Rhode Island,RI,4316,RI00413,RI0041300,44,007,44007,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Glocester,1990,Rhode Island,RI,9227,RI00414,RI0041400,44,007,44007,16,11,5,13,3,8,5,3,5,0,1,0,1,0,3,1,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0
North Smithfield,1990,Rhode Island,RI,10497,RI00415,RI0041500,44,007,44007,5,3,2,4,1,2,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Burrillville,1990,Rhode Island,RI,16230,RI00416,RI0041600,44,007,44007,11,5,6,11,0,5,6,0,6,0,0,1,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0
Dept. Of Environmental M,1990,Rhode Island,RI,0,RI00417,RI0041700,44,007,44007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narragansett,1990,Rhode Island,RI,14985,RI00501,RI0050100,44,009,44009,25,21,4,24,1,20,4,1,4,0,0,3,1,0,0,2,3,3,3,1,0,0,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4,0,0,0
North Kingstown,1990,Rhode Island,RI,23786,RI00502,RI0050200,44,009,44009,39,20,19,38,1,19,18,1,18,1,2,4,1,10,1,7,2,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,19,0,0,0
South Kingstown,1990,Rhode Island,RI,24631,RI00503,RI0050300,44,009,44009,27,14,13,24,3,14,10,0,10,0,1,3,1,4,1,3,3,2,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,12,1,0,0
Westerly,1990,Rhode Island,RI,21605,RI00504,RI0050400,44,009,44009,35,24,11,35,0,24,11,0,11,0,1,1,4,3,2,4,5,5,2,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,7,4,0,0
Hopkinton,1990,Rhode Island,RI,6873,RI00506,RI0050600,44,009,44009,23,8,15,21,2,6,15,2,15,0,2,5,3,1,4,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0
Charlestown,1990,Rhode Island,RI,6478,RI00507,RI0050700,44,009,44009,21,8,13,21,0,8,13,0,13,0,0,4,0,0,9,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,13,0,0,0
New Shoreham,1990,Rhode Island,RI,836,RI00509,RI0050900,44,009,44009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Rhode Isla,1990,Rhode Island,RI,0,RI00510,RI0051000,44,009,44009,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Kent State Police,1990,Rhode Island,RI,0,RI302SP,RI302SP00,44,003,44003,5,0,5,5,0,0,5,0,5,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Newport State Police,1990,Rhode Island,RI,0,RI303SP,RI303SP00,44,005,44005,2,0,2,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Providence State Police,1990,Rhode Island,RI,0,RI304SP,RI304SP00,44,007,44007,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Washington State Police,1990,Rhode Island,RI,5461,RI305SP,RI305SP00,44,009,44009,18,14,4,17,1,13,4,1,4,0,0,0,1,3,0,1,0,2,0,2,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0
Barrington,1991,Rhode Island,RI,15857,RI00101,RI0010100,44,001,44001,15,5,10,14,1,5,9,0,9,0,2,4,2,1,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,10,0,0,0
Bristol,1991,Rhode Island,RI,21636,RI00102,RI0010200,44,001,44001,20,2,18,12,8,2,10,0,10,0,0,0,3,1,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0
Warren,1991,Rhode Island,RI,11391,RI00103,RI0010300,44,001,44001,6,5,1,6,0,5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Coventry,1991,Rhode Island,RI,31099,RI00201,RI0020100,44,003,44003,45,37,8,39,6,32,7,5,7,0,0,2,4,1,0,1,7,2,2,1,2,0,10,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,36,1,0,0,8,0,0,0
East Greenwich,1991,Rhode Island,RI,11871,RI00202,RI0020200,44,003,44003,35,25,10,33,2,23,10,2,10,0,0,4,2,1,3,2,1,1,2,2,4,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23,2,0,0,10,0,0,0
Warwick,1991,Rhode Island,RI,85472,RI00203,RI0020300,44,003,44003,197,139,58,183,14,130,53,9,53,0,2,15,10,3,23,8,12,11,9,10,3,4,42,13,8,6,1,1,1,0,1,0,0,2,1,0,2,2,0,2,0,0,0,0,1,0,2,2,0,0,0,0,0,134,5,0,0,54,4,0,0
West Warwick,1991,Rhode Island,RI,29283,RI00204,RI0020400,44,003,44003,61,39,22,56,5,34,18,5,18,4,1,3,8,4,2,5,4,4,3,2,4,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,38,1,0,0,22,0,0,0
West Greenwich,1991,Rhode Island,RI,3493,RI00205,RI0020500,44,003,44003,3,2,1,3,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Jamestown,1991,Rhode Island,RI,5001,RI00301,RI0030100,44,005,44005,6,2,4,6,0,2,4,0,4,0,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0
Middletown,1991,Rhode Island,RI,19470,RI00302,RI0030200,44,005,44005,5,4,1,5,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0
Newport,1991,Rhode Island,RI,28241,RI00303,RI0030300,44,005,44005,54,46,8,48,6,43,3,3,3,2,0,0,0,1,2,1,2,14,5,0,6,1,7,5,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,39,7,0,0,4,4,0,0
Portsmouth,1991,Rhode Island,RI,16865,RI00304,RI0030400,44,005,44005,23,2,21,18,5,2,16,0,16,0,5,6,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,0,0,0
Tiverton,1991,Rhode Island,RI,14319,RI00305,RI0030500,44,005,44005,12,5,7,11,1,5,6,0,6,0,1,2,3,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0
Little Compton,1991,Rhode Island,RI,3340,RI00306,RI0030600,44,005,44005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Falls,1991,Rhode Island,RI,17646,RI00401,RI0040100,44,007,44007,22,19,3,21,1,18,3,1,3,0,1,2,0,0,0,1,0,2,0,2,1,1,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,2,1,0,0
Cranston,1991,Rhode Island,RI,76100,RI00402,RI0040200,44,007,44007,80,65,15,70,10,56,14,9,14,0,2,5,1,4,2,7,6,2,3,1,7,3,12,7,6,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,3,1,1,1,0,0,0,0,0,55,9,1,0,14,0,1,0
Cumberland,1991,Rhode Island,RI,29053,RI00403,RI0040300,44,007,44007,34,15,19,32,2,13,19,2,19,0,0,2,8,7,2,1,2,1,2,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,19,0,0,0
East Providence,1991,Rhode Island,RI,50406,RI00404,RI0040400,44,007,44007,82,39,43,75,7,38,37,1,37,0,1,5,24,3,4,2,1,1,3,3,2,3,6,11,1,2,2,0,0,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,6,1,0,40,3,0,0
Johnston,1991,Rhode Island,RI,26556,RI00405,RI0040500,44,007,44007,19,12,7,19,0,12,6,0,6,1,0,0,3,0,3,2,1,1,0,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,6,0,1,0
Lincoln,1991,Rhode Island,RI,18054,RI00406,RI0040600,44,007,44007,30,19,11,27,3,18,9,1,9,0,0,0,2,3,4,2,1,0,0,1,1,1,7,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,11,0,0,0
North Providence,1991,Rhode Island,RI,32107,RI00407,RI0040700,44,007,44007,16,16,0,14,2,14,0,2,0,0,0,0,0,0,0,3,2,1,1,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0
Pawtucket,1991,Rhode Island,RI,72682,RI00408,RI0040800,44,007,44007,83,66,17,80,3,64,16,2,16,0,1,5,0,3,7,10,8,1,3,6,9,2,8,8,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,50,13,0,3,12,4,0,1
Providence,1991,Rhode Island,RI,160835,RI00409,RI0040900,44,007,44007,219,171,48,206,13,163,43,8,43,0,3,11,12,8,9,17,11,9,7,8,10,10,37,29,15,6,2,2,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,3,1,2,1,0,0,0,0,0,87,83,1,0,18,28,2,0
Scituate,1991,Rhode Island,RI,9801,RI00410,RI0041000,44,007,44007,16,8,8,16,0,8,8,0,8,0,0,2,2,2,2,1,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,1,0,0
Smithfield,1991,Rhode Island,RI,19173,RI00411,RI0041100,44,007,44007,18,11,7,18,0,11,7,0,7,0,0,0,0,2,5,2,4,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,7,0,0,0
Woonsocket,1991,Rhode Island,RI,43900,RI00412,RI0041200,44,007,44007,83,61,22,78,5,57,17,4,17,4,1,5,5,2,4,2,2,1,5,4,5,0,15,13,4,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,50,11,0,0,22,0,0,0
Foster,1991,Rhode Island,RI,4318,RI00413,RI0041300,44,007,44007,13,11,2,11,2,9,2,2,2,0,0,0,0,1,1,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0
Glocester,1991,Rhode Island,RI,9231,RI00414,RI0041400,44,007,44007,17,13,4,16,1,13,3,0,3,0,0,1,0,2,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,1,0,0
North Smithfield,1991,Rhode Island,RI,10502,RI00415,RI0041500,44,007,44007,10,7,3,10,0,7,3,0,3,0,0,0,3,0,0,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0
Burrillville,1991,Rhode Island,RI,16238,RI00416,RI0041600,44,007,44007,23,11,12,22,1,10,12,1,12,0,0,3,2,6,1,2,2,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0
Dept. Of Environmental M,1991,Rhode Island,RI,0,RI00417,RI0041700,44,007,44007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narragansett,1991,Rhode Island,RI,14992,RI00501,RI0050100,44,009,44009,24,7,17,24,0,7,17,0,17,0,0,1,8,2,6,0,0,0,1,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,1,0,0
North Kingstown,1991,Rhode Island,RI,23798,RI00502,RI0050200,44,009,44009,29,24,5,25,4,20,5,4,5,0,0,2,1,1,1,6,7,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,5,0,0,0
South Kingstown,1991,Rhode Island,RI,24644,RI00503,RI0050300,44,009,44009,34,13,21,33,1,13,19,0,19,1,4,2,1,4,8,2,3,2,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,20,1,0,0
Westerly,1991,Rhode Island,RI,21616,RI00504,RI0050400,44,009,44009,46,31,15,42,4,28,14,3,14,0,0,1,3,3,7,8,3,9,1,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,11,4,0,0
Hopkinton,1991,Rhode Island,RI,6876,RI00506,RI0050600,44,009,44009,23,13,10,18,5,9,9,4,9,0,3,2,1,3,0,4,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,13,0,0,0,10,0,0,0
Charlestown,1991,Rhode Island,RI,6481,RI00507,RI0050700,44,009,44009,6,5,1,6,0,5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
New Shoreham,1991,Rhode Island,RI,836,RI00509,RI0050900,44,009,44009,8,6,2,8,0,6,2,0,2,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
University Of Rhode Isla,1991,Rhode Island,RI,0,RI00510,RI0051000,44,009,44009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent State Police,1991,Rhode Island,RI,0,RI302SP,RI302SP00,44,003,44003,9,8,1,9,0,8,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0
Newport State Police,1991,Rhode Island,RI,0,RI303SP,RI303SP00,44,005,44005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providence State Police,1991,Rhode Island,RI,0,RI304SP,RI304SP00,44,007,44007,5,4,1,5,0,4,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Washington State Police,1991,Rhode Island,RI,5464,RI305SP,RI305SP00,44,009,44009,22,16,6,22,0,16,6,0,6,0,0,0,1,3,2,4,0,3,0,1,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,6,0,0,0
Barrington,1992,Rhode Island,RI,15872,RI00101,RI0010100,44,001,44001,9,3,6,8,1,2,6,1,6,0,0,4,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,6,0,0,0
Bristol,1992,Rhode Island,RI,21657,RI00102,RI0010200,44,001,44001,14,1,13,14,0,1,13,0,13,0,0,5,2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0
Warren,1992,Rhode Island,RI,11402,RI00103,RI0010300,44,001,44001,4,1,3,4,0,1,3,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Coventry,1992,Rhode Island,RI,31130,RI00201,RI0020100,44,003,44003,52,15,37,50,2,15,35,0,35,0,1,5,6,7,16,0,0,0,1,0,0,2,8,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,37,0,0,0
East Greenwich,1992,Rhode Island,RI,11882,RI00202,RI0020200,44,003,44003,24,15,9,22,2,13,9,2,9,0,0,2,2,1,4,4,0,0,2,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,9,0,0,0
Warwick,1992,Rhode Island,RI,85557,RI00203,RI0020300,44,003,44003,188,119,69,171,17,108,62,11,62,1,4,20,13,17,8,11,7,6,7,7,4,1,32,21,7,2,1,1,0,0,1,0,0,4,2,0,0,3,0,1,0,0,0,0,2,2,2,0,1,0,0,0,0,114,4,1,0,62,7,0,0
