agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Off Drugs & Narcotics,2002,Delaware,DE,0,DE00111,DE0011100,10,001,10001,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Capitol Police,2002,Delaware,DE,0,DE00118,DE0011800,10,001,10001,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Fire Marshal,2002,Delaware,DE,0,DE00120,DE0012000,10,001,10001,special jurisdiction,msa state police,south atlantic,suburban,2,0,2,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fish And Wildlife,2002,Delaware,DE,0,DE00121,DE0012100,10,001,10001,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park Rangers,2002,Delaware,DE,0,DE00123,DE0012300,10,001,10001,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheswold,2002,Delaware,DE,322,DE00126,DE0012600,10,001,10001,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wyoming,2002,Delaware,DE,1176,DE00131,DE0013100,10,001,10001,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River And Bay Authority,2002,Delaware,DE,0,DE00201,DE0020100,10,003,10003,special jurisdiction,"cities under 2,500",south atlantic,suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
New Castle County P Dept,2002,Delaware,DE,397528,DE00203,DE0020300,10,003,10003,local police department,"msa cnty 100,000 or over",south atlantic,suburban,238,154,84,215,23,138,77,16,77,0,3,20,14,17,23,20,16,12,6,10,6,4,22,14,14,10,3,1,0,0,0,0,2,3,1,0,1,3,1,1,0,2,1,2,2,1,2,1,0,0,0,0,0,116,38,0,0,54,28,1,0
New Castle,2002,Delaware,DE,5010,DE00204,DE0020400,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,11,6,5,10,1,5,5,1,5,0,0,1,1,3,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,3,2,0,0
Newark,2002,Delaware,DE,29414,DE00205,DE0020500,10,003,10003,local police department,"cities 25,000-49,999",south atlantic,non-suburban,24,19,5,21,3,17,4,2,4,0,0,0,2,2,0,3,0,0,4,0,0,1,1,3,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12,7,0,0,4,1,0,0
Wilmington,2002,Delaware,DE,74869,DE00206,DE0020600,10,003,10003,local police department,"cities 50,000-99,999",south atlantic,non-suburban,97,74,23,89,8,67,22,7,22,0,3,7,5,4,3,1,6,3,0,3,2,2,15,13,11,5,3,2,1,0,0,0,0,1,0,0,0,0,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,21,53,0,0,3,20,0,0
Elsmere,2002,Delaware,DE,5976,DE00207,DE0020700,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Newport,2002,Delaware,DE,1156,DE00208,DE0020800,10,003,10003,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware City,2002,Delaware,DE,1497,DE00209,DE0020900,10,003,10003,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amtrak Police,2002,Delaware,DE,0,DE00215,DE0021500,10,003,10003,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Delaware,2002,Delaware,DE,0,DE00217,DE0021700,10,003,10003,special jurisdiction,"cities under 2,500",south atlantic,suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0
Bridgeville,2002,Delaware,DE,1480,DE00301,DE0030100,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Delmar,2002,Delaware,DE,1449,DE00302,DE0030200,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurel,2002,Delaware,DE,3779,DE00303,DE0030300,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,7,4,3,6,1,4,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,0,0
Lewes,2002,Delaware,DE,3021,DE00304,DE0030400,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Milford,2002,Delaware,DE,6937,DE00305,DE0030500,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,15,10,5,13,2,8,4,2,4,1,1,1,0,0,2,0,0,0,1,0,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,2,3,0,0
Milton,2002,Delaware,DE,1707,DE00306,DE0030600,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,5,4,1,5,0,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0
Rehoboth Beach,2002,Delaware,DE,1541,DE00307,DE0030700,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,14,14,0,13,1,13,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0
Seaford,2002,Delaware,DE,6902,DE00308,DE0030800,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,12,7,5,11,1,6,2,1,2,3,0,0,1,0,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,3,0,0
Blades,2002,Delaware,DE,985,DE00309,DE0030900,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bethany Beach,2002,Delaware,DE,930,DE00310,DE0031000,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dagsboro,2002,Delaware,DE,535,DE00311,DE0031100,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fenwick Island,2002,Delaware,DE,353,DE00312,DE0031200,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Georgetown,2002,Delaware,DE,4784,DE00313,DE0031300,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,9,8,1,9,0,8,1,0,1,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0
Greenwood,2002,Delaware,DE,863,DE00314,DE0031400,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Millsboro,2002,Delaware,DE,2431,DE00315,DE0031500,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,6,4,2,6,0,4,2,0,2,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0
Selbyville,2002,Delaware,DE,1695,DE00316,DE0031600,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,3,1,2,3,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Ocean View,2002,Delaware,DE,1037,DE00317,DE0031700,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Bethany,2002,Delaware,DE,507,DE00318,DE0031800,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Dewey Beach,2002,Delaware,DE,310,DE00324,DE0032400,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ellendale,2002,Delaware,DE,336,DE00330,DE0033000,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kent State Police,2002,Delaware,DE,78837,DE301SP,DE301SP00,10,001,10001,state law enforcement agency,"msa cnty 25,000-99,999",south atlantic,suburban,126,96,30,111,15,82,29,14,29,0,0,11,9,6,3,14,4,3,8,3,2,9,14,10,7,3,3,0,1,0,1,0,0,0,1,0,0,1,2,1,1,2,0,0,3,2,1,1,0,0,0,0,0,64,32,0,0,16,14,0,0
New Castle State Police,2002,Delaware,DE,0,DE302SP,DE302SP00,10,003,10003,state law enforcement agency,"msa cnty under 10,000",south atlantic,suburban,73,52,21,69,4,48,21,4,21,0,1,5,5,5,5,5,4,3,0,1,0,3,5,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,26,26,0,0,14,7,0,0
Sussex State Police,2002,Delaware,DE,123819,DE303SP,DE303SP00,10,005,10005,state law enforcement agency,"non-msa cnty 100,000 or over",south atlantic,non-suburban,220,142,78,197,23,125,70,17,70,2,11,17,13,20,9,5,22,4,7,4,8,6,19,22,8,15,4,1,0,0,0,0,0,1,1,3,1,0,0,1,3,1,0,2,0,2,5,2,1,0,0,0,0,98,44,0,0,50,28,0,0
Dover,2003,Delaware,DE,32989,DE00101,DE0010100,10,001,10001,local police department,"cities 25,000-49,999",south atlantic,non-suburban,51,37,14,47,4,33,14,4,14,0,4,7,2,0,1,4,4,4,1,3,3,1,2,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,18,19,0,0,3,11,0,0
Harrington,2003,Delaware,DE,3183,DE00102,DE0010200,10,001,10001,local police department,"cities 2,500-9,999",south atlantic,suburban,6,5,1,4,2,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0
Smyrna,2003,Delaware,DE,5987,DE00103,DE0010300,10,001,10001,local police department,"cities 2,500-9,999",south atlantic,suburban,9,5,4,9,0,5,4,0,4,0,0,2,1,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,3,0,0
Camden,2003,Delaware,DE,2248,DE00104,DE0010400,10,001,10001,local police department,"cities under 2,500",south atlantic,suburban,5,4,1,4,1,3,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
Clayton,2003,Delaware,DE,1305,DE00106,DE0010600,10,001,10001,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton,2003,Delaware,DE,802,DE00107,DE0010700,10,001,10001,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederica,2003,Delaware,DE,661,DE00108,DE0010800,10,001,10001,local police department,"cities under 2,500",south atlantic,suburban,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
State Capitol Police,2003,Delaware,DE,0,DE00118,DE0011800,10,001,10001,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Fire Marshal,2003,Delaware,DE,0,DE00120,DE0012000,10,001,10001,special jurisdiction,msa state police,south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fish And Wildlife,2003,Delaware,DE,0,DE00121,DE0012100,10,001,10001,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park Rangers,2003,Delaware,DE,0,DE00123,DE0012300,10,001,10001,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheswold,2003,Delaware,DE,326,DE00126,DE0012600,10,001,10001,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wyoming,2003,Delaware,DE,1154,DE00131,DE0013100,10,001,10001,local police department,"cities under 2,500",south atlantic,suburban,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
River And Bay Authority,2003,Delaware,DE,0,DE00201,DE0020100,10,003,10003,special jurisdiction,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Castle County P Dept,2003,Delaware,DE,401809,DE00203,DE0020300,10,003,10003,local police department,"msa cnty 100,000 or over",south atlantic,suburban,247,150,97,215,32,130,85,20,85,0,16,22,12,13,22,20,14,12,6,11,5,6,20,11,10,10,2,2,1,0,0,0,2,2,3,2,3,1,3,3,1,2,3,1,1,1,3,1,0,0,0,0,0,102,48,0,0,56,41,0,0
New Castle,2003,Delaware,DE,4890,DE00204,DE0020400,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,11,11,0,10,1,10,0,1,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,2,0,0,0,0,0,0
Newark,2003,Delaware,DE,30171,DE00205,DE0020500,10,003,10003,local police department,"cities 25,000-49,999",south atlantic,suburban,10,8,2,10,0,8,2,0,2,0,0,0,1,1,0,0,2,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,2,0,0,0
Wilmington,2003,Delaware,DE,73411,DE00206,DE0020600,10,003,10003,local police department,"cities 50,000-99,999",south atlantic,non-suburban,99,75,24,89,10,67,22,8,22,0,4,4,7,1,6,5,2,5,1,0,4,2,12,12,3,13,7,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,25,50,0,0,7,17,0,0
Elsmere,2003,Delaware,DE,5871,DE00207,DE0020700,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,7,2,5,6,1,1,5,1,5,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0
Newport,2003,Delaware,DE,1137,DE00208,DE0020800,10,003,10003,local police department,"cities under 2,500",south atlantic,suburban,3,2,1,3,0,2,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
Delaware City,2003,Delaware,DE,1494,DE00209,DE0020900,10,003,10003,local police department,"cities under 2,500",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Amtrak Police,2003,Delaware,DE,0,DE00215,DE0021500,10,003,10003,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Delaware,2003,Delaware,DE,0,DE00217,DE0021700,10,003,10003,special jurisdiction,"cities under 2,500",south atlantic,suburban,3,0,3,3,0,0,3,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Wilmington Fire Dept,2003,Delaware,DE,0,DE00226,DE0022600,10,003,10003,special jurisdiction,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridgeville,2003,Delaware,DE,1472,DE00301,DE0030100,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Delmar,2003,Delaware,DE,1454,DE00302,DE0030200,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,5,2,3,5,0,2,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0
Laurel,2003,Delaware,DE,3764,DE00303,DE0030300,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,8,5,3,8,0,5,3,0,3,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,0
Lewes,2003,Delaware,DE,3030,DE00304,DE0030400,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Milford,2003,Delaware,DE,6995,DE00305,DE0030500,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,15,10,5,14,1,9,5,1,5,0,0,1,3,1,0,2,2,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,5,0,0,0
Milton,2003,Delaware,DE,1698,DE00306,DE0030600,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,5,3,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0
Rehoboth Beach,2003,Delaware,DE,1515,DE00307,DE0030700,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
