agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Moose Lake,1998,Minnesota,MN,1538,MN00902,MN0090200,27,017,27017,local police department,"cities under 2,500",west north central,non-suburban,6,5,1,2,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carver,1998,Minnesota,MN,26001,MN01000,MN0100000,27,019,27019,sheriffs office,"msa cnty 25,000-99,999",west north central,suburban,22,4,18,18,4,4,14,0,14,0,1,0,6,3,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,18,0,0,0,2,1,1,2,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Chanhassen,1998,Minnesota,MN,17656,MN01001,MN0100100,27,019,27019,local police department,"cities 10,000-24,999",west north central,suburban,57,29,28,34,23,17,17,12,17,0,3,7,0,4,3,4,2,0,0,1,0,1,3,2,1,3,0,0,0,0,0,0,0,4,2,3,2,2,0,1,1,0,0,0,0,4,1,2,0,1,0,0,0,28,1,0,0,28,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chaska,1998,Minnesota,MN,15228,MN01002,MN0100200,27,019,27019,local police department,"cities 10,000-24,999",west north central,suburban,206,80,126,174,32,60,114,20,114,0,7,75,10,11,11,11,11,5,0,3,8,0,5,8,5,3,1,0,0,0,0,1,4,3,0,1,3,2,0,1,0,0,0,2,3,2,4,1,2,2,0,1,0,74,6,0,0,121,3,2,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Waconia,1998,Minnesota,MN,4856,MN01003,MN0100300,27,019,27019,local police department,"cities 2,500-9,999",west north central,suburban,14,3,11,10,4,1,9,2,9,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cass,1998,Minnesota,MN,25960,MN01100,MN0110000,27,021,27021,sheriffs office,"non-msa cnty 25,000-99,999",west north central,non-suburban,64,41,23,42,22,26,16,15,16,0,0,4,7,2,3,5,1,2,0,2,1,0,2,4,0,4,1,2,0,0,2,0,0,4,3,0,0,1,0,0,0,1,0,0,1,2,3,3,3,1,0,0,0,18,0,0,23,13,0,0,10,17,7,10,16,1,7,9,0,9,0,0,2,2,3,2,0,0,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,9
Chippewa,1998,Minnesota,MN,7024,MN01200,MN0120000,27,023,27023,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montevideo,1998,Minnesota,MN,5422,MN01202,MN0120200,27,023,27023,local police department,"cities 2,500-9,999",west north central,non-suburban,32,10,22,18,14,3,15,7,15,0,1,1,0,7,6,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,10,0,0,0,22,0,0,0,9,1,8,8,1,1,7,0,7,0,2,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1
Chisago,1998,Minnesota,MN,36994,MN01300,MN0130000,27,025,27025,sheriffs office,"msa cnty 25,000-99,999",west north central,suburban,41,24,17,37,4,22,15,2,15,0,0,5,5,1,4,4,2,1,1,0,0,1,4,1,3,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,24,0,0,0,17,0,0,0,25,6,19,24,1,6,18,0,18,0,0,9,5,2,2,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,0,3,0
North Branch,1998,Minnesota,MN,2773,MN01305,MN0130500,27,025,27025,local police department,"cities 2,500-9,999",west north central,suburban,35,14,21,26,9,10,15,4,15,1,3,4,1,4,3,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,14,0,0,0,21,0,0,0,8,5,3,7,1,5,2,0,2,0,0,0,0,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0
Clay,1998,Minnesota,MN,15629,MN01400,MN0140000,27,027,27027,sheriffs office,"msa cnty 10,000-24,999",west north central,suburban,12,8,4,10,2,6,4,2,4,0,0,1,0,0,3,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,3,0,0,1,8,7,1,7,1,6,1,1,1,0,0,0,0,0,1,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0
Dilworth,1998,Minnesota,MN,2953,MN01402,MN0140200,27,027,27027,local police department,"cities 2,500-9,999",west north central,suburban,30,17,13,16,14,8,7,9,7,1,2,1,1,0,3,1,0,1,0,0,0,0,0,0,2,2,0,0,1,1,0,0,2,1,0,0,2,0,0,1,0,2,0,0,1,1,1,2,1,0,0,0,0,14,2,0,1,12,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Moorhead,1998,Minnesota,MN,33665,MN01404,MN0140400,27,027,27027,local police department,"cities 25,000-49,999",west north central,non-suburban,219,110,109,134,85,64,66,46,66,4,20,20,8,8,10,13,9,5,7,0,1,1,5,9,7,1,2,2,0,0,2,1,13,10,7,6,2,0,2,4,2,3,0,1,10,4,7,2,6,4,0,0,1,94,3,1,12,98,0,1,10,13,7,6,11,2,7,4,0,4,0,0,1,1,2,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,6,0,0,0
Clearwater,1998,Minnesota,MN,8269,MN01500,MN0150000,27,029,27029,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,7,5,2,7,0,5,2,0,2,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1
Cook,1998,Minnesota,MN,4779,MN01600,MN0160000,27,031,27031,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,6,4,2,5,1,3,2,1,2,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Grand Marais,1998,Minnesota,MN,1413,MN01601,MN0160100,27,031,27031,local police department,"cities under 2,500",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cottonwood,1998,Minnesota,MN,8094,MN01700,MN0170000,27,033,27033,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windom,1998,Minnesota,MN,4265,MN01702,MN0170200,27,033,27033,local police department,"cities 2,500-9,999",west north central,non-suburban,33,15,18,29,4,14,15,1,15,0,1,11,2,1,0,1,2,1,0,0,0,1,2,2,2,1,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,18,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Crow Wing,1998,Minnesota,MN,30615,MN01800,MN0180000,27,035,27035,sheriffs office,"non-msa cnty 25,000-99,999",west north central,non-suburban,15,14,1,12,3,11,1,3,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,13,1,0,0,1,0,0,0,11,6,5,9,2,6,3,0,3,0,0,1,0,2,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,4,1,0,0
Crosby,1998,Minnesota,MN,2262,MN01802,MN0180200,27,035,27035,local police department,"cities under 2,500",west north central,non-suburban,13,6,7,7,6,2,5,4,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,5,0,0,1,6,1,0,0,6,2,4,6,0,2,4,0,4,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
Baxter,1998,Minnesota,MN,5120,MN01805,MN0180500,27,035,27035,local police department,"cities 2,500-9,999",west north central,non-suburban,153,86,67,86,67,45,41,41,41,0,1,6,8,14,12,7,3,2,3,1,1,0,5,4,3,4,2,1,2,4,3,0,3,7,4,6,6,6,2,2,2,1,0,1,4,5,5,2,0,2,4,0,5,70,0,14,2,44,0,14,9,4,2,2,4,0,2,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
Dakota,1998,Minnesota,MN,18910,MN01900,MN0190000,27,037,27037,sheriffs office,"msa cnty 10,000-24,999",west north central,suburban,16,9,7,13,3,6,7,3,7,0,1,2,0,1,3,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,1,0,6,1,0,0,5,1,4,5,0,1,4,0,4,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
Burnsville,1998,Minnesota,MN,58869,MN01901,MN0190100,27,037,27037,local police department,"cities 50,000-99,999",west north central,suburban,553,271,282,279,274,135,143,136,143,1,12,39,31,26,35,19,21,6,8,3,6,3,18,19,12,10,5,3,0,2,0,0,6,34,34,37,27,18,11,6,2,5,4,6,28,18,13,14,4,6,1,0,0,199,52,12,8,231,39,8,4,14,7,7,11,3,7,4,0,4,0,0,2,2,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,1,0,1
Farmington,1998,Minnesota,MN,8839,MN01902,MN0190200,27,037,27037,local police department,"cities 2,500-9,999",west north central,suburban,39,21,18,21,18,9,11,12,11,1,2,5,1,3,0,1,0,1,2,0,0,0,2,1,1,0,0,1,0,0,0,0,1,2,2,0,1,2,0,1,2,0,1,2,1,2,1,0,0,0,0,0,0,20,1,0,0,18,0,0,0,6,2,4,6,0,2,4,0,4,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
Hastings,1998,Minnesota,MN,17349,MN01903,MN0190300,27,037,27037,local police department,"cities 10,000-24,999",west north central,suburban,83,22,61,51,32,14,35,8,35,2,6,12,5,7,5,3,1,0,0,0,0,0,3,1,4,1,0,0,0,1,0,2,5,14,1,0,2,0,0,0,0,0,0,0,1,0,3,1,2,0,0,0,1,21,1,0,0,61,0,0,0,14,6,8,12,2,4,8,2,8,0,0,0,1,6,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,1,0,0,8,0,0,0
Mendota Heights,1998,Minnesota,MN,11542,MN01904,MN0190400,27,037,27037,local police department,"cities 10,000-24,999",west north central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosemount,1998,Minnesota,MN,12624,MN01905,MN0190500,27,037,27037,local police department,"cities 10,000-24,999",west north central,suburban,37,14,23,28,9,8,18,6,18,2,8,6,1,1,2,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,13,1,0,0,17,4,2,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
South Saint Paul,1998,Minnesota,MN,20405,MN01906,MN0190600,27,037,27037,local police department,"cities 10,000-24,999",west north central,suburban,48,24,24,38,10,18,18,6,18,2,0,7,0,4,7,1,1,2,1,2,1,0,1,5,3,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,24,0,0,0,23,0,0,1,10,5,5,9,1,4,5,1,5,0,0,1,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,4,1,0,0
West Saint Paul,1998,Minnesota,MN,19665,MN01907,MN0190700,27,037,27037,local police department,"cities 10,000-24,999",west north central,suburban,259,160,99,154,105,93,60,67,60,1,12,18,9,10,11,15,7,6,2,2,4,8,11,7,10,10,2,5,1,1,2,0,7,7,9,9,6,10,6,3,1,1,3,0,9,8,13,6,1,1,1,1,3,127,26,6,1,80,8,11,0,12,5,7,11,1,5,6,0,6,0,0,1,0,2,3,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,6,1,0,0
Eagan,1998,Minnesota,MN,59082,MN01908,MN0190800,27,037,27037,local police department,"cities 50,000-99,999",west north central,suburban,240,117,123,157,83,77,80,40,80,0,6,25,13,16,20,9,6,15,5,1,4,2,10,4,7,6,4,1,2,1,0,0,5,21,5,7,5,5,1,4,0,2,1,0,7,5,12,1,0,0,0,2,0,84,28,5,0,89,22,10,2,17,14,3,16,1,13,3,1,3,0,0,1,2,0,0,2,2,1,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,6,0,1,1,2,0,0
Inver Grove Heights,1998,Minnesota,MN,27804,MN01909,MN0190900,27,037,27037,local police department,"cities 25,000-49,999",west north central,suburban,103,55,48,81,22,44,37,11,37,0,0,12,6,9,10,8,5,0,2,5,1,4,10,3,4,1,0,0,0,0,1,0,1,2,3,5,0,0,1,1,0,0,2,0,2,3,2,0,0,0,0,0,0,52,3,0,0,48,0,0,0,15,10,5,11,4,9,2,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2,0,0,4,1,0,0
Apple Valley,1998,Minnesota,MN,44290,MN01910,MN0191000,27,037,27037,local police department,"cities 25,000-49,999",west north central,suburban,297,117,180,200,97,70,130,47,130,0,9,32,27,34,28,15,8,5,4,3,3,1,5,6,6,9,3,1,0,0,1,2,2,17,13,10,6,3,1,2,3,2,1,0,12,8,5,7,2,0,0,0,1,102,10,3,2,156,16,5,3,10,2,8,8,2,2,6,0,6,0,0,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,4,0
Lakeville,1998,Minnesota,MN,37993,MN01911,MN0191100,27,037,27037,local police department,"cities 25,000-49,999",west north central,suburban,275,179,96,228,47,141,87,38,87,0,2,14,23,25,23,17,10,7,4,4,5,4,16,15,21,6,10,8,3,5,6,0,0,1,4,3,1,3,3,3,0,4,1,0,9,4,2,2,0,3,1,1,2,56,4,117,2,45,0,50,1,24,12,12,18,6,10,8,2,8,0,0,0,3,1,4,2,2,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,6,0,8,0,4,0
Dodge,1998,Minnesota,MN,13077,MN02000,MN0200000,27,039,27039,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Kasson,1998,Minnesota,MN,4067,MN02002,MN0200200,27,039,27039,local police department,"cities 2,500-9,999",west north central,non-suburban,4,1,3,4,0,1,3,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Douglas,1998,Minnesota,MN,22554,MN02100,MN0210000,27,041,27041,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,17,11,6,16,1,10,6,1,6,0,1,0,0,2,3,2,1,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,10,5,5,10,0,5,5,0,5,0,0,2,0,2,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,0,0,0
Alexandria,1998,Minnesota,MN,8429,MN02101,MN0210100,27,041,27041,local police department,"cities 2,500-9,999",west north central,non-suburban,118,53,65,78,40,29,48,24,48,1,3,12,13,10,10,4,4,4,2,3,0,0,4,1,0,1,2,1,1,1,1,0,2,6,2,1,5,1,2,1,2,0,2,0,3,0,4,1,2,1,0,2,3,51,0,0,2,65,0,0,0,9,6,3,9,0,6,3,0,3,0,0,1,0,0,2,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0
Faribault,1998,Minnesota,MN,10434,MN02200,MN0220000,27,043,27043,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,10,3,7,9,1,2,7,1,7,0,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,6,3,3,6,0,3,3,0,3,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Blue Earth,1998,Minnesota,MN,3703,MN02201,MN0220100,27,043,27043,local police department,"cities 2,500-9,999",west north central,non-suburban,9,4,5,6,3,2,4,2,4,0,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,4,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fillmore,1998,Minnesota,MN,20861,MN02300,MN0230000,27,045,27045,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,12,11,1,11,1,10,1,1,1,0,0,0,0,0,1,4,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,5,4,1,4,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
