agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Milan,1982,New Mexico,NM,3959,NM03204,NM0320400,35,006,35006,47,46,1,26,21,25,1,21,1,0,0,0,1,0,0,1,2,2,2,1,0,1,3,6,2,0,1,2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,6,2,0,4,0,2,2,0,1,32,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acoma,1982,New Mexico,NM,4125,NM03206,NM0320600,35,061,35061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosque Farms,1982,New Mexico,NM,3488,NM03207,NM0320700,35,061,35061,3,2,1,3,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cibola County,1982,New Mexico,NM,16160,NM03300,NM0330000,35,006,35006,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
State Police,1982,New Mexico,NM,0,NMNSP00,NMNSP0000,35,049,35049,123,103,20,110,13,92,18,11,18,0,3,5,1,3,6,12,6,5,9,3,3,4,13,13,7,9,3,2,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,1,0,2,2,2,0,0,0,90,2,1,10,15,5,0,0,30,20,10,24,6,18,6,2,6,0,0,2,1,2,1,3,3,1,2,0,0,1,2,4,0,1,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,3,6,0,0,4
Bernalillo County,1983,New Mexico,NM,92845,NM00100,NM0010000,35,001,35001,90,53,37,79,11,47,31,6,31,1,3,6,7,8,7,8,3,6,2,3,3,2,5,9,3,1,1,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,51,0,0,2,36,1,0,0,22,11,11,19,3,11,8,0,8,0,0,2,1,2,3,1,3,1,1,2,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0
Albuquerque,1983,New Mexico,NM,355163,NM00101,NM0010100,35,001,35001,5038,3348,1690,3031,2007,2041,956,1307,956,34,184,288,166,161,157,187,117,123,119,93,89,90,413,303,176,109,83,43,35,23,38,8,111,218,142,118,103,115,93,72,73,62,67,57,213,190,105,77,39,62,33,18,31,2876,183,40,249,1482,124,17,67,107,69,38,94,13,63,30,6,30,1,1,5,7,8,9,12,8,6,3,4,5,2,9,8,6,0,0,0,0,0,0,0,0,2,2,2,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,59,7,0,3,37,1,0,0
Univ Of New Mexico,1983,New Mexico,NM,0,NM00102,NM0010200,35,001,35001,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catron,1983,New Mexico,NM,2953,NM00200,NM0020000,35,003,35003,7,6,1,7,0,6,1,0,1,0,0,0,1,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Roswell,1983,New Mexico,NM,42870,NM00301,NM0030100,35,005,35005,463,271,192,278,185,157,114,114,114,7,13,39,25,19,18,19,19,12,11,11,10,2,26,19,9,5,6,3,3,0,2,3,7,20,9,19,13,12,8,3,9,7,7,5,16,9,11,12,4,5,4,1,1,259,4,0,8,186,6,0,0,25,15,10,19,6,14,5,1,5,0,0,0,2,2,1,1,3,2,2,1,1,1,0,2,0,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,2,0,0,10,0,0,0
Raton,1983,New Mexico,NM,8900,NM00401,NM0040100,35,007,35007,121,63,58,77,44,39,31,24,31,7,11,11,3,2,4,2,3,1,2,9,0,2,9,4,0,2,2,1,1,0,1,4,5,4,1,2,4,1,1,2,2,4,3,0,3,0,2,2,1,2,1,0,0,61,2,0,0,58,0,0,0,4,1,3,4,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
Springer,1983,New Mexico,NM,1470,NM00403,NM0040300,35,007,35007,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curry,1983,New Mexico,NM,11669,NM00500,NM0050000,35,009,35009,7,6,1,7,0,6,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,9,6,3,9,0,6,3,0,3,0,1,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,0,0,0
Clovis,1983,New Mexico,NM,33848,NM00501,NM0050100,35,009,35009,455,276,179,283,172,167,110,109,110,6,19,30,20,24,17,18,24,20,14,11,4,12,21,10,10,6,8,3,3,2,1,6,8,15,11,9,14,9,6,8,4,6,6,7,16,13,7,3,5,6,4,2,7,216,59,0,1,153,25,1,0,14,10,4,12,2,8,4,2,4,0,3,0,1,0,0,1,0,0,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,0,0,0
De Baca,1983,New Mexico,NM,2651,NM00600,NM0060000,35,011,35011,23,13,10,22,1,13,9,0,9,0,0,1,1,6,1,0,5,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Las Cruces,1983,New Mexico,NM,48505,NM00701,NM0070100,35,013,35013,569,303,266,371,198,205,160,98,160,6,25,44,28,20,43,16,23,16,11,9,18,9,36,20,17,10,6,6,2,5,1,4,25,29,16,9,17,5,11,5,5,10,4,5,14,9,5,4,7,6,4,2,2,296,4,0,3,258,7,0,1,31,23,8,30,1,23,7,0,7,0,0,3,3,0,1,0,3,1,3,2,2,3,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,8,0,0,0
New Mexico State Univ,1983,New Mexico,NM,0,NM00704,NM0070400,35,013,35013,18,17,1,16,2,15,1,2,1,0,0,0,0,1,0,3,3,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,1,1,0,0,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Mesilla,1983,New Mexico,NM,2184,NM00705,NM0070500,35,013,35013,2,0,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddy,1983,New Mexico,NM,12903,NM00800,NM0080000,35,015,35015,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlsbad,1983,New Mexico,NM,27637,NM00802,NM0080200,35,015,35015,235,141,94,152,83,85,62,56,62,5,3,19,18,11,11,4,4,11,1,2,3,7,21,15,8,2,0,3,2,1,1,2,6,7,1,5,6,3,6,4,1,3,2,2,17,7,4,3,1,1,0,1,1,135,5,0,1,91,3,0,0,16,6,10,15,1,5,10,1,10,0,1,3,3,0,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0
Grant,1983,New Mexico,NM,10566,NM00900,NM0090000,35,017,35017,8,5,3,8,0,5,3,0,3,0,0,1,0,2,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,2,1,3,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Silver City,1983,New Mexico,NM,10677,NM00901,NM0090100,35,017,35017,164,92,72,118,46,66,50,26,50,2,11,17,2,16,4,8,5,8,5,9,3,3,8,3,5,4,0,2,1,1,1,1,2,8,5,3,1,3,4,3,1,1,2,1,6,1,2,0,0,2,0,0,0,89,2,0,1,70,2,0,0,12,6,6,12,0,6,6,0,6,0,0,1,0,3,2,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
Bayard,1983,New Mexico,NM,3277,NM00902,NM0090200,35,017,35017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central,1983,New Mexico,NM,2117,NM00903,NM0090300,35,017,35017,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hurley,1983,New Mexico,NM,1729,NM00904,NM0090400,35,017,35017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Guadalupe,1983,New Mexico,NM,1406,NM01000,NM0100000,35,019,35019,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,12,0,4,8,0,8,0,0,0,4,4,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0
Santa Rosa,1983,New Mexico,NM,2674,NM01001,NM0100100,35,019,35019,15,15,0,13,2,13,0,2,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,4,1,4,1,3,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Lea,1983,New Mexico,NM,11404,NM01300,NM0130000,35,025,35025,21,19,2,21,0,19,2,0,2,0,0,0,0,0,2,2,0,2,3,0,1,1,4,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eunice,1983,New Mexico,NM,3198,NM01301,NM0130100,35,025,35025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hobbs,1983,New Mexico,NM,31527,NM01302,NM0130200,35,025,35025,286,178,108,193,93,112,78,66,78,3,12,16,16,12,22,11,8,11,10,10,11,2,20,16,6,2,3,1,0,0,1,0,8,6,4,5,4,4,9,7,1,1,6,4,9,7,4,1,3,6,1,2,1,136,28,0,0,87,12,1,0,7,1,6,4,3,1,3,0,3,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Jal,1983,New Mexico,NM,2884,NM01303,NM0130300,35,025,35025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovington,1983,New Mexico,NM,10546,NM01304,NM0130400,35,025,35025,86,43,43,62,24,28,28,15,28,6,12,13,0,3,0,2,1,6,0,2,3,4,4,2,0,2,0,1,0,0,1,0,2,4,1,1,1,1,1,0,0,0,0,0,2,4,3,2,1,1,0,0,0,43,0,0,0,41,2,0,0,10,4,6,4,6,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0
Tatum,1983,New Mexico,NM,968,NM01305,NM0130500,35,025,35025,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,1983,New Mexico,NM,6303,NM01400,NM0140000,35,027,35027,10,9,1,10,0,9,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5,2,3,5,0,2,3,0,3,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruidoso,1983,New Mexico,NM,4626,NM01401,NM0140100,35,027,35027,29,12,17,21,8,9,12,3,12,0,3,4,5,0,0,0,2,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,0,0,3,16,1,0,0,5,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
Ruidoso Downs,1983,New Mexico,NM,941,NM01403,NM0140300,35,027,35027,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Alamos,1983,New Mexico,NM,18990,NM01501,NM0150100,35,028,35028,27,20,7,9,18,5,3,15,3,1,0,1,1,0,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,3,1,4,0,1,1,1,0,0,0,20,0,0,0,7,0,0,0,2,0,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Luna,1983,New Mexico,NM,6064,NM01600,NM0160000,35,029,35029,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,3,8,0,5,3,0,3,0,0,0,0,1,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0
Deming,1983,New Mexico,NM,10839,NM01601,NM0160100,35,029,35029,113,79,34,93,20,68,25,11,25,0,2,10,4,3,6,7,9,0,6,2,2,1,9,4,4,8,6,3,3,2,2,0,1,6,0,2,0,1,0,1,0,2,0,1,2,0,1,0,0,1,0,0,2,77,2,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gallup,1983,New Mexico,NM,19688,NM01701,NM0170100,35,031,35031,739,439,300,451,288,299,150,140,150,2,13,40,35,45,17,11,15,10,13,10,12,9,73,60,33,20,9,8,6,5,5,1,11,47,24,36,29,12,9,8,10,3,5,5,26,23,8,12,6,5,1,3,4,13,0,0,136,16,0,0,118,28,3,25,20,8,3,17,0,17,0,1,2,7,5,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4
Alamogordo,1983,New Mexico,NM,25937,NM01901,NM0190100,35,035,35035,223,101,122,149,74,55,88,46,88,6,23,18,16,17,14,7,2,5,5,2,5,1,7,9,7,1,0,1,2,1,0,1,1,11,7,2,6,2,2,5,3,0,2,0,8,7,1,4,4,3,3,1,1,91,9,0,1,114,5,0,3,18,6,12,17,1,6,11,0,11,0,4,2,2,2,1,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,9,0,0,3
Cloudcroft,1983,New Mexico,NM,575,NM01903,NM0190300,35,035,35035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tucumcari,1983,New Mexico,NM,7315,NM02001,NM0200100,35,037,35037,100,54,46,77,23,43,34,11,34,0,10,12,2,6,4,6,3,1,2,5,2,1,8,7,2,2,1,0,2,1,0,0,4,2,1,3,2,0,1,2,0,0,1,0,4,0,0,1,0,1,0,0,1,53,0,1,0,46,0,0,0,18,11,7,17,1,10,7,1,7,0,0,1,1,2,3,0,2,0,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,7,0,0,0
Roosevelt,1983,New Mexico,NM,6202,NM02200,NM0220000,35,041,35041,6,2,4,5,1,2,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
