agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Parker,2e3,Arizona,AZ,3140,AZ01501,AZ0150100,04,012,04012,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Quartzsite,2e3,Arizona,AZ,3354,AZ01503,AZ0150300,04,012,04012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Az Dept Of Public Safety,2e3,Arizona,AZ,0,AZCCHPX,AZCCHPX00,04,013,04013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apache,2001,Arizona,AZ,62220,AZ00100,AZ0010000,04,001,04001,7,6,1,6,1,5,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
Eagar,2001,Arizona,AZ,4172,AZ00101,AZ0010100,04,001,04001,5,2,3,5,0,2,3,0,3,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
St. Johns,2001,Arizona,AZ,3382,AZ00103,AZ0010300,04,001,04001,9,6,3,9,0,6,3,0,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0
Springerville,2001,Arizona,AZ,2040,AZ00105,AZ0010500,04,001,04001,4,3,1,4,0,3,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Cochise,2001,Arizona,AZ,49527,AZ00200,AZ0020000,04,003,04003,9,1,8,7,2,1,6,0,6,0,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0
Benson,2001,Arizona,AZ,4873,AZ00201,AZ0020100,04,003,04003,3,0,3,3,0,0,3,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Bisbee,2001,Arizona,AZ,6300,AZ00203,AZ0020300,04,003,04003,5,4,1,5,0,4,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Douglas,2001,Arizona,AZ,14805,AZ00205,AZ0020500,04,003,04003,9,4,5,8,1,4,4,0,4,0,0,2,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0
Huachuca City,2001,Arizona,AZ,1811,AZ00207,AZ0020700,04,003,04003,3,1,2,3,0,1,2,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Sierra Vista,2001,Arizona,AZ,39076,AZ00209,AZ0020900,04,003,04003,29,16,13,23,6,13,10,3,10,0,3,3,2,2,0,0,2,0,1,3,0,0,2,1,1,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,11,2,0,0
Tombstone,2001,Arizona,AZ,1556,AZ00211,AZ0021100,04,003,04003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Willcox,2001,Arizona,AZ,3862,AZ00213,AZ0021300,04,003,04003,11,5,6,10,1,4,4,1,4,2,0,1,1,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,6,0,0,0
Coconino,2001,Arizona,AZ,51489,AZ00300,AZ0030000,04,005,04005,14,3,11,12,2,3,9,0,9,0,1,2,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0
Flagstaff,2001,Arizona,AZ,54716,AZ00301,AZ0030100,04,005,04005,84,42,42,75,9,37,38,5,38,0,7,9,11,4,7,5,5,2,5,4,1,2,3,5,2,2,1,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,29,0,0,13,31,3,0,8
Fredonia,2001,Arizona,AZ,1072,AZ00303,AZ0030300,04,005,04005,3,1,2,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Williams,2001,Arizona,AZ,2940,AZ00307,AZ0030700,04,005,04005,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Page,2001,Arizona,AZ,7044,AZ00308,AZ0030800,04,005,04005,17,6,11,16,1,6,9,0,9,1,1,1,0,4,3,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,0,0,7
Northern Arizona Univ,2001,Arizona,AZ,0,AZ00397,AZ0039700,04,005,04005,8,3,5,8,0,3,5,0,5,0,2,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,1
Gila,2001,Arizona,AZ,18178,AZ00400,AZ0040000,04,007,04007,20,13,7,12,8,8,4,5,4,0,1,3,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,5,0,0,2
Globe,2001,Arizona,AZ,7744,AZ00401,AZ0040100,04,007,04007,76,59,17,75,1,58,17,1,17,0,3,6,5,3,0,7,0,0,0,0,4,10,9,12,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46,0,0,13,17,0,0,0
Hayden,2001,Arizona,AZ,1381,AZ00403,AZ0040300,04,007,04007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miami,2001,Arizona,AZ,2003,AZ00405,AZ0040500,04,007,04007,5,0,5,5,0,0,5,0,5,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
Payson,2001,Arizona,AZ,14089,AZ00406,AZ0040600,04,007,04007,20,4,16,16,4,4,11,0,11,1,8,1,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0
Graham,2001,Arizona,AZ,18873,AZ00500,AZ0050000,04,009,04009,17,3,14,17,0,3,10,0,10,4,4,0,0,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0
Pima,2001,Arizona,AZ,2058,AZ00501,AZ0050100,04,009,04009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Safford,2001,Arizona,AZ,9550,AZ00503,AZ0050300,04,009,04009,17,8,9,14,3,6,8,2,8,0,1,2,2,2,1,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1,0,0
Thatcher,2001,Arizona,AZ,4161,AZ00505,AZ0050500,04,009,04009,6,0,6,4,2,0,4,0,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Greenlee,2001,Arizona,AZ,6156,AZ00600,AZ0060000,04,011,04011,4,2,2,4,0,2,2,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Maricopa,2001,Arizona,AZ,261876,AZ00700,AZ0070000,04,013,04013,52,32,20,45,7,28,15,4,15,2,3,3,5,4,0,3,2,2,0,1,3,0,7,4,2,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,30,1,0,1,16,0,0,4
Avondale,2001,Arizona,AZ,37119,AZ00701,AZ0070100,04,013,04013,9,4,5,9,0,4,5,0,5,0,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,5,0,0,0
Buckeye,2001,Arizona,AZ,6762,AZ00703,AZ0070300,04,013,04013,20,6,14,20,0,6,14,0,14,0,0,1,5,3,5,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,5,0,0
Chandler,2001,Arizona,AZ,182662,AZ00705,AZ0070500,04,013,04013,81,52,29,71,10,46,24,6,24,1,2,4,5,8,5,3,9,4,5,1,4,1,10,4,3,1,1,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,47,4,1,0,29,0,0,0
El Mirage,2001,Arizona,AZ,7871,AZ00707,AZ0070700,04,013,04013,20,3,17,17,3,3,14,0,14,0,2,6,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,16,1,0,0
Gilbert,2001,Arizona,AZ,113475,AZ00711,AZ0071100,04,013,04013,98,50,48,91,7,45,46,5,46,0,0,6,8,17,15,10,8,4,2,3,3,0,6,4,4,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,47,1,0,0
Glendale,2001,Arizona,AZ,226348,AZ00713,AZ0071300,04,013,04013,85,44,41,74,11,39,34,5,34,1,5,14,5,8,2,6,2,1,1,2,1,1,7,4,8,4,2,0,0,0,0,0,2,3,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,41,2,0,1,31,8,0,2
Goodyear,2001,Arizona,AZ,19562,AZ00715,AZ0071500,04,013,04013,27,17,10,26,1,16,10,1,10,0,0,2,3,2,3,5,0,4,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,9,1,0,0
Mesa,2001,Arizona,AZ,410026,AZ00717,AZ0071700,04,013,04013,161,73,88,152,9,68,83,5,83,1,9,33,17,15,9,9,6,7,4,3,7,1,11,7,8,4,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,60,13,0,0,79,7,2,0
Paradise Valley,2001,Arizona,AZ,14135,AZ00719,AZ0071900,04,013,04013,6,4,2,6,0,4,2,0,2,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0
Peoria,2001,Arizona,AZ,112096,AZ00721,AZ0072100,04,013,04013,93,47,46,82,11,40,42,7,42,0,8,13,11,7,3,7,6,6,2,0,2,1,4,5,3,2,1,1,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,40,7,0,0,45,1,0,0
Phoenix,2001,Arizona,AZ,1366542,AZ00723,AZ0072300,04,013,04013,1659,1130,529,1541,118,1045,486,85,486,10,52,112,97,120,105,109,90,73,64,55,36,38,147,143,130,91,49,13,3,4,0,0,2,10,8,7,6,3,4,4,1,1,5,2,14,17,9,15,8,2,0,0,0,943,159,3,25,470,39,3,17
Scottsdale,2001,Arizona,AZ,209686,AZ00725,AZ0072500,04,013,04013,132,89,43,119,13,77,42,12,42,0,1,6,14,15,6,10,9,8,3,4,2,5,10,13,3,7,1,1,1,0,0,0,0,1,0,0,0,3,0,1,0,1,0,1,2,0,3,0,1,0,0,0,0,85,4,0,0,42,1,0,0
Surprise,2001,Arizona,AZ,31910,AZ00727,AZ0072700,04,013,04013,15,10,5,13,2,8,4,2,4,1,2,1,1,0,0,0,0,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2,0,0,5,0,0,0
Tempe,2001,Arizona,AZ,164088,AZ00729,AZ0072900,04,013,04013,65,44,21,63,2,42,19,2,19,2,5,8,3,2,1,1,1,2,1,2,3,2,14,4,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,42,2,0,0,16,2,3,0
Tolleson,2001,Arizona,AZ,5145,AZ00731,AZ0073100,04,013,04013,11,8,3,9,2,6,3,2,3,0,1,0,1,0,1,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,2,0,1,0
Wickenburg,2001,Arizona,AZ,5257,AZ00733,AZ0073300,04,013,04013,21,9,12,20,1,8,12,1,12,0,4,6,2,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,12,0,0,0
Youngtown,2001,Arizona,AZ,3114,AZ00735,AZ0073500,04,013,04013,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Arizona State Capitol,2001,Arizona,AZ,0,AZ00744,AZ0074400,04,013,04013,8,8,0,7,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0
Az State Univ: West,2001,Arizona,AZ,0,AZ00757,AZ0075700,04,013,04013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Az State Univ: Main Camp,2001,Arizona,AZ,0,AZ00797,AZ0079700,04,013,04013,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0
Mohave,2001,Arizona,AZ,57848,AZ00800,AZ0080000,04,015,04015,77,53,24,67,10,49,16,4,16,2,2,6,1,1,6,5,6,6,4,1,1,1,4,9,2,4,3,1,0,0,2,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,51,0,0,2,23,1,0,0
Kingman,2001,Arizona,AZ,20760,AZ00801,AZ0080100,04,015,04015,103,74,29,96,7,70,26,4,26,0,1,4,2,15,4,2,4,1,1,3,2,0,23,9,12,11,2,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,71,1,0,2,29,0,0,0
Lake Havasu City,2001,Arizona,AZ,43382,AZ00804,AZ0080400,04,015,04015,43,20,23,38,5,17,20,3,20,1,1,6,2,6,5,2,1,0,0,0,0,0,4,4,4,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,20,0,0,0,23,0,0,0
Bullhead City,2001,Arizona,AZ,34932,AZ00805,AZ0080500,04,015,04015,59,31,28,51,8,28,23,3,23,0,6,7,5,3,2,5,2,2,3,0,0,0,4,3,4,5,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,31,0,0,0,25,3,0,0
Colorado City,2001,Arizona,AZ,3449,AZ00806,AZ0080600,04,015,04015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Navajo,2001,Arizona,AZ,66329,AZ00900,AZ0090000,04,017,04017,17,15,2,15,2,13,2,2,2,0,0,0,0,0,2,5,1,2,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,3,1,0,0,1
Holbrook,2001,Arizona,AZ,5086,AZ00901,AZ0090100,04,017,04017,9,5,4,7,2,3,4,2,4,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,3,4,0,0,0
Show Low,2001,Arizona,AZ,7960,AZ00903,AZ0090300,04,017,04017,25,8,17,19,6,7,9,1,9,3,3,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,17,0,0,0
Snowflake-taylor,2001,Arizona,AZ,7899,AZ00905,AZ0090500,04,017,04017,12,7,5,11,1,6,3,1,3,2,2,0,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,4,0,0,1
Winslow,2001,Arizona,AZ,9848,AZ00909,AZ0090900,04,017,04017,22,5,17,17,5,3,13,2,13,1,1,2,7,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,6,1,0,10
Pinetop-lakeside,2001,Arizona,AZ,3705,AZ00913,AZ0091300,04,017,04017,10,1,9,10,0,1,9,0,9,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0
Pima,2001,Arizona,AZ,315565,AZ01000,AZ0100000,04,019,04019,283,163,120,258,25,146,108,17,108,4,11,37,21,22,17,21,12,9,7,10,11,4,20,17,14,13,4,2,2,0,0,1,1,3,2,1,0,1,0,1,0,1,2,2,1,2,0,3,1,1,1,1,0,154,6,0,3,115,1,0,4
South Tucson,2001,Arizona,AZ,5679,AZ01001,AZ0100100,04,019,04019,19,18,1,18,1,17,1,1,1,0,0,0,0,0,1,1,2,1,1,0,2,1,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,2,0,1,1,0,0,0
Tucson,2001,Arizona,AZ,503461,AZ01003,AZ0100300,04,019,04019,542,376,166,501,41,346,153,30,153,2,18,37,35,33,30,52,39,21,28,16,13,14,42,47,36,24,8,4,1,0,1,0,3,5,1,1,1,1,0,3,0,1,3,0,4,10,4,2,2,0,0,0,0,339,31,0,6,146,16,2,2
Sahuarita,2001,Arizona,AZ,3354,AZ01004,AZ0100400,04,019,04019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oro Valley,2001,Arizona,AZ,30723,AZ01007,AZ0100700,04,019,04019,13,4,9,12,1,4,8,0,8,0,0,1,4,0,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,9,0,0,0
Marana,2001,Arizona,AZ,14023,AZ01009,AZ0100900,04,019,04019,7,4,3,6,1,4,2,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0
University Of Arizona,2001,Arizona,AZ,0,AZ01097,AZ0109700,04,019,04019,20,12,8,18,2,10,8,2,8,0,1,2,2,2,1,1,2,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0,0,2,8,0,0,0
Pima Community College,2001,Arizona,AZ,0,AZ01098,AZ0109800,04,019,04019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinal,2001,Arizona,AZ,83254,AZ01100,AZ0110000,04,021,04021,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Casa Grande,2001,Arizona,AZ,26093,AZ01101,AZ0110100,04,021,04021,40,13,27,35,5,13,22,0,22,0,5,7,3,4,3,4,3,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,25,2,0,0
Coolidge,2001,Arizona,AZ,8054,AZ01103,AZ0110300,04,021,04021,28,15,13,25,3,13,11,2,11,1,1,6,3,1,0,2,1,0,1,0,1,0,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,4,0,1,13,0,0,0
Eloy,2001,Arizona,AZ,10732,AZ01105,AZ0110500,04,021,04021,17,11,6,17,0,11,6,0,6,0,0,4,1,1,0,1,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,5,0,0,1
Florence,2001,Arizona,AZ,17641,AZ01107,AZ0110700,04,021,04021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kearny,2001,Arizona,AZ,2326,AZ01109,AZ0110900,04,021,04021,2,0,2,2,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Mammoth,2001,Arizona,AZ,1823,AZ01111,AZ0111100,04,021,04021,7,6,1,6,1,5,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
Apache Junction,2001,Arizona,AZ,32910,AZ01113,AZ0111300,04,021,04021,36,22,14,30,6,17,13,5,13,0,1,5,2,5,0,3,1,2,1,0,2,0,2,1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,21,1,0,0,14,0,0,0
Central Arizona College,2001,Arizona,AZ,0,AZ01197,AZ0119700,04,021,04021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Cruz,2001,Arizona,AZ,17195,AZ01200,AZ0120000,04,023,04023,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Nogales,2001,Arizona,AZ,21597,AZ01201,AZ0120100,04,023,04023,20,15,5,19,1,15,4,0,4,0,0,1,1,1,1,3,4,0,0,0,0,3,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0
