agency,year,state,population,ORI,anti_white_violent,anti_multi_racial_group_violent,anti_muslim_violent,anti_hispanic_violent,anti_black_violent,anti_mental_disability_violent,anti_male_homosexual_gay_violent,anti_ethnicity_other_than_hispanic_violent,anti_jewish_violent,anti_american_indian_or_native_alaskan_violent,anti_physical_disability_violent,anti_transgender_violent,anti_other_religion_violent,anti_asian_violent,anti_lesbian_gay_bisexual_or_transgender_mixed_group_lgbt_violent,anti_female_homosexual_lesbian_violent,anti_catholic_violent,anti_multi_religious_group_violent,anti_bisexual_violent,anti_arab_violent,anti_native_hawaiian_or_other_pacific_islander_violent,anti_heterosexual_violent,anti_other_christian_violent,anti_sikh_violent,anti_protestant_violent,anti_gender_non_conforming_violent,anti_female_violent,anti_hindu_violent,anti_jehovahs_witness_violent,anti_buddhist_violent,anti_mormon_violent,anti_atheism_agnosticism_violent,anti_eastern_orthodox_greek_russian_etc_violent,anti_male_violent,anti_total_violent,anti_white_nonviolent,anti_multi_racial_group_nonviolent,anti_muslim_nonviolent,anti_hispanic_nonviolent,anti_black_nonviolent,anti_mental_disability_nonviolent,anti_male_homosexual_gay_nonviolent,anti_ethnicity_other_than_hispanic_nonviolent,anti_jewish_nonviolent,anti_american_indian_or_native_alaskan_nonviolent,anti_physical_disability_nonviolent,anti_transgender_nonviolent,anti_other_religion_nonviolent,anti_asian_nonviolent,anti_lesbian_gay_bisexual_or_transgender_mixed_group_lgbt_nonviolent,anti_female_homosexual_lesbian_nonviolent,anti_catholic_nonviolent,anti_multi_religious_group_nonviolent,anti_bisexual_nonviolent,anti_arab_nonviolent,anti_native_hawaiian_or_other_pacific_islander_nonviolent,anti_heterosexual_nonviolent,anti_other_christian_nonviolent,anti_sikh_nonviolent,anti_protestant_nonviolent,anti_gender_non_conforming_nonviolent,anti_female_nonviolent,anti_hindu_nonviolent,anti_jehovahs_witness_nonviolent,anti_buddhist_nonviolent,anti_mormon_nonviolent,anti_atheism_agnosticism_nonviolent,anti_eastern_orthodox_greek_russian_etc_nonviolent,anti_male_nonviolent,anti_total_nonviolent,anti_white_total,anti_multi_racial_group_total,anti_muslim_total,anti_hispanic_total,anti_black_total,anti_mental_disability_total,anti_male_homosexual_gay_total,anti_ethnicity_other_than_hispanic_total,anti_jewish_total,anti_american_indian_or_native_alaskan_total,anti_physical_disability_total,anti_transgender_total,anti_other_religion_total,anti_asian_total,anti_lesbian_gay_bisexual_or_transgender_mixed_group_lgbt_total,anti_female_homosexual_lesbian_total,anti_catholic_total,anti_multi_religious_group_total,anti_bisexual_total,anti_arab_total,anti_native_hawaiian_or_other_pacific_islander_total,anti_heterosexual_total,anti_other_christian_total,anti_sikh_total,anti_protestant_total,anti_gender_non_conforming_total,anti_female_total,anti_hindu_total,anti_jehovahs_witness_total,anti_buddhist_total,anti_mormon_total,anti_atheism_agnosticism_total,anti_eastern_orthodox_greek_russian_etc_total,anti_male_total,anti_total_total
San Francisco Police Department,1999,California,756700,CA0380100,15,0,0,8,14,0,69,2,13,0,1,0,1,15,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1,3,0,0,5,0,5,0,10,0,0,0,0,6,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,16,3,0,8,19,0,74,2,23,0,1,0,1,21,9,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184
San Francisco Police Department,2004,California,760353,CA0380100,6,6,0,3,20,0,30,10,5,0,0,0,0,11,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,2,2,4,0,12,2,7,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,6,2,5,24,0,42,12,12,0,0,0,0,14,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
San Francisco Police Department,2000,California,763146,CA0380100,9,2,0,5,20,0,38,3,11,0,1,0,1,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,3,0,3,7,0,1,2,9,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,5,0,8,27,0,39,5,20,0,1,0,2,18,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
San Francisco Police Department,2003,California,772065,CA0380100,10,0,4,0,11,0,29,10,5,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,0,1,3,5,0,4,8,4,0,1,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12,0,5,3,16,0,33,18,9,0,1,0,1,11,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
San Francisco Police Department,2001,California,791168,CA0380100,7,3,7,1,13,0,31,29,8,0,0,0,0,9,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,3,3,3,2,0,8,19,4,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,6,10,4,15,0,39,48,12,0,0,0,0,11,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
San Francisco Police Department,2008,California,798144,CA0380100,1,0,0,4,6,0,19,3,4,0,1,0,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0,0,1,2,0,4,0,5,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,5,8,0,23,3,9,0,1,0,5,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
San Francisco Police Department,2002,California,805269,CA0380100,8,1,3,8,27,0,38,22,8,0,0,0,1,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2,0,1,0,5,0,5,18,9,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10,1,4,8,32,0,43,40,17,0,0,0,1,12,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
San Francisco Police Department,2011,California,814701,CA0380100,3,1,2,1,3,0,17,2,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,2,2,1,5,0,19,3,5,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
San Francisco Police Department,2009,California,818594,CA0380100,0,0,0,1,1,0,4,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,0,1,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,1,2,0,4,2,8,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
San Francisco Police Department,2010,California,818594,CA0380100,6,1,0,2,9,0,17,2,4,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,2,0,0,3,0,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,3,0,2,12,0,18,2,4,0,0,0,0,5,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
San Francisco Police Department,2012,California,820363,CA0380100,2,0,0,3,2,0,10,2,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,4,3,0,10,2,1,0,0,0,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
San Francisco Police Department,2013,California,833863,CA0380100,2,0,0,0,1,0,12,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,12,1,2,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
San Francisco Police Department,2014,California,850294,CA0380100,0,0,0,1,0,0,5,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,2,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,7,2,3,0,0,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
San Francisco Police Department,2015,California,863782,CA0380100,2,0,1,1,1,0,6,1,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,1,3,0,6,1,2,0,0,3,1,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
San Francisco Police Department,2016,California,871155,CA0380100,3,0,0,0,2,0,11,0,1,0,0,4,0,3,0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,11,0,4,0,0,4,1,3,1,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,36
San Francisco Police Department,2017,California,881255,CA0380100,2,0,3,5,3,0,9,0,2,0,0,4,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,2,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,3,5,5,0,10,0,3,0,0,4,1,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
